縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,松山區,中崙里,1384,1626893,1176,792,407,1453,1418.91,120.71
台北市,松山區,自強里,2937,3465062,1180,796,429,1512,1458.23,123.60
台北市,松山區,鵬程里,1771,2245795,1268,800,414,1617,1629.80,128.52
台北市,松山區,東榮里,3108,6224033,2003,906,453,1894,12065.96,602.52
台北市,松山區,介壽里,1615,2519914,1560,904,446,1836,2684.54,172.05
台北市,松山區,東勢里,1564,2451725,1568,797,438,1582,6057.15,386.40
台北市,松山區,東光里,2598,3312302,1275,781,415,1525,1821.99,142.91
台北市,松山區,中正里,3185,5368492,1686,953,477,1923,2698.45,160.09
台北市,松山區,復盛里,2184,2482569,1137,750,401,1344,1765.93,155.35
台北市,松山區,復勢里,2132,2717426,1275,788,407,1543,1563.85,122.69
台北市,松山區,美仁里,1197,1603156,1339,817,444,1638,1819.89,135.88
台北市,松山區,吉仁里,1406,1862084,1324,759,407,1576,3107.12,234.61
台北市,松山區,精忠里,1578,8053386,5104,922,485,1890,132275.05,2591.83
台北市,松山區,東昌里,1103,7937654,7196,962,469,1897,158063.49,2196.42
台北市,松山區,福成里,973,1773353,1823,922,460,1868,5336.87,292.82
台北市,松山區,中華里,2210,4307261,1949,1096,528,2205,4755.42,243.99
台北市,松山區,吉祥里,3035,3810718,1256,785,417,1483,1832.15,145.92
台北市,松山區,新東里,1773,1854624,1046,704,377,1297,1226.89,117.29
台北市,松山區,三民里,2614,3587009,1372,787,416,1567,2816.49,205.25
台北市,松山區,復建里,1478,1811611,1226,802,448,1566,1271.06,103.70
台北市,松山區,敦化里,2457,3316351,1350,843,455,1597,2077.36,153.91
台北市,松山區,安平里,2598,2533919,975,646,379,1181,1196.22,122.65
台北市,松山區,富錦里,1849,2460740,1331,746,399,1424,3625.90,272.45
台北市,松山區,莊敬里,1676,1454118,868,621,372,1098,803.56,92.62
台北市,松山區,新益里,1554,1636116,1053,690,390,1289,1301.71,123.64
台北市,松山區,富泰里,1669,1976065,1184,791,423,1502,1378.69,116.45
台北市,松山區,龍田里,3279,4491735,1370,959,495,1735,1823.48,133.12
台北市,松山區,慈祐里,1948,1661707,853,570,343,1012,1088.95,127.66
台北市,松山區,復源里,1080,1239743,1148,743,418,1428,1933.36,168.42
台北市,松山區,民福里,2212,2384322,1078,707,398,1340,1291.60,119.83
台北市,松山區,松基里,1413,2325427,1646,802,411,1735,3724.84,226.33
台北市,松山區,新聚里,2729,3085628,1131,706,399,1285,2115.24,187.08
台北市,松山區,民有里,3369,6169079,1831,882,448,1801,5309.55,289.96
台北市,大安區,建安里,2041,3379333,1656,857,420,1773,3687.43,222.71
台北市,大安區,通安里,1848,2093765,1133,696,368,1303,1531.69,135.19
台北市,大安區,民輝里,2588,6449270,2492,892,420,2089,9634.42,386.62
台北市,大安區,德安里,2098,4204446,2004,957,464,1913,5700.28,284.44
台北市,大安區,敦安里,2462,5062552,2056,949,468,2020,6224.45,302.71
台北市,大安區,光明里,1246,2098948,1685,832,399,1761,4586.98,272.30
台北市,大安區,永康里,1223,1762941,1441,860,413,1730,2180.39,151.26
台北市,大安區,福住里,2111,4092774,1939,1001,477,1991,6276.09,323.71
台北市,大安區,仁愛里,2330,8220794,3528,1009,471,2395,26066.00,738.78
台北市,大安區,義村里,2289,2745107,1199,730,387,1495,1569.34,130.86
台北市,大安區,臥龍里,722,1103686,1529,787,414,1589,5661.66,370.37
台北市,大安區,通化里,1897,1889790,996,632,363,1187,1946.74,195.42
台北市,大安區,龍生里,2263,3438796,1520,980,491,1930,1880.49,123.75
台北市,大安區,新龍里,2264,3210822,1418,894,453,1734,2461.34,173.55
台北市,大安區,住安里,1717,2429919,1415,740,397,1428,3428.54,242.26
台北市,大安區,錦泰里,1625,2495277,1536,932,449,1827,5924.48,385.82
台北市,大安區,建倫里,2472,5066455,2050,926,460,1959,6847.14,334.08
台北市,大安區,錦華里,1836,2827746,1540,1017,491,1934,2644.37,171.69
台北市,大安區,光武里,2964,4656554,1571,785,407,1574,5199.51,330.96
台北市,大安區,仁慈里,1937,3913451,2020,983,446,2138,4749.04,235.06
台北市,大安區,黎孝里,2573,2626909,1021,670,387,1299,1141.19,111.78
台北市,大安區,民炤里,3017,6063152,2010,930,432,1962,6053.24,301.21
台北市,大安區,昌隆里,1284,1992337,1552,829,420,1620,3477.79,224.13
台北市,大安區,黎和里,1444,1455878,1008,702,392,1254,1021.43,101.31
台北市,大安區,龍雲里,1817,4557968,2509,913,444,1896,16505.89,657.99
台北市,大安區,芳和里,1910,2085827,1092,686,396,1288,1708.86,156.48
台北市,大安區,龍安里,2160,4089864,1893,1058,475,2107,5150.01,271.99
台北市,大安區,義安里,2066,5435554,2631,965,486,2291,11101.41,421.95
台北市,大安區,虎嘯里,1383,2047616,1481,824,435,1648,2518.02,170.07
台北市,大安區,龍淵里,3060,4800044,1569,937,499,1882,3088.38,196.88
台北市,大安區,龍坡里,2096,3460704,1651,1016,480,2057,2627.82,159.16
台北市,大安區,龍門里,1550,3033887,1957,1042,495,2134,4223.20,215.76
台北市,大安區,敦煌里,2339,3967965,1696,926,457,1835,3360.28,198.08
台北市,大安區,？賢里,2217,3749520,1691,861,441,1731,5378.94,318.04
台北市,大安區,車層里,2635,4845620,1839,895,431,1859,5109.42,277.85
台北市,大安區,光信里,2777,5086984,1832,848,436,1723,16668.62,909.95
台北市,大安區,和安里,2393,6720273,2808,998,463,2072,22564.56,803.49
台北市,大安區,正聲里,1902,3197282,1681,901,422,1886,2755.38,163.91
台北市,大安區,誠安里,1626,1873664,1152,719,377,1372,2041.08,177.13
台北市,大安區,華聲里,1613,2261637,1402,821,437,1653,2097.98,149.63
台北市,大安區,臨江里,1226,1110803,906,623,361,1176,902.17,99.57
台北市,大安區,龍陣里,1280,1754461,1371,833,436,1721,2055.94,149.99
台北市,大安區,龍圖里,2491,3884919,1560,836,447,1752,3281.36,210.40
台北市,大安區,古莊里,2386,3264783,1368,846,434,1733,2138.47,156.29
台北市,大安區,錦安里,1958,3689932,1885,1046,475,2151,4070.31,215.98
台北市,大安區,大學里,3171,5011158,1580,883,440,1867,2839.59,179.69
台北市,大安區,古風里,1514,2540850,1678,935,433,1850,3784.10,225.48
台北市,大安區,全安里,1741,3622876,2081,892,430,1812,9432.67,453.29
台北市,大安區,黎元里,1649,1330642,807,588,355,1000,814.76,100.97
台北市,大安區,法治里,1527,2025071,1326,808,437,1581,1762.15,132.87
台北市,大安區,龍泉里,1564,2128587,1361,827,413,1656,2015.58,148.10
台北市,大安區,？英里,2373,2941645,1240,846,428,1614,1565.91,126.32
台北市,大安區,學府里,841,1103126,1312,786,420,1804,1344.50,102.50
台北市,中正區,南門里,916,1172021,1279,785,430,1721,1630.55,127.44
台北市,中正區,龍興里,1123,1178518,1049,672,376,1308,1766.03,168.28
台北市,中正區,愛國里,1047,1390088,1328,790,404,1522,2640.35,198.87
台北市,中正區,龍光里,1175,1685801,1435,862,471,1663,4641.82,323.53
