縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,大安區,錦安里,2125,4233626,1992,990,379,2226,4515.14,226.63
台北市,大安區,大學里,3097,4683417,1512,792,324,1771,2606.08,172.33
台北市,大安區,古風里,1517,2429088,1601,844,356,1874,3831.50,239.28
台北市,大安區,全安里,1569,2885084,1839,804,328,2005,3795.01,206.38
台北市,大安區,黎元里,1701,1437513,845,547,260,1088,981.89,116.19
台北市,大安區,法治里,1655,2134768,1290,673,294,1419,2427.89,188.22
台北市,大安區,龍泉里,1737,2521936,1452,804,329,1861,2035.12,140.17
台北市,大安區,群英里,2463,3112505,1264,673,270,1578,1922.76,152.15
台北市,大安區,學府里,662,706568,1067,563,277,1459,1264.08,118.43
台北市,中正區,南門里,892,2000982,2243,759,318,1753,10562.42,470.85
台北市,中正區,龍興里,1098,1197496,1091,632,284,1343,1437.01,131.76
台北市,中正區,愛國里,1121,1447948,1292,715,293,1617,1763.83,136.56
台北市,中正區,龍光里,1097,1464197,1335,790,332,1651,1823.14,136.59
台北市,中正區,河堤里,1654,1980403,1197,660,299,1487,1516.17,126.63
台北市,中正區,龍福里,1743,2446717,1404,820,336,1683,1992.73,141.96
台北市,中正區,螢雪里,1436,1393344,970,583,273,1199,1232.93,127.07
台北市,中正區,永昌里,1403,1214766,866,480,228,1045,1555.75,179.68
台北市,中正區,文盛里,954,1274034,1335,735,302,1590,2170.10,162.50
台北市,中正區,忠勤里,1630,1014010,622,398,199,773,802.55,129.01
台北市,中正區,永功里,2051,2309183,1126,636,275,1349,1704.54,151.40
台北市,中正區,螢圃里,1986,2319729,1168,651,290,1367,1978.14,169.36
台北市,中正區,幸市里,1691,2998881,1773,884,342,2040,4199.73,236.81
台北市,中正區,文祥里,2767,5198737,1879,990,388,2195,6058.50,322.46
台北市,中正區,黎明里,1120,1460493,1304,703,311,1466,2080.97,159.58
台北市,中正區,建國里,582,1043754,1793,955,369,1937,3022.50,168.54
台北市,中正區,光復里,1406,1722578,1225,662,312,1479,1756.79,143.39
台北市,中正區,東門里,1349,2421991,1795,879,358,2127,3322.53,185.06
台北市,中正區,板溪里,1231,1524064,1238,702,306,1505,1787.53,144.38
台北市,中正區,文北里,2052,4348054,2119,973,374,2262,4681.65,220.94
台北市,中正區,梅花里,1196,2042701,1708,740,315,1744,6806.57,398.52
台北市,中正區,廈安里,1427,1809225,1268,755,319,1561,1639.19,129.29
台北市,中正區,網溪里,2028,2571976,1268,716,311,1527,2032.09,160.23
台北市,中正區,林興里,1665,2275228,1367,736,301,1563,2696.88,197.36
台北市,中正區,幸福里,1769,2766426,1564,772,302,1812,2516.51,160.92
台北市,中正區,水源里,1032,1166648,1130,672,307,1383,1564.22,138.37
台北市,中正區,富水里,798,958052,1201,759,333,1587,1422.48,118.48
台北市,中正區,頂東里,2172,2713062,1249,714,306,1474,1836.78,147.05
台北市,中正區,新營里,2958,5177442,1750,1054,413,2206,2252.83,128.71
台北市,中正區,南福里,3930,6754138,1719,994,383,2114,2874.28,167.24
台北市,中正區,三愛里,3079,5092567,1654,879,332,2066,2532.65,153.13
台北市,萬華區,柳鄉里,1324,892024,674,423,213,821,810.11,120.24
台北市,萬華區,雙園里,1408,1352425,961,560,268,1159,1218.45,126.85
台北市,萬華區,糖廍里,1670,1493518,894,516,248,1043,1377.98,154.08
台北市,萬華區,西門里,1169,1143783,978,584,238,1179,1446.60,147.85
台北市,萬華區,仁德里,1714,2036550,1188,592,257,1326,2482.56,208.94
台北市,萬華區,新起里,2442,2734134,1120,607,260,1276,2721.56,243.08
台北市,萬華區,日善里,1039,816550,786,499,231,987,1132.43,144.09
台北市,萬華區,菜園里,1909,1739055,911,549,238,1150,1121.30,123.09
台北市,萬華區,頂碩里,2162,1834479,849,504,233,1033,1479.67,174.38
台北市,萬華區,福音里,1299,1150270,886,564,267,1172,1058.84,119.58
台北市,萬華區,華中里,1762,1366675,776,456,221,958,1069.62,137.90
台北市,萬華區,青山里,1618,1437177,888,490,232,1019,1301.41,146.52
台北市,萬華區,新和里,2634,2406064,913,540,244,1100,1224.94,134.10
台北市,萬華區,新安里,1600,1087570,680,420,213,831,864.55,127.19
台北市,萬華區,富民里,1488,1260853,847,528,250,1058,1044.64,123.28
台北市,萬華區,富福里,1480,1350635,913,496,242,1072,1378.19,151.02
台北市,萬華區,綠堤里,987,596704,605,409,212,761,723.46,119.67
台北市,萬華區,忠貞里,1210,860771,711,452,214,907,835.79,117.49
台北市,萬華區,日祥里,1736,1387437,799,489,228,969,1014.49,126.94
台北市,萬華區,忠德里,1323,1054407,797,503,243,972,1048.74,131.59
台北市,萬華區,孝德里,950,699059,736,449,229,871,973.98,132.36
台北市,萬華區,保德里,972,976233,1004,517,236,1069,2330.02,231.99
台北市,萬華區,全德里,1308,1344882,1028,576,268,1206,1744.46,169.66
台北市,萬華區,興德里,1159,882032,761,484,223,934,1077.17,141.54
台北市,萬華區,壽德里,1511,1326375,878,526,255,1088,1122.93,127.92
台北市,萬華區,凌霄里,989,693829,702,446,202,915,833.78,118.85
台北市,萬華區,和平里,1803,1254701,696,453,214,873,821.34,118.03
台北市,萬華區,騰雲里,980,881848,900,533,241,1023,1385.13,153.93
台北市,萬華區,榮德里,969,679939,702,465,206,848,861.18,122.73
台北市,萬華區,福星里,1660,1539565,927,479,206,1062,1638.85,176.71
台北市,萬華區,和德里,1619,1164347,719,443,202,846,970.49,134.94
台北市,萬華區,萬壽里,982,987264,1005,536,215,1155,1469.47,146.16
台北市,萬華區,銘德里,1351,1109457,821,473,229,994,1344.97,163.78
台北市,萬華區,華江里,2472,1764339,714,461,227,850,911.70,127.74
台北市,萬華區,錦德里,1612,1210369,751,481,227,920,911.76,121.43
台北市,萬華區,新忠里,1024,940789,919,558,249,1090,1149.76,125.14
台北市,大同區,建泰里,1274,1546741,1214,640,282,1349,2035.71,167.68
台北市,大同區,建明里,1155,1111730,963,567,223,1153,1399.63,145.41
台北市,大同區,雙連里,2912,3026644,1039,597,279,1273,1430.04,137.59
台北市,大同區,建功里,1555,1676152,1078,568,254,1235,1625.70,150.82
台北市,大同區,景星里,669,510174,763,469,209,888,1136.19,148.99
台北市,大同區,星明里,1982,2167269,1093,629,268,1333,1410.02,128.95
台北市,大同區,朝陽里,1531,1632449,1066,562,265,1217,1742.23,163.40
台北市,大同區,大有里,1565,1534645,981,565,262,1171,1455.15,148.39
台北市,大同區,斯文里,1572,1368601,871,497,228,1051,1171.06,134.51
台北市,大同區,揚雅里,1092,984070,901,484,225,996,1542.27,171.14
台北市,大同區,國順里,826,596982,723,435,208,935,922.88,127.69
台北市,大同區,國慶里,1627,1817065,1117,612,269,1279,2000.69,179.14
台北市,大同區,隆和里,1203,1237407,1029,574,263,1296,1310.94,127.45
台北市,大同區,南芳里,1319,1270375,963,550,252,1177,1337.83,138.90
台北市,大同區,鄰江里,2073,1633013,788,476,220,973,932.54,118.38
台北市,大同區,玉泉里,981,1088277,1109,603,278,1348,1517.77,136.82
台北市,大同區,光能里,1725,1915436,1110,570,272,1261,1953.20,175.90
台北市,大同區,重慶里,2251,2311127,1027,608,262,1267,1616.43,157.44
台北市,大同區,至聖里,2713,2532640,934,531,244,1095,1403.78,150.37
台北市,大同區,老師里,1807,1434045,794,513,250,1002,991.55,124.94
台北市,大同區,蓬萊里,1701,2001754,1177,581,248,1284,3149.62,267.64
台北市,大同區,民權里,2248,2624989,1168,673,295,1427,1570.45,134.49
台北市,大同區,延平里,1333,1131261,849,512,243,1038,1064.92,125.48
台北市,大同區,永樂里,1874,2292707,1223,623,266,1350,2089.14,170.76
台北市,大同區,保安里,1516,1455154,960,560,262,1104,1438.33,149.85
台北市,中山區,聚盛里,1356,1307255,964,486,219,1101,1741.51,180.65
台北市,中山區,大佳里,293,227102,775,453,230,870,1103.27,142.34
台北市,中山區,恆安里,1885,2426476,1287,711,279,1493,2090.33,162.39
台北市,中山區,集英里,2399,2939920,1225,640,281,1420,2234.14,182.31
台北市,中山區,正守里,1239,1486648,1200,704,293,1439,1669.64,139.15
台北市,中山區,正義里,1815,1650363,909,530,238,1070,1426.60,156.89
台北市,中山區,新生里,1603,1548480,966,550,241,1171,1312.17,135.84
台北市,中山區,松江里,2277,3220446,1414,647,273,1432,6837.54,483.44
台北市,中山區,江山里,2767,3253699,1176,660,294,1393,1718.79,146.17
台北市,中山區,中山里,2657,2782981,1047,576,267,1179,1589.50,151.75
台北市,中山區,成功里,2500,5903927,2362,1073,434,2530,6395.10,270.80
台北市,中山區,下埤里,2755,3085996,1120,636,278,1322,1721.77,153.71
台北市,中山區,中原里,1900,2531431,1332,669,292,1492,2238.16,167.99
台北市,中山區,新庄里,1645,1327617,807,468,228,988,1144.87,141.86
台北市,中山區,江寧里,2526,3352142,1327,713,310,1649,1916.48,144.42
台北市,中山區,復華里,1795,2767425,1542,745,310,1726,2496.77,161.95
台北市,中山區,興亞里,2199,3075685,1399,712,289,1550,2238.34,160.03
台北市,中山區,朱園里,1867,2971239,1591,793,335,1598,3475.24,218.37
台北市,中山區,中央里,1312,1678509,1279,658,290,1467,2156.98,168.60
台北市,中山區,新福里,1733,1797858,1037,535,237,1168,2083.94,200.88
台北市,中山區,中庄里,1756,1893510,1078,556,239,1199,4228.06,392.10
台北市,中山區,康樂里,1009,1161553,1151,599,243,1296,2164.66,188.04
台北市,中山區,行政里,2014,1846376,917,513,235,1118,1351.64,147.44
台北市,中山區,聚葉里,1394,1492884,1071,564,246,1214,1876.35,175.21
台北市,中山區,正得里,1439,1939305,1348,696,296,1550,2741.64,203.43
台北市,中山區,中吉里,2087,2810288,1347,703,291,1589,2085.60,154.88
台北市,中山區,新喜里,1726,1643895,952,552,258,1178,1333.65,140.03
台北市,中山區,埤頭里,1221,1468621,1203,614,272,1234,3345.60,278.15
台北市,中山區,大直里,3016,3606196,1196,689,292,1448,1791.15,149.80
台北市,中山區,劍潭里,1123,1449287,1291,672,327,1450,2552.14,197.76
台北市,中山區,力行里,2391,4220672,1765,721,316,1699,6720.21,380.70
台北市,中山區,朱崙里,1166,1716968,1473,742,303,1560,2947.87,200.19
台北市,中山區,晴光里,2023,2590432,1280,584,275,1321,3818.21,298.18
台北市,中山區,永安里,3450,6783062,1966,911,370,2202,3954.74,201.15
台北市,中山區,圓山里,1433,1413604,986,601,258,1240,1419.81,143.93
台北市,中山區,民安里,1686,1842732,1093,581,247,1288,1663.41,152.19
台北市,中山區,行孝里,1482,1376470,929,567,244,1167,1354.51,145.84
台北市,中山區,龍洲里,1803,2178627,1208,663,295,1395,2427.86,200.93
台北市,中山區,行仁里,2546,2172834,853,520,237,1052,1048.06,122.81
台北市,中山區,朱馥里,1977,2209480,1118,588,270,1271,1753.68,156.92
台北市,中山區,金泰里,2898,6810186,2350,964,374,2256,6884.54,292.96
台北市,中山區,北安里,880,1003096,1140,647,287,1461,1431.86,125.61
台北市,文山區,景美里,1746,2099812,1203,705,315,1448,1743.35,144.96
台北市,文山區,景行里,2592,3113328,1201,691,289,1378,4806.82,400.19
台北市,文山區,景仁里,2070,2795037,1350,770,328,1633,2221.31,164.51
台北市,文山區,萬有里,1942,2312178,1191,706,294,1470,2467.82,207.27
台北市,文山區,景慶里,2121,2161860,1019,614,283,1324,1260.05,123.62
台北市,文山區,萬隆里,2438,2826946,1160,678,288,1425,1580.30,136.29
台北市,文山區,萬祥里,1529,1548232,1013,598,265,1286,1375.18,135.81
台北市,文山區,萬年里,1870,2127269,1138,656,282,1390,1780.04,156.48
台北市,文山區,萬盛里,1640,1766526,1077,637,289,1365,1332.95,123.75
台北市,文山區,萬和里,1170,1585156,1355,814,321,1649,1872.77,138.23
台北市,文山區,興福里,1807,1883950,1043,615,284,1291,1497.84,143.67
台北市,文山區,興得里,2106,2119299,1006,602,283,1276,1245.85,123.80
台北市,文山區,興豐里,1648,2164367,1313,703,286,1565,1804.97,137.43
台北市,文山區,興旺里,2918,3034589,1040,616,299,1305,1409.12,135.50
台北市,文山區,興光里,1389,1852290,1334,697,324,1588,1857.82,139.31
台北市,文山區,興安里,2344,3093363,1320,698,303,1556,2098.52,159.02
台北市,文山區,興昌里,2319,2984407,1287,715,301,1548,1939.16,150.68
台北市,文山區,興泰里,1464,1622087,1108,690,276,1368,1381.26,124.66
台北市,文山區,興業里,1832,1962839,1071,644,294,1320,1455.67,135.86
台北市,文山區,景東里,2342,2474062,1056,632,282,1319,1403.41,132.85
台北市,文山區,景華里,1884,2109251,1120,646,289,1379,1439.73,128.60
台北市,文山區,興家里,2537,2301749,907,573,264,1128,1397.12,153.99
台北市,文山區,萬芳里,2617,2753494,1052,604,269,1285,1416.89,134.67
台北市,文山區,木柵里,3253,5409211,1663,695,300,1603,11285.97,678.72
台北市,文山區,博嘉里,1873,3046941,1627,626,284,1405,19999.36,1229.39
台北市,文山區,樟腳里,1846,2353803,1275,657,292,1393,2228.62,174.78
台北市,文山區,老泉里,206,109915,534,372,180,672,666.63,124.94
台北市,文山區,木新里,2970,2929607,986,543,247,1131,1765.78,179.01
台北市,文山區,指南里,1293,1568140,1213,631,268,1520,1967.55,162.23
台北市,文山區,華興里,3009,4002796,1330,690,298,1587,1969.76,148.07
台北市,文山區,順興里,2375,2321960,978,543,261,1183,1362.91,139.40
台北市,文山區,萬興里,2879,4016013,1395,677,297,1622,2719.88,194.98
台北市,文山區,明興里,2327,2335399,1004,590,264,1211,1650.05,164.41
台北市,文山區,明義里,1086,1002721,923,451,203,1028,1385.65,150.07
台北市,文山區,試院里,2365,2928418,1238,656,293,1409,3894.64,314.53
台北市,文山區,樟新里,1925,2336721,1214,654,281,1418,1939.50,159.78
台北市,文山區,樟林里,2832,2797428,988,605,270,1274,1213.93,122.89
台北市,文山區,忠順里,1513,2120118,1401,691,305,1503,5271.15,376.17
台北市,文山區,萬美里,2348,2962239,1262,573,250,1407,2396.60,189.96
台北市,文山區,興邦里,1780,1907451,1072,648,290,1353,1557.72,145.36
台北市,文山區,樟樹里,1504,1701051,1131,543,251,1259,6153.01,544.02
台北市,文山區,政大里,2715,4729263,1742,1034,414,2303,2236.38,128.39
台北市,文山區,樟文里,1935,2049628,1059,669,292,1335,1318.11,124.44
台北市,南港區,南港里,2077,2272711,1094,597,271,1258,1711.52,156.41
台北市,南港區,三重里,2953,6404645,2169,1028,394,2493,4856.53,223.92
台北市,南港區,新富里,1307,1179968,903,512,244,1092,1292.01,143.11
台北市,南港區,中研里,3305,3539773,1071,620,281,1305,1478.57,138.05
台北市,南港區,鴻福里,1559,1589461,1020,575,269,1200,1605.67,157.49
台北市,南港區,東新里,2313,2184823,945,536,249,1111,1413.31,149.62
台北市,南港區,西新里,1573,1346519,856,517,257,1046,1137.45,132.88
台北市,南港區,新光里,1248,1346413,1079,544,263,1183,2219.50,205.73
台北市,南港區,百福里,1707,1494727,876,541,257,1119,1011.54,115.52
台北市,南港區,玉成里,1591,1494053,939,564,279,1158,1206.65,128.50
台北市,南港區,成福里,2475,2421895,979,559,274,1215,1382.43,141.27
台北市,南港區,中南里,1105,848077,767,485,237,890,1173.45,152.89
台北市,南港區,舊莊里,2784,2132998,766,466,221,910,1012.53,132.16
台北市,南港區,九如里,1993,1775882,891,536,249,1123,1212.93,136.12
台北市,南港區,東明里,2073,2321776,1120,594,280,1265,1738.28,155.20
台北市,南港區,合成里,2157,2643247,1225,610,260,1310,2240.10,182.80
台北市,南港區,聯成里,1621,1448161,893,542,253,1114,1127.60,126.22
台北市,南港區,萬福里,1527,1743950,1142,591,265,1256,1989.06,174.16
台北市,南港區,仁福里,1801,1861584,1034,605,297,1293,1249.92,120.92
台北市,南港區,重陽里,2247,3884842,1729,874,360,2097,3013.77,174.32
台北市,內湖區,紫陽里,3109,3883698,1249,707,321,1513,1775.63,142.14
台北市,內湖區,紫星里,2739,2924055,1068,633,281,1257,1592.54,149.18
台北市,內湖區,湖興里,2750,2925508,1064,624,276,1374,1330.75,125.09
台北市,內湖區,大湖里,2040,2715167,1331,727,324,1552,2168.38,162.92
台北市,內湖區,紫雲里,1920,2029464,1057,594,274,1348,1552.40,146.87
台北市,內湖區,瑞陽里,2695,3286181,1219,679,304,1481,2007.03,164.60
台北市,內湖區,清白里,3245,5224687,1610,808,341,1938,2524.53,156.80
台北市,內湖區,港墘里,2124,2646698,1246,704,316,1513,1926.89,154.63
台北市,內湖區,西湖里,2439,2288749,938,561,276,1160,1263.97,134.69
台北市,內湖區,石潭里,1542,2231959,1447,698,282,1592,2656.36,183.52
台北市,內湖區,葫洲里,2609,3683397,1412,797,343,1732,1857.57,131.57
台北市,內湖區,五分里,3422,3368530,984,609,293,1274,1150.06,116.83
台北市,內湖區,內湖里,2515,3208588,1276,638,288,1418,2088.37,163.69
台北市,內湖區,週美里,3347,5798337,1732,787,341,1892,3514.41,202.86
台北市,內湖區,內溝里,1645,1578390,960,566,259,1223,1233.42,128.55
台北市,內湖區,碧山里,2349,2548068,1085,610,276,1320,1764.24,162.64
台北市,內湖區,瑞光里,1572,1577077,1003,639,276,1278,1214.03,121.01
台北市,內湖區,金龍里,1839,1784312,970,559,267,1142,1273.52,131.25
台北市,內湖區,行善里,2444,2617656,1071,628,292,1324,1355.95,126.60
台北市,內湖區,湖濱里,3040,4591432,1510,761,317,1672,3488.97,231.01
台北市,內湖區,東湖里,2808,2599058,926,558,262,1116,1309.78,141.51
台北市,內湖區,樂康里,2672,2411646,903,580,288,1160,1063.99,117.89
台北市,內湖區,西安里,2389,2606855,1091,665,295,1358,1464.23,134.19
台北市,內湖區,西康里,3534,4726094,1337,713,312,1537,2214.41,165.59
台北市,內湖區,港富里,3194,4093148,1282,689,304,1479,2223.85,173.53
台北市,內湖區,港華里,3241,4191214,1293,701,308,1570,2187.98,169.19
台北市,內湖區,港都里,1964,2455845,1250,710,301,1486,1907.52,152.55
台北市,內湖區,金瑞里,2257,2375828,1053,606,289,1312,1430.54,135.90
台北市,內湖區,湖元里,2358,2285456,969,575,280,1124,1382.06,142.59
台北市,內湖區,安湖里,2695,3015050,1119,646,307,1361,1750.93,156.51
台北市,內湖區,秀湖里,2366,3482014,1472,699,300,1584,3205.06,217.78
台北市,內湖區,安泰里,1719,1457386,848,534,267,1063,1023.91,120.77
台北市,內湖區,金湖里,3670,8090850,2205,1047,418,2551,4362.16,197.87
台北市,內湖區,康寧里,2978,3785304,1271,714,336,1642,1541.40,121.27
台北市,內湖區,明湖里,1876,2056156,1096,677,309,1396,1508.94,137.67
台北市,內湖區,蘆洲里,390,275790,707,449,261,818,811.25,114.72
台北市,內湖區,麗山里,2027,2483456,1225,678,313,1464,1969.04,160.71
台北市,內湖區,寶湖里,3846,9284189,2414,1143,443,2655,15013.93,621.96
台北市,內湖區,南湖里,2081,3578873,1720,949,404,2088,2311.54,134.41
台北市,士林區,仁勇里,1257,1178588,938,546,255,1165,1617.63,172.52
台北市,士林區,福林里,1034,1424644,1378,631,265,1366,3275.68,237.75
台北市,士林區,福志里,2761,3488422,1263,663,288,1477,2143.67,169.67
台北市,士林區,福德里,1518,1659698,1093,653,284,1367,1733.29,158.53
台北市,士林區,福佳里,2691,3202640,1190,633,275,1399,1703.77,143.16
台北市,士林區,舊佳里,2137,2287146,1070,605,274,1282,1445.12,135.03
台北市,士林區,富光里,1709,1245706,729,443,231,901,911.84,125.10
台北市,士林區,後港里,2673,2598767,972,580,272,1195,1244.52,128.01
台北市,士林區,前港里,1481,1472560,994,605,267,1272,1288.71,129.61
台北市,士林區,福中里,2145,2207934,1029,582,266,1254,1488.55,144.61
台北市,士林區,葫蘆里,2214,1905187,861,541,255,1069,1036.95,120.50
台北市,士林區,福順里,1657,1294915,781,471,221,970,974.10,124.65
台北市,士林區,葫東里,1301,1092791,840,488,236,1036,1104.89,131.54
台北市,士林區,社新里,2598,2004186,771,454,228,924,1158.64,150.19
台北市,士林區,社子里,1959,1649756,842,497,241,1023,1142.91,135.71
台北市,士林區,永倫里,2135,1638774,768,466,226,928,1120.27,145.95
台北市,士林區,翠山里,963,1050336,1091,565,237,1274,1657.99,152.01
台北市,士林區,福安里,1315,955421,727,445,215,839,1076.02,148.10
台北市,士林區,富洲里,1787,1328168,743,457,246,887,933.56,125.61
台北市,士林區,承德里,1970,2139697,1086,623,278,1360,1489.90,137.17
台北市,士林區,蘭雅里,3079,4183140,1359,706,302,1493,3626.27,266.91
台北市,士林區,德行里,1621,1935579,1194,640,275,1361,1794.38,150.27
台北市,士林區,忠誠里,1950,2623667,1345,615,275,1383,2843.27,211.32
台北市,士林區,三玉里,2086,3025916,1451,674,299,1494,3145.15,216.82
台北市,士林區,芝山里,2645,3548643,1342,653,284,1475,2543.57,189.59
台北市,士林區,岩山里,1166,1423752,1221,626,278,1339,2998.42,245.56
台北市,士林區,義信里,1064,1269420,1193,604,280,1306,1904.13,159.60
台北市,士林區,永福里,405,1387488,3426,737,310,1597,21053.95,614.55
台北市,士林區,新安里,641,996341,1554,571,258,1245,4021.10,258.70
台北市,士林區,公館里,375,569258,1518,495,269,1009,6627.93,436.62
台北市,士林區,陽明里,946,1484168,1569,600,295,1429,4206.87,268.14
台北市,士林區,菁山里,446,584018,1309,513,252,975,10269.04,784.22
台北市,士林區,平等里,407,335286,824,490,259,957,1573.17,190.97
台北市,士林區,溪山里,362,325291,899,412,208,891,1917.35,213.37
台北市,士林區,百齡里,2170,1895576,874,548,262,1145,1044.09,119.52
台北市,士林區,天玉里,3112,4705267,1512,770,315,1701,2345.10,155.10
台北市,士林區,天福里,2206,2925879,1326,693,292,1475,3606.61,271.92
台北市,士林區,天祿里,1861,2364234,1270,718,313,1501,2003.34,157.69
台北市,士林區,天壽里,1807,2989547,1654,810,354,1836,3435.58,207.66
