縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,大安區,龍圖里,2525,4200015,1663,799,351,1841,2833.21,170.33
台北市,大安區,古莊里,2790,4144799,1486,847,352,1842,1993.49,134.19
台北市,大安區,錦安里,2127,4417984,2077,1051,424,2349,4539.05,218.53
台北市,大安區,大學里,3157,4907466,1554,811,342,1823,2468.32,158.79
台北市,大安區,古風里,1565,2691601,1720,848,363,2034,5704.05,331.66
台北市,大安區,全安里,1607,3061158,1905,864,343,2147,3914.70,205.51
台北市,大安區,黎元里,1729,1515667,877,556,272,1131,1027.23,117.18
台北市,大安區,法治里,1662,2069211,1245,692,315,1433,1928.85,154.93
台北市,大安區,龍泉里,1817,2663786,1466,852,317,1887,1835.88,125.23
台北市,大安區,群英里,2510,3114316,1241,679,287,1563,1785.14,143.87
台北市,大安區,學府里,645,694815,1077,607,268,1370,1302.96,120.95
台北市,中正區,南門里,926,1873652,2023,780,322,1751,8161.62,403.37
台北市,中正區,龍興里,1066,1181724,1109,660,305,1431,1486.77,134.12
台北市,中正區,愛國里,1127,1454720,1291,738,319,1593,1687.26,130.72
台北市,中正區,龍光里,1106,1581164,1430,815,352,1716,2628.96,183.89
台北市,中正區,河堤里,1678,2011892,1199,669,298,1463,1506.08,125.61
台北市,中正區,龍福里,1763,2442367,1385,847,341,1716,1750.57,126.36
台北市,中正區,螢雪里,1423,1429803,1005,607,299,1224,1206.33,120.06
台北市,中正區,永昌里,1449,1225481,846,521,249,1027,1042.93,123.31
台北市,中正區,文盛里,969,1336740,1380,745,311,1718,2228.14,161.52
台北市,中正區,忠勤里,1675,1084592,648,411,195,809,927.45,143.23
台北市,中正區,永功里,2044,2333363,1142,660,302,1401,1536.36,134.58
台北市,中正區,螢圃里,2017,2376101,1178,656,301,1404,1761.21,149.50
台北市,中正區,幸市里,1710,3065818,1793,905,387,2133,3004.03,167.55
台北市,中正區,文祥里,2843,5918001,2082,1030,408,2233,15970.31,767.21
台北市,中正區,黎明里,1152,1516183,1316,759,286,1534,1949.14,148.10
台北市,中正區,建國里,579,998592,1725,1031,378,2095,2757.77,159.90
台北市,中正區,光復里,1426,1937080,1358,727,336,1631,2248.27,165.51
台北市,中正區,東門里,1333,2491119,1869,971,418,2136,3087.70,165.22
台北市,中正區,板溪里,1255,1563721,1246,720,310,1487,1919.55,154.06
台北市,中正區,文北里,2114,4752574,2248,1001,423,2324,5704.82,253.76
台北市,中正區,梅花里,1223,2119967,1733,827,345,1968,6062.15,349.72
台北市,中正區,廈安里,1426,1788225,1254,780,343,1553,1518.37,121.08
台北市,中正區,網溪里,2066,2675992,1295,736,329,1561,1950.59,150.60
台北市,中正區,林興里,1722,2385196,1385,770,325,1599,2081.77,150.29
台北市,中正區,幸福里,1811,2867081,1583,809,337,1736,2902.29,183.32
台北市,中正區,水源里,1060,1211635,1143,677,321,1340,1596.48,139.67
台北市,中正區,富水里,803,1024478,1276,750,345,1598,1591.54,124.75
台北市,中正區,頂東里,2177,2711335,1245,718,319,1442,1803.46,144.80
台北市,中正區,新營里,2955,5330358,1804,1097,429,2301,2375.73,131.70
台北市,中正區,南福里,4058,7313567,1802,1020,410,2228,2859.32,158.65
台北市,中正區,三愛里,3148,5456253,1733,916,352,2056,2916.69,168.28
台北市,萬華區,柳鄉里,1362,928693,682,439,207,838,836.46,122.67
台北市,萬華區,雙園里,1498,1482433,990,571,253,1205,1324.76,133.87
台北市,萬華區,糖廍里,1665,1492234,896,545,267,1093,1338.87,149.39
台北市,萬華區,西門里,1203,1248518,1038,587,258,1242,1706.32,164.41
台北市,萬華區,仁德里,1746,2030238,1163,646,298,1382,1756.81,151.09
台北市,萬華區,新起里,2504,2838026,1133,649,288,1392,1547.32,136.52
台北市,萬華區,日善里,1081,894131,827,504,224,982,1538.65,186.02
台北市,萬華區,菜園里,1948,1835790,942,580,262,1144,1242.16,131.81
台北市,萬華區,頂碩里,2159,1834113,850,510,244,1022,1528.86,179.97
台北市,萬華區,福音里,1359,1233767,908,579,263,1140,1096.75,120.81
台北市,萬華區,華中里,1768,1446356,818,471,236,954,1440.51,176.09
台北市,萬華區,青山里,1672,1527594,914,511,249,1062,1327.47,145.30
台北市,萬華區,新和里,2707,2503399,925,554,262,1111,1262.58,136.53
台北市,萬華區,新安里,1642,1181137,719,452,231,866,941.27,130.85
台北市,萬華區,富民里,1516,1312183,866,548,254,1112,1000.52,115.59
台北市,萬華區,富福里,1473,1355765,920,537,250,1087,1323.87,143.83
台北市,萬華區,綠堤里,1043,626481,601,415,218,765,626.24,104.26
台北市,萬華區,忠貞里,1218,864808,710,447,213,861,843.70,118.83
台北市,萬華區,日祥里,1825,1499860,822,503,239,1006,1049.41,127.69
台北市,萬華區,忠德里,1351,1120326,829,521,237,1032,1094.84,132.03
台北市,萬華區,孝德里,1007,773300,768,480,241,903,939.85,122.39
台北市,萬華區,保德里,982,991282,1009,512,252,1085,2412.92,239.03
台北市,萬華區,全德里,1329,1360221,1023,603,286,1260,1508.25,147.36
台北市,萬華區,興德里,1160,909118,784,495,236,952,1071.46,136.71
台北市,萬華區,壽德里,1553,1380238,889,523,243,1085,1139.39,128.20
台北市,萬華區,凌霄里,1025,729888,712,465,233,929,817.72,114.83
台北市,萬華區,和平里,1817,1315465,724,467,227,922,902.52,124.66
台北市,萬華區,騰雲里,1004,953018,949,563,274,1041,1385.55,145.97
台北市,萬華區,榮德里,967,704428,728,470,223,919,1069.75,146.85
台北市,萬華區,福星里,1660,1609935,970,530,231,1114,1465.00,151.06
台北市,萬華區,和德里,1624,1212249,746,472,227,896,943.94,126.46
台北市,萬華區,萬壽里,987,1059706,1074,580,248,1257,1560.64,145.36
台北市,萬華區,銘德里,1378,1128165,819,501,250,980,1311.36,160.18
台北市,萬華區,華江里,2499,1779819,712,475,230,871,847.54,119.00
台北市,萬華區,錦德里,1627,1257724,773,478,244,964,935.04,120.96
台北市,萬華區,新忠里,1028,978206,952,560,271,1134,1343.58,141.20
台北市,大同區,建泰里,1316,1657006,1259,665,297,1380,2112.71,167.79
台北市,大同區,建明里,1220,1180692,968,569,237,1204,1299.97,134.33
台北市,大同區,雙連里,3003,3254322,1084,632,291,1325,1543.25,142.41
台北市,大同區,建功里,1599,1782891,1115,611,285,1299,1622.50,145.52
台北市,大同區,景星里,665,513715,773,492,243,917,1040.60,134.70
台北市,大同區,星明里,2018,2284237,1132,667,282,1345,1562.46,138.04
台北市,大同區,朝陽里,1600,1752535,1095,587,277,1231,1812.40,165.47
台北市,大同區,大有里,1589,1641852,1033,581,268,1207,1593.96,154.26
台北市,大同區,斯文里,1649,1492300,905,507,238,1073,1284.68,141.96
台北市,大同區,揚雅里,1093,1009459,924,496,249,1030,1563.86,169.33
台北市,大同區,國順里,931,736028,791,467,225,1003,990.54,125.29
台北市,大同區,國慶里,1640,1902891,1160,641,300,1365,1661.93,143.23
台北市,大同區,隆和里,1254,1305358,1041,614,271,1326,1293.66,124.28
台北市,大同區,南芳里,1382,1361430,985,579,259,1247,1287.77,130.72
台北市,大同區,鄰江里,2093,1726058,825,498,233,1002,1048.97,127.20
台北市,大同區,玉泉里,1037,1210093,1167,628,300,1370,1597.46,136.90
台北市,大同區,光能里,1814,2097361,1156,601,296,1298,2617.16,226.36
台北市,大同區,重慶里,2289,2422840,1058,626,286,1314,1595.46,150.73
台北市,大同區,至聖里,2727,2629866,964,547,260,1126,1668.29,172.99
台北市,大同區,老師里,1853,1506657,813,510,254,1013,1016.64,125.03
台北市,大同區,蓬萊里,1762,2081861,1182,584,268,1328,2264.27,191.64
台北市,大同區,民權里,2298,2772224,1206,713,313,1491,1598.20,132.48
台北市,大同區,延平里,1333,1221615,916,543,251,1119,1171.99,127.88
台北市,大同區,永樂里,1876,2352727,1254,629,286,1324,2123.68,169.34
台北市,大同區,保安里,1528,1476545,966,574,270,1099,1516.62,156.95
台北市,中山區,聚盛里,1385,1309844,946,518,230,1118,1358.08,143.60
台北市,中山區,大佳里,248,194554,784,459,264,817,1084.82,138.28
台北市,中山區,恆安里,1933,2653662,1373,743,299,1589,2326.48,169.47
台北市,中山區,集英里,2483,3065688,1235,668,299,1494,1827.69,148.03
台北市,中山區,正守里,1255,1590345,1267,737,325,1515,1745.72,137.76
台北市,中山區,正義里,1867,1805330,967,586,253,1114,1461.20,151.11
台北市,中山區,新生里,1600,1563999,977,580,257,1218,1383.47,141.53
台北市,中山區,松江里,2305,3219324,1397,683,304,1536,3481.55,249.27
台北市,中山區,江山里,2819,3598124,1276,674,311,1508,2150.80,168.51
台北市,中山區,中山里,2803,3088719,1102,624,281,1245,1691.20,153.48
台北市,中山區,成功里,2584,6202553,2400,1088,452,2570,6911.10,287.92
台北市,中山區,下埤里,2786,3143457,1128,649,284,1367,1690.37,149.81
台北市,中山區,中原里,1881,2500278,1329,688,304,1484,2232.07,167.92
台北市,中山區,新庄里,1639,1366739,834,501,245,996,1167.43,140.00
台北市,中山區,江寧里,2599,3433927,1321,735,323,1635,1793.18,135.72
台北市,中山區,復華里,1784,2860944,1604,816,344,1855,2611.62,162.85
台北市,中山區,興亞里,2238,3283924,1467,705,290,1629,2471.42,168.43
台北市,中山區,朱園里,1904,3208633,1685,826,369,1671,3852.94,228.63
台北市,中山區,中央里,1367,1808771,1323,700,289,1523,2151.86,162.63
台北市,中山區,新福里,1803,2057904,1141,603,270,1249,2391.97,209.57
台北市,中山區,中庄里,1805,1918327,1063,573,251,1225,2172.54,204.42
台北市,中山區,康樂里,1017,1197673,1178,657,255,1380,1875.87,159.29
台北市,中山區,行政里,2077,1972596,950,533,245,1171,1356.66,142.85
台北市,中山區,聚葉里,1445,1619073,1120,610,278,1289,1933.94,172.60
台北市,中山區,正得里,1491,2056034,1379,722,321,1548,3523.63,255.53
台北市,中山區,中吉里,2127,3032101,1426,742,324,1623,2765.90,194.03
台北市,中山區,新喜里,1732,1637561,945,571,249,1206,1184.56,125.29
台北市,中山區,埤頭里,1249,1722646,1379,638,285,1332,6842.22,496.09
台北市,中山區,大直里,3062,3699988,1208,724,319,1485,1582.57,130.97
台北市,中山區,劍潭里,1161,1458281,1256,665,331,1429,2281.56,181.64
台北市,中山區,力行里,2420,3860757,1595,776,345,1758,3216.02,201.59
台北市,中山區,朱崙里,1170,1775140,1517,754,317,1609,2657.36,175.15
台北市,中山區,晴光里,2113,2708267,1282,618,285,1322,3053.37,238.22
台北市,中山區,永安里,3539,6987327,1974,959,403,2239,3929.03,199.00
台北市,中山區,圓山里,1482,1516788,1023,632,284,1275,1464.34,143.08
台北市,中山區,民安里,1702,1966417,1155,629,269,1336,1679.99,145.41
台北市,中山區,行孝里,1548,1511694,977,592,265,1217,1485.82,152.15
台北市,中山區,龍洲里,1811,2249811,1242,687,316,1468,2726.89,219.50
台北市,中山區,行仁里,2569,2258574,879,531,251,1108,1082.70,123.15
台北市,中山區,朱馥里,1971,2245779,1139,610,276,1389,1606.59,141.00
台北市,中山區,金泰里,2989,7358250,2462,993,400,2333,9338.74,379.35
台北市,中山區,北安里,879,995242,1132,664,301,1419,1402.17,123.84
台北市,文山區,景美里,1799,2188578,1217,734,335,1505,1653.24,135.90
台北市,文山區,景行里,2661,3151030,1184,720,302,1463,2423.43,204.65
台北市,文山區,景仁里,2145,2873333,1340,771,343,1642,2174.12,162.30
台北市,文山區,萬有里,1952,2377304,1218,715,318,1500,2424.45,199.07
台北市,文山區,景慶里,2110,2155162,1021,626,291,1290,1259.54,123.32
台北市,文山區,萬隆里,2460,2813908,1144,709,310,1463,1384.69,121.05
台北市,文山區,萬祥里,1598,1591140,996,594,284,1252,1293.29,129.89
台北市,文山區,萬年里,1899,2081098,1096,664,283,1370,1562.48,142.58
台北市,文山區,萬盛里,1701,1827904,1075,683,322,1362,1208.27,112.44
台北市,文山區,萬和里,1226,1739857,1419,815,359,1730,1948.34,137.29
台北市,文山區,興福里,1854,1928919,1040,615,287,1276,1411.80,135.70
台北市,文山區,興得里,2150,2200408,1023,610,298,1275,1272.15,124.30
台北市,文山區,興豐里,1716,2290199,1335,712,301,1613,1849.12,138.55
台北市,文山區,興旺里,2957,3071264,1039,617,300,1281,1538.28,148.10
台北市,文山區,興光里,1435,1864375,1299,677,328,1568,1945.41,149.74
台北市,文山區,興安里,2396,3196275,1334,704,315,1557,2108.87,158.09
台北市,文山區,興昌里,2340,3040240,1299,731,304,1596,1893.31,145.72
台北市,文山區,興泰里,1478,1679817,1137,690,307,1454,1400.27,123.20
台北市,文山區,興業里,1821,1926035,1058,653,300,1300,1324.60,125.24
台北市,文山區,景東里,2376,2572700,1083,643,291,1349,1546.58,142.83
台北市,文山區,景華里,1895,2155455,1137,679,308,1425,1422.32,125.04
台北市,文山區,興家里,2547,2398093,942,611,288,1161,1397.07,148.38
台北市,文山區,萬芳里,2748,2945120,1072,627,277,1281,1541.09,143.79
台北市,文山區,木柵里,3439,4992277,1452,745,325,1671,2343.28,161.42
台北市,文山區,博嘉里,1943,2342482,1206,631,286,1407,2039.97,169.21
台北市,文山區,樟腳里,1861,2475593,1330,660,304,1452,2380.93,178.98
台北市,文山區,老泉里,212,122614,578,421,195,728,657.87,113.75
台北市,文山區,木新里,3023,2956107,978,556,248,1140,1615.84,165.24
台北市,文山區,指南里,1345,1619194,1204,633,290,1516,1901.87,157.98
台北市,文山區,華興里,3051,4117100,1349,714,293,1614,2259.28,167.42
台北市,文山區,順興里,2399,2400469,1001,572,266,1199,1389.41,138.86
台北市,文山區,萬興里,2908,3954843,1360,684,317,1624,2183.44,160.55
台北市,文山區,明興里,2364,2312913,978,590,282,1259,1395.49,142.63
台北市,文山區,明義里,1109,1019933,920,469,216,985,1432.23,155.73
台北市,文山區,試院里,2364,2730375,1155,659,292,1413,1670.83,144.66
台北市,文山區,樟新里,1948,2388582,1226,673,297,1446,1945.42,158.66
台北市,文山區,樟林里,2857,2917500,1021,613,285,1269,1648.78,161.46
台北市,文山區,忠順里,1532,1972809,1288,712,339,1516,2622.58,203.66
台北市,文山區,萬美里,2446,3017721,1234,565,277,1370,2345.28,190.10
台北市,文山區,興邦里,1811,1959688,1082,660,308,1346,1428.09,131.97
台北市,文山區,樟樹里,1517,1577756,1040,594,270,1244,2749.43,264.36
台北市,文山區,政大里,2747,4857348,1768,1044,419,2281,2283.54,129.14
台北市,文山區,樟文里,2001,2084844,1042,657,296,1336,1358.81,130.42
台北市,南港區,南港里,2119,2326055,1098,626,283,1279,1594.21,145.23
台北市,南港區,三重里,3037,6956481,2291,1099,448,2590,5004.29,218.47
台北市,南港區,新富里,1284,1189922,927,539,270,1080,1327.60,143.26
台北市,南港區,中研里,3309,3605098,1089,640,283,1340,1517.42,139.28
台北市,南港區,鴻福里,1573,1560784,992,604,276,1209,1398.10,140.90
台北市,南港區,東新里,2365,2290907,969,560,263,1159,1316.97,135.96
台北市,南港區,西新里,1575,1407489,894,541,272,1080,1235.51,138.26
台北市,南港區,新光里,1215,1384468,1139,555,291,1247,2370.01,207.99
台北市,南港區,百福里,1706,1522676,893,590,279,1113,1001.76,112.24
台北市,南港區,玉成里,1640,1555613,949,575,274,1187,1172.67,123.63
台北市,南港區,成福里,2513,2596855,1033,578,282,1190,2280.60,220.70
台北市,南港區,中南里,1116,867408,777,472,238,928,1008.05,129.69
台北市,南港區,舊莊里,2823,2162305,766,484,239,930,959.19,125.23
台北市,南港區,九如里,2040,1881055,922,549,255,1137,1930.94,209.41
台北市,南港區,東明里,2142,2379373,1111,586,265,1279,1694.08,152.51
台北市,南港區,合成里,2182,2699191,1237,628,276,1287,2375.48,192.03
台北市,南港區,聯成里,1617,1459377,903,557,260,1127,1062.01,117.67
台北市,南港區,萬福里,1568,1794556,1144,643,303,1317,1732.41,151.37
台北市,南港區,仁福里,1849,1976491,1069,631,306,1334,1324.16,123.87
台北市,南港區,重陽里,2315,4054460,1751,900,384,2147,2603.27,148.64
台北市,內湖區,紫陽里,3169,4144222,1308,745,334,1568,2073.41,158.55
台北市,內湖區,紫星里,2740,2938548,1072,638,299,1308,1482.61,138.24
台北市,內湖區,湖興里,2795,2997913,1073,638,289,1366,1334.95,124.46
台北市,內湖區,大湖里,2061,2818656,1368,733,341,1563,2415.03,176.59
台北市,內湖區,紫雲里,1972,2146688,1089,618,283,1311,1579.89,145.13
台北市,內湖區,瑞陽里,2786,3450347,1238,671,314,1522,1936.36,156.35
台北市,內湖區,清白里,3335,5481091,1644,826,353,1984,2612.65,158.97
台北市,內湖區,港墘里,2147,2665657,1242,747,330,1544,1751.19,141.05
台北市,內湖區,西湖里,2480,2405489,970,595,284,1181,1295.33,133.55
台北市,內湖區,石潭里,1600,2296524,1435,709,304,1639,2866.36,199.70
台北市,內湖區,葫洲里,2688,3935245,1464,816,356,1829,1941.67,132.63
台北市,內湖區,五分里,3486,3507674,1006,645,313,1308,1146.76,113.97
台北市,內湖區,內湖里,2510,3305748,1317,682,293,1482,2178.53,165.41
台北市,內湖區,週美里,3455,6139447,1777,812,341,2016,3070.20,172.78
台北市,內湖區,內溝里,1638,1614260,986,588,272,1244,1304.47,132.37
台北市,內湖區,碧山里,2390,2706152,1132,617,287,1421,1848.84,163.28
台北市,內湖區,瑞光里,1577,1595767,1012,647,287,1252,1210.73,119.65
台北市,內湖區,金龍里,1842,1874816,1018,581,275,1171,1451.82,142.64
台北市,內湖區,行善里,2574,2840083,1103,649,294,1382,1708.33,154.83
台北市,內湖區,湖濱里,3090,4626213,1497,776,332,1687,3003.41,200.61
台北市,內湖區,東湖里,2805,2669285,952,579,286,1130,1351.05,141.97
台北市,內湖區,樂康里,2714,2520316,929,608,291,1214,1073.30,115.58
台北市,內湖區,西安里,2443,2712972,1111,660,308,1387,1495.05,134.63
台北市,內湖區,西康里,3639,5186332,1425,774,344,1618,2479.83,174.00
台北市,內湖區,港富里,3304,4350594,1317,713,319,1494,2616.33,198.69
台北市,內湖區,港華里,3253,4315636,1327,722,335,1534,2444.47,184.26
台北市,內湖區,港都里,1941,2433498,1254,749,342,1533,1644.14,131.14
台北市,內湖區,金瑞里,2340,2501418,1069,639,298,1312,1757.96,164.45
台北市,內湖區,湖元里,2484,2434221,980,590,283,1153,1421.55,145.06
台北市,內湖區,安湖里,2733,3088843,1130,654,309,1401,1664.27,147.25
台北市,內湖區,秀湖里,2400,3492055,1455,713,321,1593,3056.63,210.07
台北市,內湖區,安泰里,1762,1504560,854,554,277,1102,939.13,109.98
台北市,內湖區,金湖里,3764,8392666,2230,1053,438,2574,4907.82,220.11
台北市,內湖區,康寧里,3031,3908454,1289,724,344,1629,1712.61,132.81
台北市,內湖區,明湖里,1907,2104975,1104,668,306,1445,1369.05,124.03
台北市,內湖區,蘆洲里,374,271597,726,480,277,827,866.86,119.37
台北市,內湖區,麗山里,2051,2672927,1303,717,335,1509,2301.63,176.61
台北市,內湖區,寶湖里,3914,9108031,2327,1191,471,2727,5518.86,237.16
台北市,內湖區,南湖里,2138,3642558,1704,979,398,2072,2272.83,133.40
台北市,士林區,仁勇里,1297,1193588,920,534,249,1147,1489.75,161.88
台北市,士林區,福林里,1063,1540118,1449,671,296,1468,3309.49,228.42
台北市,士林區,福志里,2752,3401843,1236,680,294,1475,1901.80,153.85
台北市,士林區,福德里,1549,1693024,1093,644,301,1384,1636.95,149.77
台北市,士林區,福佳里,2738,3355083,1225,647,293,1430,1804.81,147.29
台北市,士林區,舊佳里,2131,2357137,1106,623,272,1314,1533.05,138.60
台北市,士林區,富光里,1784,1279857,717,461,229,926,828.89,115.54
台北市,士林區,後港里,2697,2738632,1015,587,289,1238,1373.07,135.22
台北市,士林區,前港里,1494,1560928,1045,621,284,1265,1527.96,146.24
台北市,士林區,福中里,2192,2273517,1037,584,278,1260,1446.57,139.47
台北市,士林區,葫蘆里,2289,1990280,869,541,261,1107,1034.88,119.02
台北市,士林區,福順里,1661,1298490,782,480,238,959,988.30,126.42
台北市,士林區,葫東里,1292,1133885,878,533,258,1039,1161.89,132.39
台北市,士林區,社新里,2668,2087194,782,479,240,964,1099.25,140.51
台北市,士林區,社子里,1986,1692622,852,516,243,1056,1113.59,130.66
台北市,士林區,永倫里,2151,1686860,784,493,243,953,1033.41,131.78
台北市,士林區,翠山里,973,1060937,1090,587,274,1277,1616.65,148.27
台北市,士林區,福安里,1382,1014440,734,441,218,874,1153.49,157.14
台北市,士林區,富洲里,1846,1362921,738,472,245,877,938.16,127.07
台北市,士林區,承德里,2059,2268196,1102,628,289,1353,1489.19,135.18
台北市,士林區,蘭雅里,3145,4211805,1339,723,314,1488,3462.36,258.54
台北市,士林區,德行里,1620,2086982,1288,688,295,1490,1994.80,154.84
台北市,士林區,忠誠里,1974,2751837,1394,628,281,1450,2892.95,207.52
台北市,士林區,三玉里,2151,3253935,1513,713,313,1534,3579.32,236.61
台北市,士林區,芝山里,2685,3748222,1396,698,300,1523,2821.37,202.11
台北市,士林區,岩山里,1159,1424219,1229,645,298,1381,2375.64,193.32
台北市,士林區,義信里,1080,1405430,1301,629,295,1336,2634.80,202.47
台北市,士林區,永福里,417,1443021,3460,803,317,1644,23258.45,672.12
台北市,士林區,新安里,658,966246,1468,540,269,1287,4253.65,289.67
台北市,士林區,公館里,394,515011,1307,526,255,1012,3756.44,287.38
台北市,士林區,陽明里,964,1437515,1491,595,280,1363,4146.38,278.06
台北市,士林區,菁山里,449,591520,1317,496,239,929,10971.86,832.83
台北市,士林區,平等里,424,359042,847,495,269,959,1658.59,195.87
台北市,士林區,溪山里,391,364588,932,459,230,908,2286.16,245.18
台北市,士林區,百齡里,2184,1945727,891,570,275,1181,1025.98,115.16
台北市,士林區,天玉里,3120,4880454,1564,811,347,1784,2764.89,176.76
台北市,士林區,天福里,2189,3017444,1378,732,313,1567,3264.04,236.79
台北市,士林區,天祿里,1870,2538526,1358,742,346,1634,2227.44,164.08
