縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,松山區,中崙里,1461,1934054,1324,835,432,1608,1762.00,133.10
台北市,松山區,自強里,3154,4365658,1384,828,413,1610,3578.02,258.50
台北市,松山區,鵬程里,1870,2361314,1263,746,417,1537,2067.63,163.74
台北市,松山區,東榮里,2900,5311999,1832,919,423,1929,4714.33,257.37
台北市,松山區,介壽里,1566,2585829,1651,915,455,1854,4219.46,255.53
台北市,松山區,東勢里,1626,2466188,1517,797,401,1627,6758.08,445.57
台北市,松山區,東光里,2633,3512761,1334,802,393,1603,2134.22,159.97
台北市,松山區,中正里,3524,6183543,1755,998,473,1982,3919.70,223.38
台北市,松山區,復盛里,2307,2682763,1163,728,392,1366,3271.10,281.29
台北市,松山區,復勢里,2332,2920746,1252,794,397,1567,1619.94,129.34
台北市,松山區,美仁里,1262,1851265,1467,872,417,1754,1975.02,134.64
台北市,松山區,吉仁里,1414,1950929,1380,824,415,1647,2286.08,165.69
台北市,松山區,精忠里,1566,3182053,2032,957,451,1876,8056.75,396.50
台北市,松山區,東昌里,931,7139691,7669,898,447,1858,82585.09,1076.89
台北市,松山區,福成里,944,1878071,1989,883,414,1888,9435.94,474.29
台北市,松山區,中華里,2305,5981435,2595,975,456,2115,25924.43,999.02
台北市,松山區,吉祥里,3197,4048652,1266,762,400,1514,2279.82,180.03
台北市,松山區,新東里,1749,1993536,1140,770,408,1439,1317.77,115.61
台北市,松山區,三民里,2524,3530427,1399,790,385,1546,3795.17,271.33
台北市,松山區,復建里,1616,2089382,1293,872,443,1634,1365.71,105.63
台北市,松山區,敦化里,2539,4130219,1627,855,446,1675,5824.45,358.05
台北市,松山區,安平里,2904,2892759,996,672,369,1258,1016.43,102.04
台北市,松山區,富錦里,1869,2680655,1434,802,412,1588,4562.10,318.08
台北市,松山區,莊敬里,1722,1749316,1016,729,415,1298,1077.56,106.07
台北市,松山區,新益里,1671,1792684,1073,724,395,1408,1170.27,109.08
台北市,松山區,富泰里,1674,2114086,1263,820,400,1578,2212.82,175.22
台北市,松山區,龍田里,3602,5630182,1563,1037,498,1987,1890.22,120.93
台北市,松山區,慈祐里,2417,2356143,975,670,368,1202,1132.66,116.19
台北市,松山區,復源里,1082,1506039,1392,807,408,1565,3728.38,267.86
台北市,松山區,民福里,2332,2548002,1093,703,393,1337,1396.36,127.80
台北市,松山區,松基里,1409,2688566,1908,814,386,1770,9195.05,481.89
台北市,松山區,新聚里,2959,3373733,1140,727,384,1368,1866.96,163.75
台北市,松山區,民有里,3458,6039781,1747,838,405,1776,5580.73,319.52
台北市,大安區,建安里,1953,3256422,1667,852,393,1768,3759.61,225.48
台北市,大安區,通安里,1958,2355195,1203,724,387,1450,1681.29,139.77
台北市,大安區,民輝里,2621,6378063,2433,894,418,2021,9545.51,392.26
台北市,大安區,德安里,2063,3834116,1859,871,408,1866,5095.33,274.16
台北市,大安區,敦安里,2378,4845584,2038,966,437,2055,5297.38,259.97
台北市,大安區,光明里,1253,3638219,2904,1064,487,2155,29735.61,1024.09
台北市,大安區,永康里,1346,2212596,1644,934,459,1793,3866.36,235.20
台北市,大安區,福住里,2292,4142773,1807,991,465,2024,3555.76,196.72
台北市,大安區,仁愛里,2152,5859372,2723,958,437,2129,15273.14,560.94
台北市,大安區,義村里,2200,3471596,1578,787,382,1538,11971.43,758.65
台北市,大安區,臥龍里,713,1074215,1507,828,396,1692,2809.25,186.46
台北市,大安區,通化里,2108,2408605,1143,696,385,1338,1714.08,150.02
台北市,大安區,龍生里,2388,3874844,1623,945,468,1925,2421.18,149.21
台北市,大安區,新龍里,2410,3412048,1416,867,420,1802,1942.36,137.19
台北市,大安區,住安里,1805,2673632,1481,753,393,1411,4960.37,334.88
台北市,大安區,錦泰里,1338,2092807,1564,998,453,2004,2080.90,133.04
台北市,大安區,建倫里,2384,5686889,2385,938,422,2098,18663.78,782.40
台北市,大安區,錦華里,2035,3491742,1716,1038,491,2023,5130.07,298.98
台北市,大安區,光武里,2750,4240169,1542,797,383,1585,6232.12,404.19
台北市,大安區,仁慈里,1980,3805949,1922,990,449,2094,6442.31,335.15
台北市,大安區,黎孝里,2760,2974096,1078,721,385,1347,1341.01,124.45
台北市,大安區,民炤里,3081,6908964,2242,971,436,2063,10537.83,469.93
台北市,大安區,昌隆里,1263,1990413,1576,861,414,1736,3240.58,205.63
台北市,大安區,黎和里,1717,1938629,1129,742,403,1406,1531.84,135.67
台北市,大安區,龍雲里,1828,4289431,2347,813,424,1821,24775.86,1055.86
台北市,大安區,芳和里,1971,2300366,1167,738,390,1420,1540.14,131.96
台北市,大安區,龍安里,2330,4938321,2119,1008,461,2079,8969.89,423.22
台北市,大安區,義安里,2092,4926084,2355,943,438,2029,11350.03,482.01
台北市,大安區,虎嘯里,1485,2325221,1566,845,398,1724,3093.62,197.57
台北市,大安區,龍淵里,3189,4819230,1511,967,457,1903,2136.62,141.39
台北市,大安區,龍坡里,2109,3470527,1646,974,471,2002,2908.37,176.74
台北市,大安區,龍門里,1598,3088804,1933,1091,483,2207,4587.45,237.33
台北市,大安區,敦煌里,2325,4000540,1721,946,445,1888,4098.46,238.19
台北市,大安區,羣賢里,2263,3398557,1502,798,396,1637,2895.52,192.80
台北市,大安區,車層里,2445,4274126,1748,865,406,1913,3443.22,196.97
台北市,大安區,光信里,2811,4368528,1554,854,429,1721,3171.35,204.07
台北市,大安區,和安里,2432,8957667,3683,984,460,2070,47738.32,1296.09
台北市,大安區,正聲里,1845,3330234,1805,821,400,1855,6229.97,345.15
台北市,大安區,誠安里,1550,1918239,1238,755,367,1446,1676.50,135.47
台北市,大安區,華聲里,1580,2736129,1732,801,389,1667,9104.18,525.73
台北市,大安區,臨江里,1346,1327540,986,662,376,1193,1145.62,116.15
台北市,大安區,龍陣里,1321,2173101,1645,836,419,1762,3443.61,209.33
台北市,大安區,龍圖里,2611,4135522,1584,867,418,1779,2604.51,164.44
台北市,大安區,古莊里,2649,3710120,1401,875,429,1696,2042.59,145.84
台北市,大安區,錦安里,2140,4213060,1969,1017,450,2079,5082.52,258.16
台北市,大安區,大學里,3130,4677438,1494,899,438,1838,2330.72,155.96
台北市,大安區,古風里,1561,2399055,1537,850,415,1751,3659.15,238.09
台北市,大安區,全安里,1714,3011146,1757,851,429,1847,3838.76,218.51
台北市,大安區,黎元里,1804,1603165,889,662,396,1170,771.36,86.80
台北市,大安區,法治里,1702,2238001,1315,775,396,1517,1971.83,149.96
台北市,大安區,龍泉里,1784,2578566,1445,858,408,1776,3197.54,221.22
台北市,大安區,羣英里,2635,3262074,1238,778,391,1619,1458.58,117.82
台北市,大安區,學府里,716,885906,1237,753,455,1566,1467.68,118.62
台北市,中正區,南門里,931,1894271,2035,918,431,1869,7997.62,393.07
台北市,中正區,龍興里,1233,1404705,1139,794,400,1534,1165.35,102.29
台北市,中正區,愛國里,1081,1355321,1254,775,401,1458,1912.13,152.51
台北市,中正區,龍光里,1196,1697459,1419,909,443,1750,2153.38,151.72
台北市,中正區,河堤里,1756,2143583,1221,768,415,1483,2191.82,179.55
台北市,中正區,龍福里,2054,3117039,1518,872,432,1791,9019.28,594.33
台北市,中正區,螢雪里,1542,1534942,995,663,365,1244,1155.86,116.12
台北市,中正區,永昌里,1570,1363063,868,607,351,1094,996.90,114.83
台北市,中正區,文盛里,850,1138219,1339,849,394,1686,1879.56,140.36
台北市,中正區,忠勤里,1794,1318063,735,548,327,931,684.01,93.10
台北市,中正區,永功里,2053,2202013,1073,714,389,1346,1202.36,112.10
台北市,中正區,螢圃里,2001,2154149,1077,709,373,1369,1291.03,119.92
台北市,中正區,幸市里,1816,4136454,2278,936,431,1944,8835.61,387.90
台北市,中正區,文祥里,2766,4507730,1630,931,419,1969,2775.60,170.31
台北市,中正區,黎明里,1161,1836696,1582,812,412,1542,4562.10,288.38
台北市,中正區,建國里,538,775398,1441,925,464,1758,1909.33,132.48
台北市,中正區,光復里,1321,2043794,1547,753,393,1443,4317.40,279.05
台北市,中正區,東門里,1448,13398905,9253,895,452,1909,271373.38,2932.69
台北市,中正區,板溪里,1246,1489237,1195,736,386,1503,1644.84,137.62
台北市,中正區,文北里,2128,5186922,2437,943,442,2111,12754.97,523.29
