縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,中山區,江寧里,2584,3517349,1361,752,320,1696,1810.40,133.00
台北市,中山區,復華里,1792,3054855,1705,812,330,1887,3210.99,188.36
台北市,中山區,興亞里,2261,3544083,1567,728,295,1705,3874.16,247.16
台北市,中山區,朱園里,1900,3351539,1764,869,380,1749,4908.74,278.28
台北市,中山區,中央里,1414,1941286,1373,724,295,1590,2582.52,188.11
台北市,中山區,新福里,1808,2132844,1180,625,280,1282,2513.62,213.08
台北市,中山區,中庄里,1815,1975299,1088,578,266,1290,1797.61,165.17
台北市,中山區,康樂里,1054,1329735,1262,651,264,1393,2371.18,187.95
台北市,中山區,行政里,2068,2078190,1005,541,251,1204,1453.48,144.64
台北市,中山區,聚葉里,1450,1632746,1126,613,270,1301,1921.53,170.65
台北市,中山區,正得里,1568,2461078,1570,741,298,1660,7263.45,462.77
台北市,中山區,中吉里,2080,3039663,1461,745,332,1617,3182.47,217.77
台北市,中山區,新喜里,1713,1694133,989,578,269,1244,1337.53,135.24
台北市,中山區,埤頭里,1255,1566189,1248,641,295,1358,3664.55,293.64
台北市,中山區,大直里,2994,3769896,1259,721,320,1468,1963.55,155.94
台北市,中山區,劍潭里,1138,1462700,1285,642,320,1402,2470.09,192.18
台北市,中山區,力行里,2394,4479169,1871,807,362,1840,6283.00,335.81
台北市,中山區,朱崙里,1170,1890525,1616,783,333,1700,3103.97,192.10
台北市,中山區,晴光里,2217,3028779,1366,656,302,1393,3356.88,245.72
台北市,中山區,永安里,3589,7157779,1994,978,412,2198,4279.05,214.56
台北市,中山區,圓山里,1508,1638283,1086,642,304,1272,1633.24,150.34
台北市,中山區,民安里,1708,2090037,1224,679,293,1389,1769.37,144.60
台北市,中山區,行孝里,1516,1541045,1017,610,269,1308,1293.86,127.28
台北市,中山區,龍洲里,1821,2333479,1281,695,330,1501,2998.37,233.99
台北市,中山區,行仁里,2566,2317119,903,546,261,1122,1090.60,120.77
台北市,中山區,朱馥里,1989,2303245,1158,611,275,1376,1719.08,148.45
台北市,中山區,金泰里,3090,8630754,2793,1007,398,2371,14435.63,516.83
台北市,中山區,北安里,850,1057111,1244,707,322,1467,2481.06,199.50
台北市,文山區,景美里,1795,2232499,1244,743,332,1571,1561.49,125.55
台北市,文山區,景行里,2670,3231902,1210,724,307,1450,2214.86,182.98
台北市,文山區,景仁里,2231,3233666,1449,808,358,1754,2473.32,170.64
台北市,文山區,萬有里,1946,2424911,1246,748,324,1508,1896.72,152.21
台北市,文山區,景慶里,2091,2194922,1050,654,287,1331,1312.99,125.08
台北市,文山區,萬隆里,2421,2901190,1198,700,316,1497,1497.66,124.98
台北市,文山區,萬祥里,1599,1643709,1028,607,286,1279,1365.59,132.84
台北市,文山區,萬年里,1885,2194652,1164,696,310,1483,1674.58,143.83
台北市,文山區,萬盛里,1653,1815204,1098,659,297,1422,1309.69,119.27
台北市,文山區,萬和里,1304,2017888,1547,876,370,1922,2052.47,132.63
台北市,文山區,興福里,1861,2003895,1077,640,306,1358,1458.35,135.44
台北市,文山區,興得里,2144,2277764,1062,629,287,1351,1370.00,128.95
台北市,文山區,興豐里,1744,2357583,1352,726,307,1617,1924.20,142.34
台北市,文山區,興旺里,2987,3122126,1045,642,297,1323,1450.54,138.78
台北市,文山區,興光里,1449,1979528,1366,693,310,1541,2183.71,159.85
台北市,文山區,興安里,2386,3140139,1316,716,333,1579,1956.36,148.65
台北市,文山區,興昌里,2341,3195874,1365,727,308,1669,2098.65,153.73
台北市,文山區,興泰里,1454,1712616,1178,699,313,1463,1519.15,128.97
台北市,文山區,興業里,1772,1961846,1107,679,315,1353,1485.19,134.15
台北市,文山區,景東里,2345,2619904,1117,670,298,1417,1548.45,138.60
台北市,文山區,景華里,1903,2254642,1185,693,310,1437,1503.44,126.90
台北市,文山區,興家里,2536,2464358,972,600,290,1188,1451.58,149.38
台北市,文山區,萬芳里,2723,3018403,1108,634,283,1343,1463.25,132.00
台北市,文山區,木柵里,3432,5072682,1478,753,334,1661,2626.69,177.71
台北市,文山區,博嘉里,1961,2442913,1246,632,295,1413,2221.28,178.31
台北市,文山區,樟腳里,1853,2486183,1342,668,311,1436,2303.88,171.71
台北市,文山區,老泉里,212,130420,615,400,194,802,670.52,108.99
台北市,文山區,木新里,3017,3157801,1047,567,260,1203,1759.50,168.10
台北市,文山區,指南里,1369,1774523,1296,675,307,1545,2003.62,154.57
台北市,文山區,華興里,3095,4367747,1411,741,320,1702,2171.86,153.90
台北市,文山區,順興里,2397,2420714,1010,577,262,1219,1596.17,158.05
台北市,文山區,萬興里,2907,4165848,1433,722,318,1672,2424.62,169.19
台北市,文山區,明興里,2342,2327227,994,593,279,1238,1547.13,155.69
台北市,文山區,明義里,1040,1064426,1023,508,223,1054,1729.95,169.02
台北市,文山區,試院里,2387,2915440,1221,651,281,1438,3105.27,254.24
台北市,文山區,樟新里,1952,2449625,1255,672,318,1425,2395.15,190.86
台北市,文山區,樟林里,2833,2861969,1010,614,283,1283,1239.14,122.66
台北市,文山區,忠順里,1547,2129887,1377,718,349,1570,3323.01,241.36
台北市,文山區,萬美里,2401,3095429,1289,588,272,1365,2540.48,197.05
台北市,文山區,興邦里,1786,2008247,1124,687,307,1399,1576.75,140.23
台北市,文山區,樟樹里,1506,1571578,1044,615,293,1248,1842.91,176.60
台北市,文山區,政大里,2707,4831252,1785,1046,417,2332,2286.98,128.14
台北市,文山區,樟文里,1975,2035424,1031,628,284,1284,1505.66,146.10
台北市,南港區,南港里,2077,2378184,1145,629,298,1322,1772.51,154.80
台北市,南港區,三重里,3071,7430850,2420,1105,432,2626,7483.98,309.30
台北市,南港區,新富里,1281,1280776,1000,557,281,1156,1604.96,160.52
台北市,南港區,中研里,3232,3660959,1133,649,299,1349,1610.41,142.17
台北市,南港區,鴻福里,1550,1557018,1005,600,286,1243,1377.82,137.16
台北市,南港區,東新里,2388,2586539,1083,587,275,1260,1746.78,161.27
台北市,南港區,西新里,1537,1328399,864,550,271,1071,1150.99,133.17
台北市,南港區,新光里,1236,1388116,1123,585,270,1328,2055.17,183.00
台北市,南港區,百福里,1712,1534366,896,555,266,1132,1054.54,117.66
台北市,南港區,玉成里,1622,1617686,997,573,291,1185,1366.42,137.01
台北市,南港區,成福里,2469,2619955,1061,603,297,1182,2302.97,217.03
台北市,南港區,中南里,1102,872055,791,505,226,968,1016.19,128.41
台北市,南港區,舊莊里,2787,2204955,791,502,241,987,979.93,123.86
台北市,南港區,九如里,2013,1934603,961,570,269,1159,2005.96,208.72
台北市,南港區,東明里,2101,2440216,1161,601,290,1341,1825.16,157.14
台北市,南港區,合成里,2233,2868782,1285,633,301,1340,2474.27,192.59
台北市,南港區,聯成里,1612,1472058,913,569,271,1128,1130.79,123.83
台北市,南港區,萬福里,1541,1803083,1170,633,307,1378,1830.77,156.47
台北市,南港區,仁福里,1842,1993621,1082,612,276,1343,1429.50,132.08
台北市,南港區,重陽里,2455,4440417,1809,888,369,2226,2804.42,155.05
台北市,內湖區,紫陽里,3097,4177331,1349,741,335,1580,2298.06,170.37
台北市,內湖區,紫星里,2736,3031988,1108,664,313,1352,1488.69,134.34
台北市,內湖區,湖興里,2791,3143100,1126,637,286,1439,1466.61,130.23
台北市,內湖區,大湖里,2043,2977961,1458,779,350,1672,2697.04,185.03
台北市,內湖區,紫雲里,1947,2128088,1093,622,276,1326,1637.85,149.85
台北市,內湖區,瑞陽里,2770,3553481,1283,691,306,1540,2140.22,166.83
台北市,內湖區,清白里,3351,5912116,1764,868,367,2039,3360.23,190.46
台北市,內湖區,港墘里,2115,2738096,1295,713,322,1585,2180.92,168.46
台北市,內湖區,西湖里,2464,2519251,1022,617,294,1190,1557.72,152.36
台北市,內湖區,石潭里,1616,2445883,1514,771,336,1735,3300.73,218.08
台北市,內湖區,葫洲里,2647,3897070,1472,817,366,1798,1895.59,128.75
台北市,內湖區,五分里,3458,3575394,1034,653,312,1340,1202.22,116.27
台北市,內湖區,內湖里,2627,3621041,1378,713,318,1533,2248.14,163.10
台北市,內湖區,週美里,3447,6754133,1959,885,376,2020,3738.90,190.82
台北市,內湖區,內溝里,1654,1661061,1004,576,264,1273,1307.35,130.18
台北市,內湖區,碧山里,2383,2766092,1161,646,282,1421,1893.71,163.14
台北市,內湖區,瑞光里,1550,1619705,1045,655,306,1310,1240.13,118.68
台北市,內湖區,金龍里,1803,1859366,1031,589,276,1219,1608.04,155.93
台北市,內湖區,行善里,2563,3015817,1177,660,309,1423,1623.32,137.96
台北市,內湖區,湖濱里,3077,4954996,1610,826,348,1775,4371.38,271.46
台北市,內湖區,東湖里,2805,2678683,955,592,293,1144,1269.83,132.97
台北市,內湖區,樂康里,2647,2569945,971,612,293,1214,1293.12,133.19
台北市,內湖區,西安里,2436,2826284,1160,691,299,1433,1507.48,129.93
台北市,內湖區,西康里,3603,5426533,1506,780,339,1693,2816.11,186.98
台北市,內湖區,港富里,3324,4538957,1366,715,318,1516,2815.53,206.19
台北市,內湖區,港華里,3179,4182287,1316,718,334,1516,2293.89,174.36
台北市,內湖區,港都里,1874,2506049,1337,751,336,1616,2156.29,161.25
台北市,內湖區,金瑞里,2329,2464447,1058,650,293,1287,1348.61,127.45
台北市,內湖區,湖元里,2487,2497061,1004,603,280,1145,1507.86,150.18
台北市,內湖區,安湖里,2563,3064341,1196,700,313,1452,2106.29,176.17
台北市,內湖區,秀湖里,2362,3500794,1482,763,323,1674,2807.27,189.41
台北市,內湖區,安泰里,1705,1478814,867,558,271,1114,987.28,113.83
台北市,內湖區,金湖里,3740,8522708,2279,1082,447,2603,4766.33,209.16
台北市,內湖區,康寧里,3004,3953444,1316,740,343,1644,1782.26,135.42
台北市,內湖區,明湖里,1887,2082072,1103,682,309,1384,1355.92,122.89
台北市,內湖區,蘆洲里,370,277502,750,535,275,963,748.79,99.84
台北市,內湖區,麗山里,2050,2786257,1359,747,346,1582,2363.07,173.86
台北市,內湖區,寶湖里,3997,9546780,2388,1184,468,2762,5603.00,234.58
台北市,內湖區,南湖里,2098,3606562,1719,958,418,2099,2419.70,140.76
台北市,士林區,仁勇里,1284,1181599,920,553,266,1191,1160.67,126.13
台北市,士林區,福林里,1053,1444466,1372,676,303,1511,2523.94,183.99
台北市,士林區,福志里,2744,3602062,1313,682,299,1518,2034.64,155.00
台北市,士林區,福德里,1515,1750564,1155,659,287,1423,1840.84,159.31
台北市,士林區,福佳里,2793,3687260,1320,670,307,1505,1963.88,148.76
台北市,士林區,舊佳里,2127,2323143,1092,638,280,1342,1429.56,130.89
台北市,士林區,富光里,1778,1340607,754,484,234,927,940.98,124.80
台北市,士林區,後港里,2670,2733797,1024,619,291,1260,1290.88,126.08
台北市,士林區,前港里,1508,1656930,1099,628,284,1363,1400.50,127.46
台北市,士林區,福中里,2155,2253802,1046,596,282,1253,1446.19,138.28
台北市,士林區,葫蘆里,2263,2038104,901,551,266,1148,1090.09,121.04
台北市,士林區,福順里,1690,1398690,828,506,258,1015,1027.09,124.10
台北市,士林區,葫東里,1290,1132002,878,543,248,1070,1177.99,134.24
台北市,士林區,社新里,2619,2086144,797,485,239,972,982.12,123.30
台北市,士林區,社子里,1962,1712390,873,526,250,1084,1133.26,129.85
台北市,士林區,永倫里,2170,1766734,814,513,248,992,1020.25,125.31
台北市,士林區,翠山里,961,1081940,1126,623,270,1279,1814.04,161.13
台北市,士林區,福安里,1378,1005708,730,445,212,858,1025.93,140.57
台北市,士林區,富洲里,1786,1346380,754,476,251,913,906.63,120.27
台北市,士林區,承德里,1987,2248414,1132,636,289,1360,1590.69,140.57
台北市,士林區,蘭雅里,3078,4205732,1366,733,326,1544,2511.43,183.80
台北市,士林區,德行里,1616,2108474,1305,681,265,1490,2302.69,176.49
台北市,士林區,忠誠里,1991,2799496,1406,647,273,1419,2884.40,205.14
台北市,士林區,三玉里,2114,3212154,1519,722,321,1565,2999.84,197.43
台北市,士林區,芝山里,2660,4160318,1564,713,312,1553,4735.67,302.79
台北市,士林區,岩山里,1135,1615820,1424,618,284,1295,6507.74,457.12
台北市,士林區,義信里,1114,1445919,1298,661,294,1373,2236.82,172.33
台北市,士林區,永福里,433,1536352,3548,732,273,1667,23176.28,653.19
台北市,士林區,新安里,656,952187,1452,571,285,1286,3425.36,235.99
台北市,士林區,公館里,380,638765,1681,541,274,1051,7626.92,453.72
台北市,士林區,陽明里,974,1497425,1537,591,276,1356,4235.03,275.47
台北市,士林區,菁山里,449,609101,1357,493,251,890,11476.32,845.98
台北市,士林區,平等里,427,358740,840,510,272,923,1600.40,190.49
台北市,士林區,溪山里,395,435757,1103,457,239,902,4698.08,425.87
台北市,士林區,百齡里,2195,1950776,889,555,265,1152,1050.58,118.21
台北市,士林區,天玉里,3111,5118635,1645,850,351,1825,3041.44,184.85
台北市,士林區,天福里,2181,3114285,1428,722,314,1599,4063.28,284.56
