縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,中正區,幸福里,1627,2265525,1392,846,448,1654,1959.10,140.69
台北市,中正區,水源里,1021,1081575,1059,738,406,1330,1106.22,104.43
台北市,中正區,富水里,821,1033771,1259,716,368,1470,1460.65,116.00
台北市,中正區,頂東里,2100,2428724,1157,746,414,1435,1456.66,125.95
台北市,中正區,新營里,2781,4576314,1646,1031,506,2020,2732.92,166.08
台北市,中正區,南福里,2979,4490377,1507,970,496,1839,2517.31,167.00
台北市,中正區,三愛里,2866,5141163,1794,909,443,1910,10390.86,579.25
台北市,萬華區,柳鄉里,1342,1002656,747,522,343,845,1467.01,196.35
台北市,萬華區,雙園里,1287,1273240,989,572,340,1046,1995.96,201.75
台北市,萬華區,糖廍里,1561,1288157,825,555,346,985,982.66,119.08
台北市,萬華區,西門里,1147,1089892,950,598,344,1049,1791.39,188.53
台北市,萬華區,仁德里,1447,1435875,992,620,353,1155,1391.68,140.25
台北市,萬華區,新起里,2243,2456190,1095,614,355,1110,2915.87,266.28
台北市,萬華區,日善里,1024,802263,783,568,341,962,732.28,93.47
台北市,萬華區,菜園里,1704,1459932,857,567,341,961,1451.52,169.42
台北市,萬華區,頂碩里,2225,1861238,837,575,348,1003,992.99,118.71
台北市,萬華區,福音里,1047,1459632,1394,581,337,1018,11871.31,851.53
台北市,萬華區,華中里,1732,1406898,812,570,347,962,1056.49,130.06
台北市,萬華區,青山里,1345,1047383,779,532,308,894,1747.70,224.43
台北市,萬華區,新和里,2444,2216490,907,626,361,1130,1090.80,120.28
台北市,萬華區,新安里,1538,1202132,782,545,334,929,865.94,110.79
台北市,萬華區,富民里,1445,1160882,803,556,328,933,920.33,114.56
台北市,萬華區,富福里,1406,1576296,1121,608,340,1116,3561.74,317.69
台北市,萬華區,綠堤里,1051,676125,643,493,331,759,834.96,129.79
台北市,萬華區,忠貞里,1233,963969,782,582,338,957,767.13,98.12
台北市,萬華區,日祥里,1419,1125381,793,580,341,1007,726.39,91.59
台北市,萬華區,忠德里,1252,957708,765,552,323,923,836.04,109.29
台北市,萬華區,孝德里,879,622115,708,547,344,870,604.48,85.41
台北市,萬華區,保德里,821,633696,772,612,384,971,654.61,84.81
台北市,萬華區,全德里,1255,1064914,849,570,358,1014,986.29,116.23
台北市,萬華區,興德里,1095,836059,764,551,333,914,944.51,123.70
台北市,萬華區,壽德里,1464,1329117,908,613,375,1070,1808.45,199.20
台北市,萬華區,凌霄里,936,658696,704,549,322,876,593.14,84.28
台北市,萬華區,和平里,1808,1235720,683,514,319,841,603.32,88.27
台北市,萬華區,騰雲里,926,859850,929,612,370,1058,2108.97,227.12
台北市,萬華區,榮德里,959,705513,736,546,347,905,660.08,89.72
台北市,萬華區,福星里,1390,1291316,929,570,334,995,1466.02,157.81
台北市,萬華區,和德里,1632,1115698,684,495,306,796,699.96,102.39
台北市,萬華區,萬壽里,995,1003655,1009,615,321,1143,1369.32,135.75
台北市,萬華區,銘德里,1302,1060547,815,592,365,966,791.30,97.15
台北市,萬華區,華江里,2385,1846739,774,562,344,953,747.75,96.57
台北市,萬華區,錦德里,1470,1110879,756,555,333,949,688.11,91.06
台北市,萬華區,新忠里,857,694923,811,590,360,1008,768.85,94.82
台北市,大同區,建泰里,1270,1308624,1030,644,370,1164,1427.80,138.57
台北市,大同區,建明里,1162,1402661,1207,599,337,1152,5044.43,417.89
台北市,大同區,雙連里,2734,2538559,929,605,352,1078,1853.73,199.64
台北市,大同區,建功里,1381,1273658,922,589,339,1063,1368.34,148.37
台北市,大同區,景星里,732,495700,677,516,328,801,610.89,90.21
台北市,大同區,星明里,1663,1944766,1169,636,352,1218,2346.83,200.68
台北市,大同區,朝陽里,1287,1563865,1215,611,347,1177,2897.73,238.47
台北市,大同區,大有里,1678,1781019,1061,623,335,1130,1824.09,171.86
台北市,大同區,斯文里,1561,1534307,983,564,331,1041,2640.18,268.61
台北市,大同區,揚雅里,985,811898,824,545,350,966,908.69,110.24
台北市,大同區,國順里,805,569243,707,513,314,849,911.32,128.88
台北市,大同區,國慶里,1325,1427211,1077,670,373,1381,1339.50,124.36
台北市,大同區,隆和里,998,877734,879,602,341,1011,1004.12,114.17
台北市,大同區,南芳里,1154,1025799,889,582,330,1088,1077.09,121.17
台北市,大同區,鄰江里,1824,1606003,880,565,339,966,1859.36,211.18
台北市,大同區,玉泉里,1122,1247713,1112,615,355,1158,2506.59,225.40
台北市,大同區,光能里,1576,1496661,950,581,349,1048,1890.25,199.05
台北市,大同區,重慶里,1841,1768981,961,618,368,1135,1542.46,160.53
台北市,大同區,至聖里,2418,2299113,951,636,369,1083,1813.42,190.72
台北市,大同區,老師里,1650,1256114,761,552,339,919,820.11,107.73
台北市,大同區,蓬萊里,1497,1423356,951,613,364,1149,1171.36,123.20
台北市,大同區,民權里,1834,1862162,1015,655,380,1191,1427.95,140.64
台北市,大同區,文昌里,37,24279,656,496,318,945,432.55,65.92
台北市,大同區,延平里,1174,1110330,946,600,338,1085,1443.99,152.68
台北市,大同區,永樂里,1912,2429657,1271,632,345,1217,5565.63,437.98
台北市,大同區,保安里,1319,1218071,923,542,333,988,3973.67,430.29
台北市,中山區,聚盛里,1175,1027386,874,558,313,980,1662.11,190.09
台北市,中山區,大佳里,294,209212,712,547,320,881,640.58,90.02
台北市,中山區,恆安里,1235,1366777,1107,631,358,1171,4205.54,380.01
台北市,中山區,集英里,1968,2706292,1375,639,357,1184,7659.11,556.97
台北市,中山區,正守里,1088,1161872,1068,676,374,1280,1410.70,132.10
台北市,中山區,正義里,1391,1326011,953,596,343,1064,1396.17,146.46
台北市,中山區,新生里,1542,1390490,902,611,350,1098,966.18,107.15
台北市,中山區,松江里,2166,6145573,2837,748,405,1379,36150.98,1274.14
台北市,中山區,江山里,2826,3554620,1258,738,388,1461,2860.35,227.40
台北市,中山區,中山里,1827,1685523,923,599,330,1082,1230.09,133.33
台北市,中山區,成功里,2076,5895178,2840,1131,537,2464,8045.15,283.31
台北市,中山區,下埤里,2633,3174900,1206,656,373,1245,4509.02,373.94
台北市,中山區,中原里,1729,1972020,1141,664,349,1308,1817.81,159.38
台北市,中山區,新庄里,1532,1263478,825,585,327,995,1152.54,139.75
台北市,中山區,江寧里,2506,3443567,1374,803,412,1622,2191.64,159.49
台北市,中山區,復華里,1576,2299960,1459,813,408,1662,2287.77,156.76
台北市,中山區,興亞里,2001,2608238,1303,714,385,1363,3359.75,257.76
台北市,中山區,朱園里,1529,3089629,2021,770,421,1602,13381.72,662.24
台北市,中山區,中央里,1224,1298504,1061,728,375,1251,1517.18,143.01
台北市,中山區,新福里,1636,1482463,906,600,375,1038,1518.37,167.56
台北市,中山區,中庄里,1731,1693719,978,617,351,1134,1542.17,157.61
台北市,中山區,康樂里,873,1027168,1177,671,368,1246,2429.71,206.50
台北市,中山區,行政里,1872,1899441,1015,633,368,1181,1890.97,186.37
台北市,中山區,聚葉里,1189,1236588,1040,620,346,1080,2188.83,210.46
台北市,中山區,正得里,1175,1732802,1475,677,359,1288,6525.84,442.51
台北市,中山區,中吉里,1921,2608126,1358,708,402,1373,4356.71,320.89
台北市,中山區,新喜里,1636,1512619,925,603,363,1084,1305.79,141.23
台北市,中山區,埤頭里,1205,1216455,1010,658,376,1256,1227.37,121.58
台北市,中山區,大直里,3173,4101450,1293,795,425,1524,2249.83,174.05
台北市,中山區,劍潭里,1126,1189455,1056,715,400,1263,1260.31,119.31
台北市,中山區,力行里,2233,4042251,1810,841,435,1618,5720.71,316.02
台北市,中山區,朱崙里,1112,1412809,1271,682,358,1421,2550.87,200.78
台北市,中山區,晴光里,1539,2144235,1393,665,357,1210,6062.10,435.10
台北市,中山區,永安里,3277,7121338,2173,1085,504,2383,4166.54,191.73
台北市,中山區,圓山里,1254,1259987,1005,603,335,1132,3657.37,364.00
台北市,中山區,民安里,1682,2049406,1218,654,352,1301,2803.76,230.11
台北市,中山區,行孝里,1333,1116104,837,605,360,1046,761.45,90.94
台北市,中山區,龍洲里,1712,2175018,1270,797,432,1474,2463.11,193.88
台北市,中山區,行仁里,2488,2114143,850,606,359,1022,1027.22,120.89
台北市,中山區,朱馥里,1958,2064361,1054,651,379,1216,1726.79,163.78
台北市,中山區,A1041,2132,4327588,2030,956,496,1857,4770.46,235.02
台北市,中山區,A1042,808,866134,1072,702,412,1375,1173.70,109.49
台北市,文山區,景美里,1649,1935147,1174,776,430,1419,1664.71,141.86
台北市,文山區,景行里,1721,1794582,1043,700,397,1276,1282.24,122.97
台北市,文山區,景仁里,1534,1627842,1061,737,403,1356,1089.65,102.68
台北市,文山區,萬有里,1638,1856884,1134,756,414,1481,1160.77,102.39
台北市,文山區,景慶里,2046,2067328,1010,663,392,1236,1284.65,127.14
台北市,文山區,萬隆里,2391,2829057,1183,801,426,1535,1750.16,147.92
台北市,文山區,萬祥里,1522,1531675,1006,718,402,1325,993.53,98.73
台北市,文山區,萬年里,1773,2039337,1150,759,392,1423,1558.79,135.52
台北市,文山區,萬盛里,1557,1721317,1106,748,406,1412,1188.16,107.47
台北市,文山區,萬和里,610,635195,1041,728,401,1341,1024.37,98.37
台北市,文山區,興福里,1815,1905969,1050,719,404,1307,1129.29,107.54
台北市,文山區,興得里,1817,1797939,990,685,388,1283,1007.19,101.79
台北市,文山區,興豐里,2984,3374912,1131,757,426,1382,1776.44,157.07
台北市,文山區,興旺里,2401,2349747,979,694,414,1238,998.13,101.99
台北市,文山區,興光里,1075,1075925,1001,662,402,1259,1094.67,109.37
台北市,文山區,興安里,2124,2581236,1215,807,419,1527,1454.28,119.67
台北市,文山區,興昌里,2329,3148616,1352,827,452,1613,2248.44,166.31
台北市,文山區,興泰里,1202,1239718,1031,704,408,1256,1094.44,106.11
台北市,文山區,興業里,1815,1931853,1064,733,392,1346,1100.50,103.39
台北市,文山區,景東里,2147,2454359,1143,768,426,1407,1548.37,135.45
台北市,文山區,景華里,1851,2054331,1110,751,404,1402,1410.35,127.08
台北市,文山區,興家里,2203,2123924,964,687,386,1218,951.48,98.69
台北市,文山區,萬芳里,2678,3005718,1122,741,407,1370,1417.28,126.28
台北市,文山區,木柵里,2593,3098649,1195,771,421,1448,2386.31,199.69
台北市,文山區,博嘉里,1570,2001491,1275,704,398,1364,5643.93,442.72
台北市,文山區,樟腳里,2917,3211596,1101,699,401,1316,1294.08,117.54
台北市,文山區,老泉里,200,135272,676,501,295,915,624.87,92.39
台北市,文山區,木新里,2677,2597662,970,656,378,1201,1088.60,112.18
台北市,文山區,指南里,852,851087,999,646,381,1234,1080.79,108.20
台北市,文山區,華興里,2504,3077058,1229,764,419,1503,1548.80,126.04
台北市,文山區,順興里,2314,2186367,945,646,377,1189,1065.36,112.75
台北市,文山區,萬興里,4224,7011118,1660,1000,492,1982,2844.05,171.35
台北市,文山區,明興里,2266,2426917,1071,752,434,1408,1148.32,107.22
台北市,文山區,明義里,995,1037357,1043,552,330,1153,1828.72,175.41
台北市,文山區,試院里,2152,2573325,1196,780,432,1441,3685.31,308.19
台北市,文山區,樟新里,3633,4238764,1167,739,412,1394,1659.68,142.25
台北市,文山區,樟林里,2711,2896028,1068,721,424,1359,1252.85,117.28
台北市,文山區,忠順里,1128,1493034,1324,872,447,1684,1605.50,121.30
台北市,文山區,萬美里,2002,2927168,1462,818,411,1645,2535.53,173.41
台北市,南港區,南港里,1934,1716944,888,614,367,1105,1119.20,126.07
台北市,南港區,三重里,1139,1063642,934,590,370,1094,1340.21,143.52
台北市,南港區,新富里,1168,933909,800,591,368,981,741.11,92.69
台北市,南港區,中研里,2916,3002225,1030,667,384,1305,1195.70,116.14
台北市,南港區,鴻福里,1534,1494285,974,662,401,1189,1068.56,109.70
台北市,南港區,東新里,3360,3578567,1065,685,405,1255,1378.73,129.45
台北市,南港區,西新里,1424,1041060,731,551,343,888,726.82,99.42
台北市,南港區,新光里,1223,1071988,877,590,362,1011,1191.38,135.92
台北市,南港區,百福里,1582,1295812,819,597,377,1010,873.87,106.69
台北市,南港區,玉成里,1510,1334366,884,594,365,1053,1102.32,124.74
台北市,南港區,成福里,2229,1931712,867,592,371,1063,1464.09,168.94
台北市,南港區,中南里,1203,856871,712,535,333,857,661.45,92.86
台北市,南港區,舊庄里,2615,2047205,783,579,361,939,788.01,100.66
台北市,南港區,九如里,1818,1560226,858,592,361,1039,1029.96,120.01
台北市,南港區,東明里,1539,1516250,985,666,384,1156,1190.14,120.80
台北市,南港區,合成里,2261,2686422,1188,647,385,1225,2547.87,214.44
台北市,南港區,聯成里,1694,1420505,839,614,359,1051,794.81,94.78
台北市,南港區,萬福里,1402,1363905,973,662,383,1160,1218.12,125.21
台北市,南港區,仁福里,1580,1490824,944,664,390,1216,926.79,98.22
台北市,內湖區,紫陽里,2615,3162365,1209,775,424,1461,2459.99,203.42
台北市,內湖區,紫星里,2578,2727683,1058,683,384,1255,1559.68,147.41
台北市,內湖區,湖興里,4274,6228802,1457,831,434,1619,2660.32,182.54
台北市,內湖區,大湖里,2092,3348709,1601,911,457,1813,3191.29,199.37
台北市,內湖區,紫雲里,1738,1717338,988,662,385,1188,1306.93,132.26
台北市,內湖區,瑞陽里,2408,2850050,1184,772,422,1452,1491.60,126.03
台北市,內湖區,清白里,2830,4272612,1510,930,484,1845,2158.41,142.96
台北市,內湖區,港墘里,1949,2375549,1219,813,445,1503,1441.86,118.30
台北市,內湖區,西湖里,2469,2369325,960,653,408,1132,1360.38,141.76
台北市,內湖區,石潭里,635,594841,937,613,355,1074,1684.39,179.81
台北市,內湖區,葫洲里,4206,6215338,1478,949,486,1855,1938.80,131.20
台北市,內湖區,五分里,2914,2514376,863,627,381,1085,826.26,95.76
台北市,內湖區,內湖里,2102,2482716,1181,735,393,1372,1950.11,165.11
台北市,內湖區,週美里,1733,1652104,953,627,383,1117,1220.35,128.01
台北市,內湖區,內溝里,1520,1475517,971,668,384,1202,1081.03,111.36
台北市,內湖區,碧山里,2006,2009534,1002,673,386,1313,1034.90,103.31
台北市,內湖區,瑞光里,1460,1467679,1005,725,396,1300,1109.50,110.37
台北市,內湖區,金龍里,1721,1655417,962,643,385,1157,1516.11,157.62
台北市,內湖區,行善里,2033,1752892,862,590,364,1070,946.43,109.77
台北市,內湖區,湖濱里,2590,3614025,1395,814,405,1614,2673.86,191.62
台北市,內湖區,東湖里,2690,2435063,905,658,376,1097,1048.95,115.88
台北市,內湖區,樂康里,2536,2146895,847,630,383,1093,725.57,85.71
台北市,內湖區,西安里,2181,2378407,1091,742,405,1395,1274.66,116.89
台北市,內湖區,西康里,2874,3554726,1237,758,401,1481,2260.66,182.77
台北市,內湖區,港富里,2831,3069007,1084,686,371,1304,1767.99,163.09
台北市,內湖區,港華里,2685,3071973,1144,687,381,1324,2308.08,201.73
台北市,內湖區,港都里,1893,2057291,1087,680,403,1279,1609.15,148.06
台北市,內湖區,金瑞里,2051,2053709,1001,654,383,1204,1276.27,127.46
台北市,內湖區,湖元里,1760,2170590,1233,730,404,1428,1963.99,159.25
台北市,內湖區,安湖里,1953,2272035,1163,745,399,1404,2438.22,209.58
台北市,內湖區,秀湖里,1950,3984373,2043,954,484,1900,6061.53,296.66
台北市,內湖區,安泰里,1330,1049110,789,582,364,1014,703.63,89.20
台北市,內湖區,金湖里,2625,6157058,2346,1326,612,2619,4907.63,209.23
台北市,內湖區,康寧里,2304,2777447,1205,801,429,1516,1737.58,144.14
台北市,內湖區,明湖里,1265,1242890,983,701,382,1284,1013.50,103.15
台北市,內湖區,蘆洲里,319,238126,746,516,343,862,979.99,131.28
台北市,內湖區,麗山里,1561,1654932,1060,700,414,1286,1211.70,114.29
台北市,士林區,新安里,741,2449516,3306,715,379,1477,20451.60,618.68
台北市,士林區,仁勇里,1264,1343499,1063,641,355,1165,2603.66,244.96
台北市,士林區,福林里,879,1017123,1157,673,391,1292,2412.99,208.53
台北市,士林區,福志里,2659,3344264,1258,741,398,1447,2068.85,164.49
台北市,士林區,福德里,1473,1632998,1109,724,378,1379,1324.89,119.51
台北市,士林區,福佳里,2542,3062531,1205,698,387,1356,2144.59,178.01
台北市,士林區,舊佳里,2109,2474808,1173,643,380,1207,5247.31,447.17
台北市,士林區,富光里,1579,1152480,730,552,330,865,817.59,112.02
台北市,士林區,後港里,2515,2405604,957,624,375,1152,1069.00,111.76
台北市,士林區,前港里,1360,1298123,955,619,367,1172,1075.32,112.66
台北市,士林區,福中里,1956,1661954,850,619,367,1052,858.19,101.00
台北市,士林區,葫蘆里,2165,1691503,781,574,360,973,786.15,100.62
台北市,士林區,福順里,1568,1214096,774,562,351,937,845.94,109.25
台北市,士林區,葫東里,1111,965810,869,561,327,968,2277.80,262.02
台北市,士林區,社新里,2299,1675191,729,549,344,875,709.72,97.40
台北市,士林區,社子里,1872,1454494,777,563,345,924,1068.25,137.49
台北市,士林區,永倫里,2113,1526915,723,549,341,891,628.29,86.95
台北市,士林區,翠山里,1175,1614598,1374,783,411,1534,2227.92,162.13
台北市,士林區,福安里,1078,740117,687,515,315,816,1043.45,151.98
台北市,士林區,富洲里,1403,1007814,718,526,331,833,1755.11,244.33
台北市,士林區,承德里,1864,1921421,1031,678,389,1241,1231.76,119.49
台北市,士林區,蘭雅里,3003,3756556,1251,726,407,1401,2094.51,167.44
台北市,士林區,德行里,1432,1343216,938,636,361,1112,1166.82,124.39
台北市,士林區,忠誠里,1911,2952755,1545,796,424,1559,4042.87,261.65
台北市,士林區,三玉里,2098,3214498,1532,748,409,1424,4405.21,287.51
台北市,士林區,芝山里,2412,5369595,2226,786,418,1571,17861.83,802.35
台北市,士林區,岩山里,1196,1459815,1221,657,382,1318,2428.55,198.97
台北市,士林區,義信里,972,972778,1001,631,353,1193,1328.39,132.73
台北市,士林區,永福里,454,2403221,5293,734,423,1783,24032.64,454.01
台北市,士林區,公館里,387,806390,2084,644,372,1174,9428.80,452.50
台北市,士林區,陽明里,948,1773068,1870,762,436,1475,5593.62,299.07
台北市,士林區,菁山里,425,891332,2097,608,385,996,24043.44,1146.43
台北市,士林區,平等里,353,328081,929,568,351,950,2219.07,238.76
台北市,士林區,溪山里,349,597407,1712,592,397,910,12046.14,703.73
台北市,士林區,百齡里,2245,1877421,836,619,366,1034,774.37,92.60
台北市,士林區,天玉里,2921,5040561,1726,881,452,1767,3793.14,219.81
台北市,士林區,天福里,2130,2682184,1259,764,397,1484,2197.65,174.52
台北市,士林區,天祿里,1780,2360888,1326,743,420,1477,2395.80,180.63
台北市,士林區,天壽里,1737,3001857,1728,905,439,1871,4058.73,234.85
台北市,士林區,東山里,1677,2368878,1413,763,393,1409,4000.48,283.21
台北市,士林區,福華里,1783,1368384,767,549,340,939,728.32,94.90
台北市,士林區,聖山里,1676,2222925,1326,750,415,1484,1985.72,149.72
台北市,士林區,天和里,2558,4988890,1950,885,450,1775,8423.29,431.89
台北市,士林區,明勝里,1554,1537480,989,635,391,1127,1801.01,182.04
台北市,士林區,社園里,1964,1415623,721,532,335,863,847.61,117.60
台北市,士林區,蘭興里,2133,2897078,1358,775,419,1596,2303.50,169.60
台北市,士林區,天母里,2366,4679449,1978,883,437,1883,7567.92,382.65
