縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,萬華區,糖？里,1382,1068041,773,535,324,934,1277.17,165.26
台北市,萬華區,西門里,1004,863873,860,512,316,871,1595.33,185.41
台北市,萬華區,仁德里,1497,1299048,868,575,338,1061,959.62,110.58
台北市,萬華區,新起里,2132,1849090,867,537,315,930,2209.25,254.73
台北市,萬華區,日善里,1078,780895,724,533,338,912,662.52,91.46
台北市,萬華區,菜園里,1667,1184683,711,513,298,863,694.53,97.73
台北市,萬華區,頂碩里,2131,1623060,762,552,336,936,750.15,98.49
台北市,萬華區,福音里,1041,980155,942,545,311,893,5059.79,537.39
台北市,萬華區,華中里,1723,1248903,725,549,323,861,786.01,108.44
台北市,萬華區,青山里,1242,833343,671,488,297,826,731.05,108.95
台北市,萬華區,新和里,2523,2113876,838,626,359,1082,761.45,90.88
台北市,萬華區,新安里,1544,1094925,709,525,320,882,647.45,91.30
台北市,萬華區,富民里,1372,995865,726,519,312,848,780.74,107.56
台北市,萬華區,富福里,1414,1467744,1038,557,323,969,2627.59,253.14
台北市,萬華區,綠堤里,1164,684855,588,475,305,722,466.73,79.33
台北市,萬華區,忠貞里,1250,915254,732,553,326,901,670.00,91.50
台北市,萬華區,日祥里,1291,921619,714,535,331,883,641.85,89.91
台北市,萬華區,忠德里,1255,905351,721,512,313,856,891.34,123.56
台北市,萬華區,孝德里,915,615550,673,512,317,826,607.01,90.23
台北市,萬華區,保德里,858,637866,743,536,337,888,826.35,111.15
台北市,萬華區,全德里,1173,869764,741,543,343,908,716.73,96.66
台北市,萬華區,興德里,1163,799174,687,526,309,811,613.55,89.29
台北市,萬華區,壽德里,1400,1064972,761,556,345,935,751.74,98.82
台北市,萬華區,凌霄里,916,595519,650,509,326,810,518.89,79.81
台北市,萬華區,和平里,1785,1149906,644,491,300,804,613.34,95.21
台北市,萬華區,騰雲里,919,736473,801,593,342,1011,801.72,100.04
台北市,萬華區,榮德里,976,652345,668,536,337,797,572.83,85.70
台北市,萬華區,福星里,1332,1086589,816,519,302,912,1238.38,151.81
台北市,萬華區,和德里,1632,1031957,632,482,306,780,555.40,87.83
台北市,萬華區,萬壽里,960,808292,842,553,310,1029,930.77,110.55
台北市,萬華區,銘德里,1358,987616,727,548,336,887,677.15,93.11
台北市,萬華區,華江里,2300,1615336,702,526,313,864,672.55,95.76
台北市,萬華區,錦德里,1417,1009580,712,530,335,885,646.69,90.77
台北市,萬華區,新忠里,1095,865700,791,584,341,992,754.84,95.48
台北市,大同區,建泰里,1202,1079200,898,597,327,1031,1187.62,132.28
台北市,大同區,建明里,1226,1166081,951,565,310,982,1779.92,187.14
台北市,大同區,雙連里,2694,2131062,791,545,316,922,1290.21,163.10
台北市,大同區,建功里,1381,1151217,834,534,308,922,1394.74,167.31
台北市,大同區,景星里,672,420608,626,482,291,786,547.75,87.51
台北市,大同區,星明里,1559,1450175,930,576,328,1036,1318.08,141.70
台北市,大同區,朝陽里,1264,1267934,1003,570,310,993,2082.52,207.61
台北市,大同區,大有里,1663,1443452,868,542,314,954,1231.09,141.83
台北市,大同區,斯文里,1490,1188282,798,512,316,872,1474.58,184.90
台北市,大同區,揚雅里,894,703586,787,531,334,904,1033.15,131.28
台北市,大同區,國順里,916,579095,632,467,285,759,722.91,114.35
台北市,大同區,國慶里,1099,985538,897,565,314,1116,1103.67,123.07
台北市,大同區,隆和里,1005,770920,767,543,307,909,820.84,107.01
台北市,大同區,南芳里,1158,847991,732,522,300,916,787.29,107.51
台北市,大同區,鄰江里,1814,1358394,749,525,323,892,1040.20,138.91
台北市,大同區,玉泉里,1159,1150613,993,583,348,1029,2267.01,228.35
台北市,大同區,光能里,1562,1332422,853,547,339,955,1626.40,190.66
台北市,大同區,重慶里,1636,1267859,775,548,346,948,856.05,110.46
台北市,大同區,至聖里,2380,2184911,918,559,337,962,4859.09,529.30
台北市,大同區,老師里,1530,1116403,730,515,313,901,833.43,114.22
台北市,大同區,蓬萊里,1458,1205975,827,567,336,1018,948.56,114.68
台北市,大同區,民權里,1835,1629629,888,588,350,1002,1205.36,135.73
台北市,大同區,文昌里,120,75006,625,489,352,796,449.61,71.93
台北市,大同區,延平里,1112,917245,825,523,300,943,1199.94,145.47
台北市,大同區,永樂里,1796,2160013,1203,586,321,1090,5638.88,468.86
台北市,大同區,保安里,1463,1230316,841,543,317,903,2428.17,288.74
台北市,中山區,聚盛里,982,713491,727,500,304,878,844.37,116.21
台北市,中山區,大佳里,306,191324,625,492,322,772,497.18,79.52
台北市,中山區,恆安里,889,943096,1061,548,317,1046,4795.28,452.02
台北市,中山區,集英里,1818,1836906,1010,585,329,1038,3874.73,383.49
台北市,中山區,正守里,1021,942307,923,601,350,1079,1161.74,125.88
台北市,中山區,正義里,1318,1280520,972,550,329,1001,5775.92,594.50
台北市,中山區,新生里,1485,1225693,825,548,328,1011,892.85,108.17
台北市,中山區,松江里,2157,4657421,2159,685,378,1327,18252.03,845.31
台北市,中山區,江山里,2815,2983222,1060,669,361,1292,1438.72,135.76
台北市,中山區,中山里,1617,1268414,784,545,329,959,801.32,102.15
台北市,中山區,成功里,1778,3893167,2190,824,426,1839,6087.85,278.03
台北市,中山區,下埤里,2458,2527708,1028,650,369,1181,1801.64,175.20
台北市,中山區,中原里,1663,1732524,1042,632,335,1213,1709.98,164.14
台北市,中山區,新庄里,1438,1136190,790,564,317,950,1026.46,129.91
台北市,中山區,江寧里,2423,3018915,1246,731,395,1525,1913.71,153.60
台北市,中山區,復華里,1362,1566145,1150,691,369,1300,2047.59,178.07
台北市,中山區,興亞里,1903,2282140,1199,667,354,1274,2559.15,213.40
台北市,中山區,朱園里,1528,2719081,1780,733,398,1495,6091.79,342.33
台北市,中山區,中央里,1228,1198453,976,618,331,1151,2163.82,221.72
台北市,中山區,新福里,1545,1289563,835,548,330,940,2343.49,280.77
台北市,中山區,中庄里,1774,1610861,908,573,312,964,3807.72,419.33
台北市,中山區,康樂里,764,768122,1005,607,328,1165,1667.92,165.90
台北市,中山區,行政里,1782,1622963,911,600,352,1069,1616.08,177.44
台北市,中山區,聚葉里,1132,1109560,980,581,333,1033,2026.74,206.77
台北市,中山區,正得里,1085,1293548,1192,601,331,1182,3795.98,318.40
台北市,中山區,中吉里,1865,2276892,1221,628,335,1171,4810.46,394.02
台北市,中山區,新喜里,1524,1234820,810,567,336,954,1075.22,132.70
台北市,中山區,埤頭里,1259,1199646,953,583,343,1089,1857.59,194.95
台北市,中山區,大直里,3147,3731970,1186,757,401,1527,1689.64,142.48
台北市,中山區,劍潭里,1039,1051817,1012,677,386,1191,1342.30,132.59
台北市,中山區,力行里,2199,2871194,1306,737,392,1386,2900.20,222.12
台北市,中山區,朱崙里,1074,1079520,1005,648,361,1220,1204.47,119.83
台北市,中山區,晴光里,1389,1783122,1284,617,335,1171,5272.79,410.74
台北市,中山區,永安里,2991,5275644,1764,966,465,2006,2962.36,167.95
台北市,中山區,圓山里,1174,1025132,873,557,305,962,1554.63,178.04
台北市,中山區,民安里,1691,1730694,1023,608,333,1117,1569.17,153.32
台北市,中山區,行孝里,1227,943640,769,561,337,912,803.74,104.51
台北市,中山區,龍洲里,1702,1840647,1081,751,420,1354,1293.32,119.59
台北市,中山區,行仁里,2432,1802683,741,547,328,937,676.36,91.25
台北市,中山區,朱馥里,1885,1612945,856,572,346,1058,941.45,110.02
台北市,文山區,景美里,1498,1442802,963,662,366,1215,1094.58,113.65
台北市,文山區,景行里,1563,1386624,887,597,357,1064,1074.95,121.17
台北市,文山區,景仁里,1503,1467891,977,664,381,1272,971.00,99.42
台北市,文山區,萬有里,1446,1561905,1080,779,415,1416,1066.75,98.76
台北市,文山區,景慶里,1898,1738656,916,645,370,1159,943.75,103.02
台北市,文山區,萬隆里,2230,2473564,1109,773,412,1429,1879.13,169.41
台北市,文山區,萬祥里,1428,1332009,933,688,385,1255,836.91,89.72
台北市,文山區,萬年里,1688,1878424,1113,738,384,1465,1341.56,120.56
台北市,文山區,萬盛里,1529,1540331,1007,701,387,1291,1103.43,109.53
台北市,文山區,萬和里,816,752028,922,658,397,1149,845.26,91.72
台北市,文山區,興福里,1761,1693608,962,706,390,1200,1052.23,109.41
台北市,文山區,興得里,1823,1677824,920,682,396,1189,844.89,91.80
台北市,文山區,興豐里,2685,2655457,989,713,413,1253,1045.41,105.70
台北市,文山區,興旺里,2236,2085240,933,690,403,1214,824.26,88.39
台北市,文山區,興光里,1127,1028331,912,631,366,1116,998.22,109.40
台北市,文山區,興安里,1992,2336228,1173,795,425,1449,1670.09,142.40
台北市,文山區,興昌里,2226,2768788,1244,801,435,1510,1590.45,127.87
台北市,文山區,興泰里,1163,1131767,973,707,411,1226,908.70,93.38
台北市,文山區,興業里,1819,1874281,1030,709,391,1332,1025.15,99.49
台北市,文山區,景東里,1951,1959456,1004,730,421,1284,996.29,99.20
台北市,文山區,景華里,1731,1681746,972,680,383,1254,933.83,96.12
台北市,文山區,興家里,2053,1916667,934,690,400,1218,869.86,93.17
台北市,文山區,萬芳里,2835,3305155,1166,715,396,1297,4172.69,357.91
台北市,文山區,木柵里,2558,2675150,1046,674,394,1260,1408.69,134.70
台北市,文山區,博嘉里,1431,1586527,1109,688,391,1252,1419.54,128.04
台北市,文山區,樟？里,2666,2481245,931,641,371,1153,975.37,104.80
台北市,文山區,老泉里,204,135827,666,494,311,781,747.44,112.26
台北市,文山區,木新里,2668,2377683,891,611,360,1094,952.24,106.85
台北市,文山區,指南里,791,692591,876,569,332,1101,854.62,97.61
台北市,文山區,華興里,2282,2531342,1109,717,406,1322,1658.39,149.50
台北市,文山區,順興里,2385,2133131,894,620,382,1128,896.23,100.21
台北市,文山區,萬興里,3506,4881418,1392,912,477,1748,1911.10,137.26
台北市,文山區,明興里,2272,2278022,1003,738,418,1309,910.02,90.76
台北市,文山區,明義里,989,906426,917,546,316,1063,1200.55,130.99
台北市,文山區,試院里,2038,2214346,1087,752,426,1327,2357.50,216.98
台北市,文山區,樟新里,3492,3736523,1070,699,397,1301,1461.95,136.63
台北市,文山區,樟林里,2666,2597916,974,688,403,1255,918.47,94.25
台北市,南港區,南港里,1841,1477272,802,567,347,974,870.11,108.43
台北市,南港區,三重里,944,596865,632,496,306,786,524.44,82.95
台北市,南港區,新富里,1161,833957,718,552,326,925,636.36,88.59
台北市,南港區,中研里,2883,2788522,967,658,372,1210,994.09,102.78
台北市,南港區,鴻福里,1508,1392050,923,596,362,1102,1411.07,152.86
台北市,南港區,東新里,2272,1828157,805,573,360,941,936.37,116.37
台北市,南港區,西新里,1372,952814,694,523,341,857,705.83,101.64
台北市,南港區,新光里,1225,989656,808,588,362,1027,772.93,95.67
台北市,南港區,百福里,1498,1090961,728,547,333,926,732.76,100.61
台北市,南港區,玉成里,1385,1023730,739,524,332,871,950.19,128.55
台北市,南港區,成福里,2799,2172724,776,580,349,991,742.34,95.63
台北市,南港區,中南里,1248,823204,660,542,334,841,544.29,82.52
台北市,南港區,舊庄里,2498,1728321,692,521,329,821,798.98,115.48
台北市,南港區,九如里,1717,1338404,780,571,352,953,700.33,89.84
台北市,南港區,東明里,1513,1337705,884,589,353,1052,1452.96,164.34
台北市,南港區,合成里,1937,1493070,771,550,348,929,761.05,98.73
台北市,南港區,聯成里,1622,1300589,802,572,356,1011,723.41,90.22
台北市,南港區,萬福里,1331,1203916,905,644,375,1116,991.63,109.63
台北市,內湖區,紫陽里,2433,2769046,1138,765,409,1357,1836.08,161.33
台北市,內湖區,紫星里,2489,2423734,974,670,397,1184,1158.29,118.95
台北市,內湖區,湖興里,3297,4188584,1270,758,412,1387,2407.01,189.47
台北市,內湖區,大湖里,2547,3864735,1517,839,460,1608,4231.94,278.90
台北市,內湖區,紫雲里,1678,1418175,845,601,357,1084,786.80,93.10
台北市,內湖區,瑞陽里,2376,2470133,1040,737,419,1333,976.51,93.93
台北市,內湖區,清白里,2243,2649553,1181,795,438,1479,1281.57,108.49
台北市,內湖區,港墘里,1919,2083794,1086,753,410,1406,1173.36,108.06
台北市,內湖區,西湖里,2365,2036745,861,600,363,1046,1238.61,143.82
台北市,內湖區,石潭里,518,394217,761,517,320,842,1476.09,193.96
台北市,內湖區,葫洲里,4545,6164801,1356,862,454,1605,2279.56,168.06
台北市,內湖區,五分里,2690,2043564,760,579,360,949,656.43,86.41
台北市,內湖區,內湖里,2069,2610446,1262,716,390,1347,4081.86,323.52
台北市,內湖區,週美里,1512,1101995,729,541,333,895,701.02,96.18
台北市,內湖區,內溝里,1652,1454939,881,612,351,1067,1282.88,145.66
台北市,內湖區,碧山里,1924,1840576,957,688,390,1241,863.61,90.27
台北市,內湖區,瑞光里,1414,1352891,957,711,401,1230,1004.10,104.95
台北市,內湖區,金龍里,1744,1477951,847,618,369,1075,854.96,100.89
台北市,內湖區,行善里,1997,1541139,772,566,348,962,780.93,101.19
台北市,內湖區,湖濱里,2509,3164451,1261,763,406,1486,2116.55,167.81
台北市,內湖區,東湖里,2866,2585720,902,636,379,1106,1346.12,149.20
台北市,內湖區,樂康里,2171,1712742,789,591,351,1001,684.86,86.81
台北市,內湖區,西安里,2112,2191291,1038,714,411,1313,1143.77,110.24
台北市,內湖區,西康里,2613,3127577,1197,726,415,1333,4091.76,341.85
台北市,內湖區,港富里,2736,2644378,967,641,367,1213,1212.29,125.43
台北市,內湖區,港華里,2474,2749292,1111,667,388,1244,2183.73,196.51
台北市,內湖區,港都里,2088,1907333,913,649,368,1161,921.95,100.93
台北市,內湖區,金瑞里,1944,1815361,934,641,371,1163,991.35,106.16
台北市,內湖區,湖元里,1688,1832146,1085,741,405,1376,1303.51,120.10
台北市,士林區,新安里,722,1414594,1959,617,332,1215,8642.65,441.12
台北市,士林區,仁勇里,1332,1290270,969,567,325,1050,2630.54,271.56
台北市,士林區,福林里,1190,1161731,976,648,383,1130,1439.02,147.40
台北市,士林區,福志里,2423,2832825,1169,695,379,1360,2945.76,251.96
台北市,士林區,福德里,1448,1395030,963,654,345,1175,1073.48,111.42
台北市,士林區,福佳里,2433,2327134,956,614,349,1128,1288.79,134.74
台北市,士林區,舊佳里,2086,2020960,969,621,361,1142,1839.65,189.89
台北市,士林區,富光里,1559,1031641,662,507,320,825,579.19,87.53
台北市,士林區,後港里,2369,2080548,878,599,337,1044,1087.39,123.81
台北市,士林區,前港里,1240,1025226,827,561,336,992,905.67,109.54
台北市,士林區,福中里,1593,1206004,757,542,327,914,971.88,128.38
台北市,士林區,葫蘆里,2095,1501068,717,546,326,897,713.81,99.62
台北市,士林區,福順里,1548,1039328,671,509,313,791,653.00,97.26
台北市,士林區,葫東里,1122,810814,723,529,330,849,1229.47,170.13
台北市,士林區,社新里,2266,1470218,649,505,309,781,559.79,86.28
台北市,士林區,社子里,1761,1216403,691,511,323,809,1487.01,215.28
台北市,士林區,永倫里,2016,1312856,651,511,323,788,660.13,101.37
台北市,士林區,翠山里,1474,2011477,1365,735,387,1436,2534.06,185.69
台北市,士林區,福安里,1138,702465,617,447,287,726,1669.66,270.49
台北市,士林區,富洲里,1360,844093,621,502,321,742,586.10,94.43
台北市,士林區,承德里,1739,1588383,913,645,378,1117,981.93,107.50
台北市,士林區,蘭雅里,2837,3239749,1142,676,388,1294,2969.85,260.07
台北市,士林區,德行里,1331,1136682,854,587,330,1045,921.32,107.88
台北市,士林區,忠誠里,1893,2238215,1182,708,392,1391,1946.08,164.59
台北市,士林區,三玉里,2052,2698269,1315,703,380,1375,2640.96,200.84
台北市,士林區,芝山里,2334,3529516,1512,739,414,1480,7996.65,528.80
台北市,士林區,岩山里,1231,1350124,1097,670,364,1247,2443.94,222.83
台北市,士林區,義信里,972,889654,915,578,329,1061,1622.74,177.29
台北市,士林區,永福里,447,1934000,4327,663,351,1484,23489.95,542.92
台北市,士林區,公館里,407,643004,1580,551,297,1019,4823.22,305.29
台北市,士林區,陽明里,987,1805431,1829,686,401,1235,8693.25,475.25
台北市,士林區,菁山里,422,531683,1260,534,326,898,9006.38,714.84
台北市,士林區,平等里,391,286371,732,511,324,791,904.16,123.45
台北市,士林區,溪山里,351,430572,1227,499,309,811,6458.46,526.49
台北市,士林區,百齡里,2143,1650391,770,576,352,953,669.40,86.92
台北市,士林區,天玉里,2741,4499352,1642,839,429,1658,5095.83,310.44
台北市,士林區,天福里,1960,2463199,1257,756,393,1399,2692.08,214.21
台北市,士林區,天祿里,1767,2063042,1168,714,384,1450,1579.71,135.30
台北市,士林區,天壽里,1639,2477788,1512,834,437,1649,3028.62,200.34
台北市,士林區,東山里,1595,2592453,1625,689,389,1279,10461.55,643.64
台北市,士林區,福華里,1743,1223093,702,526,333,867,619.25,88.25
台北市,士林區,聖山里,1624,1847818,1138,696,405,1305,1641.58,144.27
台北市,士林區,天和里,2399,3927188,1637,871,443,1669,5379.72,328.63
台北市,士林區,明勝里,1562,1356640,869,583,339,1031,1128.11,129.89
台北市,士林區,社園里,1868,1224495,656,497,321,776,827.26,126.20
台北市,士林區,蘭興里,1978,2383510,1205,717,387,1402,1976.00,163.98
台北市,士林區,天母里,2207,3554065,1610,863,408,1740,3632.28,225.56
台北市,士林區,名山里,2317,2620507,1131,726,389,1394,1501.19,132.73
台北市,士林區,德華里,1673,1628917,974,612,355,1089,2725.23,279.90
台北市,士林區,天山里,2266,2973707,1312,800,404,1541,2279.29,173.68
台北市,北投區,中央里,2182,1701157,780,566,338,948,817.20,104.82
台北市,北投區,湖山里,625,823613,1318,536,325,888,10641.36,807.52
台北市,北投區,永欣里,2178,4185307,1922,1025,501,2266,3255.08,169.39
台北市,北投區,泉源里,610,468949,769,514,304,930,1241.13,161.44
台北市,北投區,一德里,1872,1422487,760,531,327,885,797.04,104.89
台北市,北投區,關渡里,2910,2569918,883,574,358,1019,1532.41,173.52
台北市,北投區,桃源里,1553,1130215,728,533,328,924,669.01,91.93
台北市,北投區,文化里,1206,1164188,965,724,411,1219,873.93,90.53
台北市,北投區,永和里,2710,3804550,1404,750,403,1485,4182.43,297.92
台北市,北投區,立農里,2545,2065573,812,593,349,1060,747.08,92.05
台北市,北投區,清江里,2494,1866314,748,550,326,894,748.45,100.02
台北市,北投區,八仙里,1505,1376727,915,594,349,1088,1320.06,144.31
台北市,北投區,洲美里,519,342973,661,523,336,808,568.40,86.01
台北市,北投區,中和里,1557,1426552,916,609,358,1023,1430.55,156.14
台北市,北投區,開明里,1977,2107489,1066,617,364,1171,2772.74,260.11
台北市,北投區,長安里,1589,1349947,850,564,315,998,1092.73,128.62
