縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
台北市,松山區,中崙里,1427,1782134,1249,823,433,1559,1609.98,128.92
台北市,松山區,自強里,3106,3928427,1265,794,399,1563,2220.01,175.52
台北市,松山區,鵬程里,1886,2263933,1200,734,400,1531,1427.61,118.93
台北市,松山區,東榮里,3069,5400462,1760,919,422,1934,4626.98,262.94
台北市,松山區,介壽里,1573,2474183,1573,896,446,1860,2701.24,171.74
台北市,松山區,東勢里,1654,2311566,1398,789,389,1660,3742.98,267.82
台北市,松山區,東光里,2662,3425275,1287,791,404,1557,1939.93,150.76
台北市,松山區,中正里,3476,6774763,1949,997,474,2004,7713.95,395.79
台北市,松山區,復盛里,2281,2515186,1103,718,381,1338,2001.71,181.53
台北市,松山區,復勢里,2340,2970885,1270,791,418,1540,1806.13,142.26
台北市,松山區,美仁里,1243,1848226,1487,861,434,1809,2140.18,143.93
台北市,松山區,吉仁里,1471,1970596,1340,796,412,1653,2015.94,150.49
台北市,松山區,精忠里,1568,3813966,2432,961,463,1876,15806.59,649.84
台北市,松山區,東昌里,999,6591232,6598,917,429,1836,137295.73,2080.92
台北市,松山區,福成里,1003,2201050,2194,897,434,1885,13912.72,633.99
台北市,松山區,中華里,2333,4835049,2072,982,474,2195,7310.93,352.77
台北市,松山區,吉祥里,3153,3940328,1250,762,401,1491,1963.81,157.14
台北市,松山區,新東里,1788,2010390,1124,750,408,1392,1334.45,118.68
台北市,松山區,三民里,2540,3652162,1438,800,396,1602,3650.89,253.91
台北市,松山區,復建里,1575,2048697,1301,847,429,1714,1399.70,107.61
台北市,松山區,敦化里,2584,3708470,1435,838,441,1668,3103.72,216.26
台北市,松山區,安平里,2868,2803414,977,671,372,1233,1167.79,119.47
台北市,松山區,富錦里,1855,2711635,1462,749,393,1476,6546.88,447.86
台北市,松山區,莊敬里,1799,1660407,923,688,379,1215,863.32,93.54
台北市,松山區,新益里,1710,1835397,1073,714,390,1349,1328.28,123.75
台北市,松山區,富泰里,1697,2158151,1272,804,412,1545,2313.81,181.94
台北市,松山區,龍田里,3590,5248692,1462,979,460,1855,2260.56,154.62
台北市,松山區,慈祐里,2284,2052600,899,638,362,1086,933.99,103.93
台北市,松山區,復源里,1140,1551114,1361,742,386,1476,5534.63,406.77
台北市,松山區,民福里,2261,2511862,1111,711,372,1431,1690.49,152.17
台北市,松山區,松基里,1446,2704003,1870,822,391,1759,6997.47,374.20
台北市,松山區,新聚里,2905,3316073,1142,710,384,1320,2400.20,210.27
台北市,松山區,民有里,3480,5934336,1705,805,404,1706,5211.89,305.63
台北市,大安區,建安里,2032,3314467,1631,811,393,1708,3580.37,219.50
台北市,大安區,通安里,1963,2280170,1162,698,375,1382,1687.31,145.26
台北市,大安區,民輝里,2672,7707147,2884,921,427,2034,17593.64,609.96
台北市,大安區,德安里,2073,3659186,1765,838,409,1830,3491.63,197.81
台北市,大安區,敦安里,2401,5021081,2091,975,461,2016,5192.83,248.31
台北市,大安區,光明里,1237,2718897,2198,1042,471,2060,10492.95,477.39
台北市,大安區,永康里,1314,2022230,1539,900,446,1822,2099.02,136.39
台北市,大安區,福住里,2279,4441432,1949,1036,477,2076,5196.03,266.62
台北市,大安區,仁愛里,2243,6586206,2936,946,414,2201,14485.37,493.31
台北市,大安區,義村里,2202,2866270,1302,747,383,1502,2564.22,197.00
台北市,大安區,臥龍里,705,1059328,1503,817,424,1652,3133.16,208.52
台北市,大安區,通化里,2084,2343498,1125,653,368,1278,2159.98,192.08
