101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：彰化縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
和美鎮,嘉犁里,612,457891,748,522,311,803,1691.01,226.01
和美鎮,鐵山里,937,755728,807,527,330,886,1172.91,145.43
和美鎮,詔安里,685,447694,654,509,300,807,611.81,93.61
和美鎮,柑井里,1028,658475,641,493,277,833,560.42,87.49
和美鎮,竹園里,293,176408,602,481,308,721,463.7,77.02
和美鎮,新庄里,819,537462,656,491,306,824,569.83,86.83
和美鎮,犁盛里,782,552829,707,525,311,859,662.67,93.74
和美鎮,中寮里,303,192540,635,479,292,787,566.98,89.23
和美鎮,中圍里,897,556099,620,505,312,774,481.92,77.74
和美鎮,糖友里,1369,1044531,763,603,352,992,609.61,79.9
和美鎮,塗厝里,571,382889,671,479,297,780,665.63,99.26
和美鎮,地潭里,265,166578,629,498,308,822,483.2,76.87
和美鎮,湖內里,391,234174,599,469,291,717,524.56,87.59
和美鎮,嘉寶里,596,370270,621,441,265,713,674.91,108.64
和美鎮,月眉里,1040,622570,599,455,282,718,631.14,105.43
和美鎮,好修里,541,316953,586,459,268,713,615.04,104.98
和美鎮,仁愛里,790,556465,704,506,310,837,788.73,111.97
和美鎮,其　他,1,352,352,352,352,352,0,0
和美鎮,合　計,24267,16780875,692,505,301,835,851.06,123.07
北斗鎮,光復里,481,369033,767,584,337,965,662.68,86.37
北斗鎮,新政里,288,228988,795,557,305,1013,779.99,98.1
北斗鎮,重慶里,151,108226,717,519,310,929,672.72,93.86
北斗鎮,五權里,186,117257,630,537,320,798,483.04,76.62
北斗鎮,七星里,355,253571,714,536,312,900,605.91,84.83
北斗鎮,居仁里,391,294470,753,585,335,969,659.48,87.57
北斗鎮,東光里,546,367365,673,539,299,897,543.57,80.79
北斗鎮,中和里,276,184354,668,498,309,772,622.85,93.25
北斗鎮,文昌里,784,550775,703,548,313,870,665.84,94.78
北斗鎮,西德里,1303,965379,741,549,321,929,817.1,110.29
北斗鎮,西安里,451,351087,778,576,337,934,728.52,93.58
北斗鎮,中寮里,579,407261,703,525,311,903,613.6,87.24
北斗鎮,大道里,437,324435,742,532,313,967,659.05,88.77
北斗鎮,新生里,447,274003,613,476,278,736,579.69,94.57
北斗鎮,大新里,423,281107,665,526,335,819,527.69,79.41
北斗鎮,其　他,3,1500,500,290,280,615,381.63,76.32
北斗鎮,合　計,7101,5078811,715,541,314,901,672.33,94
員林鎮,東和里,320,267124,835,530,316,931,1196.02,143.28
員林鎮,民生里,815,583814,716,536,302,877,818.31,114.23
員林鎮,中正里,1062,893265,841,627,361,1060,755.96,89.88
員林鎮,新興里,224,170649,762,608,349,934,650.1,85.34
員林鎮,仁美里,871,784702,901,615,342,1061,920.79,102.21
員林鎮,和平里,984,781385,794,566,310,958,851.04,107.17
員林鎮,光明里,277,208277,752,504,301,889,1180.67,157.02
員林鎮,中山里,221,203149,919,617,338,1082,1101.93,119.88
員林鎮,黎明里,535,474084,886,526,296,865,2870.59,323.94
員林鎮,惠來里,1737,1406805,810,577,343,993,829.55,102.43
員林鎮,三義里,792,588195,743,543,312,917,822.16,110.7
員林鎮,南平里,1486,1198682,807,583,341,996,800.45,99.23
員林鎮,大埔里,541,341592,631,522,319,791,492.57,78.01
員林鎮,源潭里,475,323489,681,514,337,822,626.06,91.93
員林鎮,三條里,832,730152,878,611,355,1039,927.28,105.66
員林鎮,三橋里,953,721473,757,557,348,947,638.17,84.3
員林鎮,溝皂里,707,581542,823,554,340,934,1376.34,167.33
員林鎮,中央里,586,415098,708,549,311,898,633.06,89.37
員林鎮,大饒里,888,627470,707,538,325,861,614.7,86.99
員林鎮,大明里,605,404873,669,518,318,829,552.03,82.49
員林鎮,萬年里,1062,859070,809,561,326,1000,830.85,102.71
員林鎮,崙雅里,690,418304,606,481,298,769,486.26,80.21
員林鎮,振興里,716,473441,661,507,312,849,578.15,87.44
員林鎮,林厝里,690,476665,691,515,311,790,1950.64,282.37
員林鎮,出水里,365,228547,626,526,318,796,450.2,71.9
員林鎮,湖水里,271,174709,645,516,329,749,527,81.75
員林鎮,大峰里,189,111995,593,468,276,711,510.32,86.12
員林鎮,鎮興里,452,287782,637,533,323,815,500.65,78.63
員林鎮,浮圳里,626,437431,699,534,319,861,683.72,97.85
員林鎮,西東里,538,344656,641,492,299,779,617.49,96.39
員林鎮,南東里,487,305406,627,509,299,785,524.38,83.62
員林鎮,中東里,442,310103,702,521,327,787,767.34,109.37
員林鎮,東北里,639,396339,620,503,303,786,493.22,79.52
員林鎮,新生里,1375,1435597,1044,552,306,934,4997.37,478.64
員林鎮,三和里,1933,1695068,877,598,338,1075,1226.61,139.88
員林鎮,南興里,1359,916205,674,524,326,843,554.42,82.24
員林鎮,三愛里,965,964218,999,615,352,1029,2252,225.38
員林鎮,三信里,768,734160,956,642,367,1191,1124.28,117.61
員林鎮,三多里,881,2881014,3270,626,343,1156,40079.02,1225.6
員林鎮,仁愛里,505,495542,981,609,350,1360,1097.9,111.89
員林鎮,忠孝里,676,569772,843,620,357,1104,917.31,108.83
員林鎮,其　他,6,3137,523,469,391,790,341.64,65.34
員林鎮,合　計,30546,26224980,859,557,327,933,6968.9,811.71
溪湖鎮,光平里,350,241745,691,499,285,885,651.85,94.38
溪湖鎮,平和里,237,183043,772,568,314,981,732.41,94.83
溪湖鎮,太平里,511,398873,781,529,319,968,855.2,109.56
溪湖鎮,光華里,136,113609,835,528,327,897,1722.87,206.24
溪湖鎮,東寮里,945,703594,745,514,309,905,802.44,107.78
溪湖鎮,西寮里,600,423971,707,532,299,849,659.94,93.39
溪湖鎮,大突里,897,684057,763,553,305,939,772.44,101.29
溪湖鎮,北勢里,305,185588,608,486,264,769,510.57,83.91
溪湖鎮,汴頭里,721,524781,728,548,357,875,613.78,84.33
溪湖鎮,大竹里,703,535458,762,583,364,952,653.19,85.76
溪湖鎮,湖西里,637,468666,736,557,340,939,635.29,86.35
溪湖鎮,田中里,171,98695,577,504,255,797,407.09,70.53
溪湖鎮,河東里,415,230028,554,435,257,669,476.64,85.99
溪湖鎮,中山里,575,370774,645,512,302,803,534.55,82.9
溪湖鎮,中竹里,232,130676,563,437,294,645,468.22,83.13
溪湖鎮,東溪里,306,199347,651,457,274,785,725.2,111.32
溪湖鎮,西溪里,530,334412,631,492,296,779,542.57,85.99
溪湖鎮,湖東里,1266,919403,726,547,323,904,623.55,85.86
溪湖鎮,頂庄里,155,90885,586,454,295,702,478.39,81.59
溪湖鎮,忠覺里,339,218742,645,517,302,794,544.04,84.31
溪湖鎮,湳底里,147,115747,787,512,315,944,1178.77,149.71
溪湖鎮,大庭里,344,208386,606,491,288,766,486.52,80.31
溪湖鎮,媽厝里,235,152534,649,501,294,803,629.54,96.99
溪湖鎮,西勢里,517,348172,673,487,303,829,625.75,92.92
溪湖鎮,番婆里,409,249537,610,487,306,769,496.27,81.34
溪湖鎮,其　他,7,4644,663,553,431,870,358.91,54.09
溪湖鎮,合　計,11690,8135368,696,516,308,861,677.85,97.4
田中鎮,香山里,191,115967,607,478,273,757,483.43,79.62
田中鎮,碧峰里,213,147882,694,585,359,867,559.68,80.61
田中鎮,東源里,168,104591,623,511,313,780,438.99,70.51
田中鎮,復興里,397,251169,633,539,351,789,433.02,68.44
田中鎮,平和里,359,224261,625,515,338,763,420.93,67.38
田中鎮,頂潭里,353,248725,705,573,352,851,623.53,88.49
田中鎮,中潭里,474,309522,653,523,314,847,528.99,81.01
田中鎮,龍潭里,138,82985,601,526,308,712,493.77,82.11
田中鎮,北路里,976,738610,757,591,336,957,663.14,87.63
田中鎮,西路里,695,506544,729,552,342,952,569.8,78.18
田中鎮,東路里,281,201045,715,539,307,914,618.89,86.5
田中鎮,南路里,346,244441,706,550,305,899,714.25,101.1
田中鎮,中路里,632,480121,760,607,356,982,589.84,77.64
田中鎮,新庄里,633,460041,727,597,379,948,563.32,77.51
田中鎮,三安里,362,210939,583,456,304,716,568.58,97.58
田中鎮,大崙里,292,194017,664,498,305,813,699.1,105.22
田中鎮,沙崙里,475,315359,664,521,324,759,634.02,95.5
田中鎮,新民里,1212,848612,700,586,350,913,505.19,72.15
田中鎮,梅州里,317,201294,635,519,329,829,491.51,77.4
田中鎮,三民里,382,238327,624,487,327,796,471.23,75.53
田中鎮,三光里,192,129960,677,492,314,739,1002.12,148.05
田中鎮,大社里,217,122174,563,429,291,671,480.24,85.3
田中鎮,其　他,2,2271,1135,1135,719,1552,1177.26,103.69
田中鎮,合　計,9307,6378858,685,542,331,869,580.01,84.63
二林鎮,東和里,558,468614,840,592,345,1061,837.52,99.73
二林鎮,南光里,932,748007,803,622,368,1020,696.12,86.74
二林鎮,西平里,331,217459,657,521,313,850,493.65,75.14
二林鎮,北平里,743,544493,733,567,354,933,622.71,84.97
二林鎮,中西里,305,207984,682,526,330,885,566.55,83.08
二林鎮,廣興里,273,165206,605,484,294,802,486.27,80.36
二林鎮,香田里,219,143742,656,526,334,695,589.86,89.87
二林鎮,外竹里,190,117109,616,461,314,717,628.47,101.96
二林鎮,興華里,236,158391,671,568,329,888,459.23,68.42
二林鎮,東興里,307,219307,714,513,328,835,675.2,94.52
二林鎮,後厝里,851,640210,752,588,365,997,596.55,79.3
二林鎮,豐田里,546,408193,748,557,333,963,729.62,97.59
二林鎮,頂厝里,258,165349,641,530,380,788,439.31,68.55
二林鎮,趙甲里,267,178705,669,531,308,840,627.29,93.72
二林鎮,振興里,216,134017,620,477,286,768,543.35,87.57
二林鎮,萬興里,176,128199,728,500,343,851,688.22,94.48
二林鎮,永興里,341,213902,627,480,301,761,556.13,88.66
二林鎮,西庄里,272,170731,628,488,306,727,616.72,98.25
二林鎮,梅芳里,197,120434,611,484,272,776,565.64,92.52
二林鎮,華崙里,824,515847,626,472,298,772,564.06,90.1
二林鎮,東勢里,193,122486,635,492,305,726,528.82,83.32
二林鎮,大永里,161,95073,591,497,321,773,413.12,69.96
二林鎮,萬合里,207,140327,678,518,351,835,530.8,78.3
二林鎮,原斗里,291,183691,631,517,349,822,427.87,67.78
二林鎮,西斗里,233,154282,662,504,326,874,563.67,85.13
二林鎮,東華里,199,131223,659,494,299,870,545.36,82.7
二林鎮,復豐里,122,70278,576,467,294,760,413.29,71.75
二林鎮,其　他,1,1171,1171,1171,1171,1171,0,0
二林鎮,合　計,9449,6564430,695,532,329,876,611.41,88.01
線西鄉,線西村,666,426596,641,490,294,757,660.94,103.18
線西鄉,頂庄村,350,190566,544,413,277,686,452.95,83.19
線西鄉,寓埔村,657,414016,630,480,288,748,631.74,100.25
線西鄉,塭仔村,401,250392,624,460,296,746,613.91,98.32
線西鄉,溝內村,312,184876,593,457,282,767,484.67,81.79
線西鄉,下犁村,561,341769,609,434,276,727,638.29,104.77
線西鄉,頂犁村,742,495525,668,502,286,808,621.58,93.07
線西鄉,德興村,429,264265,616,476,286,760,620.08,100.66
線西鄉,其　他,2,602,301,301,273,329,79.97,26.55
線西鄉,合　計,4120,2568608,623,468,285,753,609.71,97.8
伸港鄉,新港村,1636,1088222,665,498,289,850,619.25,93.1
伸港鄉,什股村,486,285374,587,446,276,701,503.14,85.69
伸港鄉,海尾村,552,324626,588,447,281,742,552.02,93.87
伸港鄉,全興村,411,254827,620,468,276,754,643.16,103.73
伸港鄉,溪底村,521,359623,690,484,298,755,1289.05,186.75
伸港鄉,定興村,834,468574,562,442,260,717,522.82,93.06
伸港鄉,泉州村,605,350870,580,464,284,730,460.42,79.39
伸港鄉,泉厝村,386,245265,635,501,304,773,588.07,92.55
伸港鄉,曾家村,457,256265,561,439,273,696,476.14,84.91
伸港鄉,蚵寮村,267,166336,623,478,292,746,683.76,109.76
伸港鄉,埤墘村,412,246569,598,457,287,749,503.92,84.2
伸港鄉,七嘉村,844,525924,623,475,302,758,553.5,88.83
伸港鄉,汴頭村,702,429221,611,444,278,700,736.46,120.45
伸港鄉,大同村,495,318167,643,518,310,827,536.56,83.48
伸港鄉,其　他,4,2961,740,534,253,1021,659.67,89.11
伸港鄉,合　計,8612,5322823,618,469,285,757,643.64,104.14
福興鄉,福興村,1050,662686,631,485,289,755,599.97,95.06
福興鄉,外中村,341,221331,649,514,311,802,585.26,90.17
福興鄉,元中村,362,243251,672,459,290,823,618.09,91.98
福興鄉,大崙村,327,236687,724,521,311,859,795.48,109.9
福興鄉,外埔村,401,284262,709,517,298,854,726.52,102.49
福興鄉,三汴村,460,317782,691,498,294,806,723.7,104.76
福興鄉,萬豐村,287,216462,754,516,338,806,1467.48,194.57
福興鄉,番社村,379,260496,687,532,342,823,598.54,87.08
福興鄉,社尾村,369,225419,611,470,296,753,526.75,86.23
福興鄉,番婆村,635,432169,681,463,284,733,1137.87,167.19
福興鄉,橋頭村,820,600280,732,494,294,830,920.65,125.76
福興鄉,秀厝村,563,324666,577,426,259,691,650.19,112.75
福興鄉,鎮平村,287,184600,643,455,305,778,661.16,102.79
福興鄉,三和村,233,170241,731,531,285,836,1086.15,148.66
福興鄉,麥厝村,544,332478,611,473,291,738,539.44,88.26
福興鄉,廈粘村,553,325018,588,466,275,730,512.42,87.19
福興鄉,頂粘村,605,427751,707,463,280,757,995.26,140.77
福興鄉,福寶村,326,192191,590,414,268,675,598.02,101.44
福興鄉,二港村,366,227903,623,488,287,747,550.33,88.38
福興鄉,福南村,748,488598,653,474,288,743,758.02,116.05
福興鄉,西勢村,544,367715,676,477,284,743,1001.43,148.15
福興鄉,同安村,665,426589,641,471,283,737,713.1,111.16
福興鄉,其　他,7,11438,1634,1181,831,1870,1260.99,77.17
福興鄉,合　計,10872,7180011,660,478,290,768,789.46,119.54
秀水鄉,秀水村,491,335504,683,481,270,812,735.96,107.71
秀水鄉,安溪村,627,473757,756,587,332,952,692.19,91.61
秀水鄉,莊雅村,817,545010,667,494,292,807,589.46,88.36
秀水鄉,陜西村,403,251199,623,475,292,826,503,80.7
秀水鄉,金興村,462,298839,647,482,306,755,636.67,98.43
秀水鄉,安東村,1228,848255,691,511,287,837,761.28,110.21
秀水鄉,鶴鳴村,943,671703,712,493,305,828,864.25,121.33
秀水鄉,馬興村,650,461999,711,524,299,827,853.32,120.06
秀水鄉,義興村,377,248656,660,465,273,745,708.28,107.39
秀水鄉,福安村,1373,1013755,738,550,317,891,726.45,98.39
秀水鄉,埔崙村,636,462258,727,564,307,916,639.38,87.97
秀水鄉,曾厝村,505,309260,612,464,283,758,557.08,90.97
秀水鄉,金陵村,491,309847,631,486,312,800,528.03,83.67
秀水鄉,下崙村,617,418499,678,465,283,800,857.88,126.48
秀水鄉,其　他,4,3611,903,622,458,1067,872.95,96.69
秀水鄉,合　計,9624,6652153,691,509,300,834,718.05,103.88
花壇鄉,花壇村,1007,703478,699,526,301,834,741.09,106.08
花壇鄉,金墩村,527,333450,633,462,282,773,574.86,90.85
花壇鄉,中庄村,679,449725,662,494,290,771,670.19,101.19
花壇鄉,劉厝村,304,197821,651,512,284,826,619.54,95.21
花壇鄉,崙雅村,414,256301,619,474,274,788,594.41,96.01
花壇鄉,南口村,514,364350,709,545,322,895,686.16,96.8
花壇鄉,岩竹村,336,208728,621,474,281,742,526.16,84.7
花壇鄉,橋頭村,1058,650274,615,476,278,767,571.25,92.94
花壇鄉,灣雅村,247,142958,579,466,283,743,517.66,89.44
花壇鄉,灣東村,233,158595,681,495,299,824,620.83,91.21
花壇鄉,三春村,505,284270,563,458,281,658,495.05,87.94
花壇鄉,永春村,510,323056,633,508,317,771,683.59,107.92
花壇鄉,長春村,443,272193,614,487,298,748,487.1,79.28
花壇鄉,中口村,208,136015,654,488,284,751,616.72,94.31
花壇鄉,北口村,573,360757,630,454,284,786,566.31,89.95
花壇鄉,長沙村,1620,1146873,708,521,298,881,687.26,97.08
花壇鄉,文德村,882,549499,623,496,310,764,517.79,83.11
花壇鄉,白沙村,1405,1341081,955,535,313,950,2121.32,222.24
花壇鄉,其　他,2,681,341,341,323,358,50.31,14.77
花壇鄉,合　計,11467,7880106,687,497,296,808,948.17,137.98
芬園鄉,社口村,682,433795,636,504,293,794,508.59,79.96
芬園鄉,竹林村,447,284030,635,486,309,785,564.51,88.84
芬園鄉,楓坑村,135,74766,554,411,298,648,452.74,81.75
芬園鄉,芬園村,239,130980,548,479,292,701,359.7,65.63
芬園鄉,大埔村,328,188159,574,449,272,758,445.71,77.7
芬園鄉,舊社村,426,256835,603,477,292,734,496.95,82.43
芬園鄉,進芬村,242,160351,663,497,316,806,613.13,92.53
芬園鄉,茄荖村,628,383995,611,479,289,760,510.54,83.5
芬園鄉,嘉興村,386,241835,627,492,287,772,523.89,83.62
芬園鄉,縣庄村,308,193547,628,507,320,775,574.18,91.37
芬園鄉,圳墘村,136,99256,730,506,334,779,746.05,102.22
芬園鄉,溪頭村,406,241249,594,490,293,746,514.98,86.67
芬園鄉,同安村,239,141232,591,492,317,809,402.36,68.09
芬園鄉,中崙村,213,126151,592,491,317,777,429.86,72.58
芬園鄉,大竹村,210,134992,643,470,301,762,603.21,93.84
芬園鄉,其　他,1,355,355,355,355,355,0,0
芬園鄉,合　計,5026,3091529,615,485,298,769,518.22,84.25
大村鄉,大村村,846,576099,681,527,318,858,550.7,80.87
大村鄉,田洋村,269,171527,638,524,332,804,601.27,94.3
大村鄉,南勢村,326,200173,614,494,267,730,526.26,85.71
大村鄉,貢旗村,372,230404,619,451,287,669,711.27,114.84
大村鄉,茄苳村,401,262921,656,496,274,797,624.35,95.22
大村鄉,加錫村,350,211849,605,486,268,761,533.45,88.13
大村鄉,大崙村,348,203217,584,487,259,748,427.88,73.27
大村鄉,新興村,267,153873,576,466,288,736,437.42,75.9
大村鄉,擺塘村,673,434397,645,493,294,793,551.09,85.38
大村鄉,村上村,403,261450,649,533,317,810,551.48,85.01
大村鄉,美港村,938,5562428,5930,524,300,823,88313.38,1489.24
大村鄉,過溝村,722,515037,713,573,331,898,574.42,80.52
大村鄉,大橋村,507,321398,634,463,281,784,667.76,105.34
大村鄉,黃厝村,532,337702,635,482,298,802,513.06,80.83
大村鄉,福興村,542,317802,586,454,288,707,585.84,99.91
大村鄉,平和村,657,404269,615,469,289,757,534.98,86.94
大村鄉,其　他,1,1162,1162,1162,1162,1162,0,0
大村鄉,合　計,8154,10165709,1247,499,296,794,29991.34,2405.63
埔鹽鄉,埔鹽村,495,332278,671,534,316,779,634.42,94.51
埔鹽鄉,埔南村,481,304846,634,483,292,788,617.07,97.36
埔鹽鄉,廍子村,379,228618,603,456,275,751,539.14,89.38
埔鹽鄉,出水村,275,179211,652,502,276,827,656.79,100.79
埔鹽鄉,南港村,433,266538,616,482,299,790,533.28,86.63
埔鹽鄉,打廉村,232,149585,645,514,284,809,560.27,86.89
埔鹽鄉,豐澤村,349,204707,587,449,287,760,485.1,82.7
埔鹽鄉,崑崙村,313,229950,735,515,297,824,994.44,135.36
埔鹽鄉,角樹村,195,112819,579,457,283,754,431.28,74.54
埔鹽鄉,瓦磘村,323,214797,665,515,332,805,602.23,90.56
埔鹽鄉,好修村,499,314645,631,473,303,794,534.23,84.72
埔鹽鄉,西湖村,498,320012,643,473,297,758,658.52,102.48
埔鹽鄉,大有村,311,184873,594,462,305,688,472.51,79.49
埔鹽鄉,新興村,112,83435,745,568,295,956,666.12,89.42
埔鹽鄉,永平村,276,170762,619,500,286,802,526.57,85.11
埔鹽鄉,永樂村,232,159143,686,469,267,865,667.98,97.38
埔鹽鄉,石埤村,276,146534,531,426,267,650,417.95,78.72
埔鹽鄉,天盛村,195,126768,650,480,311,746,648.09,99.69
埔鹽鄉,太平村,336,202449,603,435,276,713,731.08,121.33
