101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：花蓮縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
瑞穗鄉,富興村,91,50475,555,418,223,795,494.59,89.17
瑞穗鄉,富民村,166,90321,544,452,303,658,417.92,76.81
瑞穗鄉,舞鶴村,154,81485,529,435,241,594,892.94,168.76
瑞穗鄉,鶴岡村,127,60112,473,432,256,620,328.1,69.32
瑞穗鄉,其　他,0,0,0,0,0,0,0,0
瑞穗鄉,合　計,2066,1218971,590,489,290,729,518.42,87.87
富里鄉,富里村,277,161788,584,461,257,728,507.51,86.89
富里鄉,永豐村,85,42899,505,431,243,634,406.9,80.62
富里鄉,富南村,86,48916,569,475,327,690,468.01,82.28
富里鄉,學田村,104,62573,602,496,312,667,506.72,84.22
富里鄉,石牌村,176,96324,547,487,273,709,419.58,76.66
富里鄉,明里村,60,34709,578,486,296,751,454.92,78.64
富里鄉,羅山村,73,39296,538,410,249,665,489.74,90.98
富里鄉,竹田村,205,118354,577,436,256,722,485.4,84.07
富里鄉,新興村,96,51315,535,480,306,706,317.02,59.31
富里鄉,萬寧村,105,56542,538,472,340,627,364.62,67.71
富里鄉,豐南村,75,40537,540,471,307,695,349.43,64.65
富里鄉,東里村,195,123866,635,534,360,802,442.2,69.61
富里鄉,吳江村,80,41629,520,448,278,644,406,78.02
富里鄉,其　他,0,0,0,0,0,0,0,0
富里鄉,合　計,1617,918746,568,468,285,708,447.62,78.78
秀林鄉,和平村,392,196389,501,406,244,644,469.68,93.75
秀林鄉,崇德村,308,159508,518,475,258,680,408.53,78.89
秀林鄉,富世村,437,259811,595,474,278,813,463.91,78.03
秀林鄉,秀林村,385,227292,590,479,279,774,443.85,75.18
秀林鄉,景美村,330,182825,554,456,253,732,431,77.8
秀林鄉,佳民村,184,107880,586,504,282,801,408.91,69.74
秀林鄉,銅門村,301,161954,538,471,254,711,415.35,77.19
秀林鄉,文蘭村,214,133659,625,522,316,836,459.11,73.51
秀林鄉,水源村,246,134823,548,429,234,787,463.2,84.52
秀林鄉,其　他,2,661,331,331,206,455,352.85,106.74
秀林鄉,合　計,2799,1564802,559,462,262,736,444.22,79.46
萬榮鄉,西林村,281,161714,575,489,271,753,443.87,77.13
萬榮鄉,見晴村,142,70839,499,429,232,719,342.61,68.68
萬榮鄉,萬榮村,179,103109,576,498,268,769,433.7,75.29
萬榮鄉,明利村,124,69158,558,439,256,727,477.79,85.67
萬榮鄉,馬遠村,288,147925,514,458,276,666,331.06,64.46
萬榮鄉,紅葉村,290,138857,479,391,235,646,410.37,85.71
萬榮鄉,其　他,0,0,0,0,0,0,0,0
萬榮鄉,合　計,1304,691603,530,453,258,693,406.61,76.67
卓溪鄉,崙山村,120,65991,550,487,296,679,367.35,66.8
卓溪鄉,立山村,229,133195,582,502,284,776,418.37,71.93
卓溪鄉,太平村,178,112606,633,554,332,770,432.85,68.42
卓溪鄉,卓溪村,182,105416,579,518,327,713,375.48,64.83
卓溪鄉,卓清村,186,100128,538,475,294,726,340.08,63.17
卓溪鄉,古風村,176,99608,566,456,278,739,413.47,73.06
卓溪鄉,其　他,0,0,0,0,0,0,0,0
卓溪鄉,合　計,1071,616943,576,499,303,738,394.95,68.56
其　他,其　他,29,21064,726,446,280,763,909.85,125.26
其　他,合　計,29,21064,726,446,280,763,909.85,125.26
