101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：新北市,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
三重區,安慶里,572,366407,641,515,334,811,498.24,77.78
三重區,順德里,583,355784,610,488,294,759,503.53,82.51
三重區,承德里,469,327775,699,550,369,861,550.89,78.82
三重區,瑞德里,572,388388,679,535,329,837,607,89.4
三重區,崇德里,1010,661572,655,514,328,853,506.84,77.38
三重區,尚德里,917,618278,674,512,318,810,611.02,90.62
三重區,培德里,1090,927667,851,554,339,974,1348.74,158.48
三重區,自強里,525,354518,675,516,306,831,612.06,90.64
三重區,大有里,1791,1263015,705,511,311,886,672.65,95.38
三重區,頂崁里,811,663979,819,543,334,946,1426.02,174.18
三重區,谷王里,298,225045,755,543,351,928,695.63,92.11
三重區,中興里,1308,1010174,772,527,321,900,901.67,116.75
三重區,成功里,1951,1739604,892,666,382,1182,750.55,84.18
三重區,重明里,1006,1028628,1022,649,375,1205,1297.55,126.9
三重區,光田里,1417,1189949,840,590,353,1032,863.61,102.84
三重區,田心里,1179,844187,716,509,321,858,1419.4,198.23
三重區,福隆里,1360,1239324,911,578,349,1020,4493.42,493.1
三重區,五常里,1249,818251,655,521,318,824,531.08,81.07
三重區,慈生里,613,381454,622,490,310,759,567.53,91.2
三重區,碧華里,2138,2362514,1105,769,427,1381,1317.38,119.22
三重區,永德里,1319,907286,688,522,342,833,594.41,86.41
三重區,永福里,1499,1068560,713,522,329,836,689.12,96.67
三重區,福星里,235,154417,657,537,330,836,502.23,76.43
三重區,錦安里,502,349416,696,536,351,868,564.3,81.07
三重區,光輝里,472,359484,762,514,323,842,1009.54,132.55
三重區,同慶里,515,442442,859,622,374,1038,868.25,101.06
三重區,永春里,578,419717,726,561,344,929,629.63,86.71
三重區,中民里,374,235630,630,495,319,783,512.15,81.29
三重區,長福里,447,309029,691,528,327,885,556.36,80.48
三重區,奕壽里,528,379944,720,523,323,909,672.74,93.49
三重區,萬壽里,579,453186,783,562,349,949,765.83,97.84
三重區,中央里,439,317722,724,581,371,920,573.06,79.18
三重區,雙園里,298,264296,887,555,367,945,2626.86,296.18
三重區,正安里,597,433304,726,540,341,874,667.81,92.01
三重區,吉利里,407,249994,614,489,315,752,496.93,80.9
三重區,忠孝里,470,329508,701,523,322,878,673.07,96
三重區,秀江里,377,288584,765,551,312,921,1302.27,170.13
三重區,龍濱里,894,657307,735,534,327,859,747.08,101.61
三重區,平和里,394,226601,575,461,317,712,426.27,74.12
三重區,正德里,317,234725,740,503,300,898,793.66,107.19
三重區,五福里,1124,916998,816,604,378,1058,688.9,84.44
三重區,富華里,978,760314,777,561,357,949,810.11,104.2
三重區,田安里,1860,1476240,794,577,345,975,734.89,92.59
三重區,慈惠里,610,371738,609,492,320,785,482.05,79.1
三重區,慈福里,607,359181,592,493,319,737,488.94,82.63
三重區,永盛里,875,578462,661,517,317,842,638.89,96.64
三重區,福民里,985,738717,750,543,336,881,1237.28,164.98
三重區,田中里,1895,1430496,755,560,343,931,714.54,94.66
三重區,永清里,1589,1102052,694,541,341,834,617.34,89.01
三重區,維德里,857,617495,721,514,339,890,966.96,134.2
三重區,五華里,1445,1333050,923,634,368,1132,959.91,104.05
三重區,永煇里,715,436537,611,493,327,751,510.87,83.68
三重區,三民里,977,763724,782,572,352,975,749.18,95.84
三重區,錦田里,654,955728,1461,562,338,983,10810.85,739.78
三重區,慈祐里,1348,975730,724,535,339,886,660.32,91.23
三重區,六福里,1669,1093971,655,524,329,805,523.89,79.93
三重區,光陽里,2069,1800167,870,584,355,1050,1052.45,120.96
三重區,福田里,1140,828357,727,525,317,906,709.47,97.64
三重區,富福里,594,404711,681,492,302,798,967.3,141.97
三重區,仁忠里,825,485761,589,488,308,742,436.2,74.08
三重區,富貴里,1878,2037535,1085,679,387,1290,1974.26,181.97
三重區,慈愛里,1011,609461,603,509,315,754,453.41,75.21
三重區,福德里,1180,910013,771,555,331,970,748.54,97.06
三重區,永豐里,1560,1105921,709,533,342,880,715.37,100.91
三重區,博愛里,1384,963678,696,522,335,873,595.62,85.54
三重區,永吉里,878,600323,684,545,338,842,553.48,80.95
三重區,永順里,1315,840117,639,491,316,791,583.28,91.3
三重區,永發里,2094,1665391,795,578,344,992,772.92,97.18
三重區,立德里,999,801884,803,562,335,959,1142.35,142.32
三重區,福樂里,1024,648003,633,495,307,794,535.56,84.63
三重區,仁華里,1265,931649,736,552,331,944,612.83,83.21
三重區,五順里,1015,643505,634,498,322,812,492.97,77.76
三重區,其　他,59,31726,538,419,293,522,533.59,99.23
三重區,合　計,106939,82907299,775,549,338,924,2275.32,293.48
泰山區,黎明里,1010,771331,764,609,373,989,635.21,83.18
泰山區,大科里,265,187523,708,515,319,1003,552.7,78.11
泰山區,山腳里,2069,1538532,744,551,352,911,704.42,94.73
泰山區,楓樹里,1281,1041143,813,596,360,1003,1067.92,131.39
泰山區,同榮里,1283,1013911,790,584,358,971,752.05,95.16
泰山區,義學里,1348,1002652,744,578,336,907,702.12,94.39
泰山區,明志里,1230,946793,770,541,332,923,832.99,108.22
泰山區,貴子里,1266,1085228,857,618,360,1058,852.96,99.5
泰山區,貴和里,1652,1325976,803,584,345,958,2210.25,275.37
泰山區,福泰里,849,558494,658,513,315,799,622.15,94.58
泰山區,同興里,1259,1213292,964,649,382,1168,1832,190.1
泰山區,義仁里,2194,1766510,805,612,379,1033,690.93,85.81
泰山區,泰友里,657,475282,723,568,363,933,548.15,75.77
泰山區,新明里,1024,715431,699,560,358,868,580.19,83.04
泰山區,貴賢里,1256,1125883,896,613,369,1124,861.17,96.07
泰山區,福興里,1128,975178,865,667,389,1128,740.51,85.66
泰山區,全興里,2743,2799739,1021,805,475,1340,810.06,79.36
泰山區,其　他,6,8901,1483,1206,775,2332,957.72,64.56
泰山區,合　計,22520,18551799,824,607,367,1035,1030.6,125.1
新店區,張北里,2204,2243313,1018,653,377,1223,1316.82,129.37
新店區,張南里,702,820454,1169,713,402,1332,3078.83,263.43
新店區,廣明里,243,173320,713,548,350,922,567.5,79.56
新店區,江陵里,2071,2971734,1435,786,417,1675,2557.27,178.22
新店區,百忍里,1335,1216510,911,635,385,1150,939.07,103.05
新店區,青潭里,1752,1453817,830,626,365,1061,740.1,89.19
新店區,員潭里,1378,1086222,788,614,386,1051,613.89,77.88
新店區,雙坑里,157,99404,633,531,323,736,556.82,87.94
新店區,粗坑里,973,1094400,1125,664,378,1268,2902.77,258.08
新店區,屈尺里,642,480985,749,552,341,935,663.06,88.5
新店區,廣興里,299,202586,678,517,317,791,635.52,93.8
新店區,龜山里,430,312115,726,475,313,863,1108.22,152.68
新店區,直潭里,308,270942,880,574,330,1004,1008.99,114.7
新店區,塗潭里,200,204724,1024,468,293,749,5447.7,532.2
新店區,公崙里,3412,3170857,929,670,383,1162,983.79,105.86
新店區,柴埕里,2644,2346812,888,644,373,1136,882.44,99.42
新店區,雙城里,1496,1035301,692,542,344,873,585.89,84.66
新店區,頂城里,369,258509,701,537,340,824,664.85,94.9
新店區,下城里,943,2244358,2380,860,417,2239,7123.52,299.31
新店區,文中里,598,598987,1002,662,386,1225,1249.43,124.74
新店區,國校里,811,735721,907,629,348,1142,1323.37,145.88
新店區,新生里,2064,2440009,1182,713,401,1380,2580.24,218.26
新店區,中興里,2012,2022329,1005,687,388,1265,1154.83,114.89
新店區,新安里,1583,1584927,1001,681,360,1257,1153.74,115.23
新店區,文明里,789,1090692,1382,563,331,1007,9967.68,721.06
新店區,寶興里,1887,2782027,1474,735,389,1534,6035.93,409.41
新店區,寶安里,2090,2122694,1016,656,378,1263,1175.41,115.73
新店區,信義里,2327,2564834,1102,692,379,1374,2678.83,243.04
新店區,忠孝里,939,788251,839,607,368,1057,772.54,92.03
新店區,大鵬里,962,1042442,1084,758,431,1409,1180.33,108.92
新店區,大豐里,1300,1301572,1001,662,367,1289,1263.06,126.15
新店區,明德里,1406,1389169,988,690,390,1266,990.98,100.3
新店區,中山里,1904,2950131,1549,995,496,1901,2159.07,139.35
新店區,和平里,221,142174,643,502,288,783,598.04,92.96
新店區,仁愛里,738,684516,928,636,360,1172,1014.88,109.42
新店區,中正里,2131,2057721,966,673,398,1226,970.76,100.53
新店區,美潭里,1709,1512027,885,644,372,1134,905.94,102.4
新店區,德安里,1755,1386500,790,572,367,965,764.28,96.74
新店區,太平里,993,892795,899,616,363,1100,1099.5,122.29
新店區,中央里,2144,3241499,1512,894,444,1862,2446.3,161.8
新店區,百和里,1139,1069352,939,656,377,1209,944.69,100.62
新店區,福德里,1333,1170561,878,631,359,1090,882.68,100.52
新店區,福民里,1360,1428275,1050,709,397,1308,1175.4,111.92
新店區,百福里,968,876483,905,672,374,1162,843.98,93.21
新店區,國豐里,1188,1092439,920,629,374,1162,901.2,98
新店區,新德里,891,759887,853,571,344,1035,1169.82,137.17
新店區,五峰里,2548,2708175,1063,670,378,1249,2378.42,223.77
新店區,中華里,1158,1092755,944,614,368,1120,1958.9,207.59
新店區,忠誠里,949,932836,983,703,395,1281,1012.26,102.98
新店區,永安里,1572,1101298,701,544,341,871,588.38,83.99
新店區,新店里,582,475353,817,581,367,1034,733.18,89.77
新店區,大同里,1456,1628248,1118,696,400,1310,2303.07,205.94
新店區,玫瑰里,1750,1290458,737,570,354,932,738.13,100.1
新店區,日興里,1516,1039480,686,516,322,842,768.89,112.14
新店區,寶福里,2421,2713106,1121,720,407,1376,1311.71,117.05
新店區,安和里,2134,1841873,863,625,366,1082,953.38,110.46
新店區,明城里,1187,1324084,1115,747,427,1411,1180.23,105.8
新店區,吉祥里,1429,1311151,918,635,376,1091,950.23,103.56
新店區,小城里,1173,1191819,1016,714,393,1286,1068.33,105.15
新店區,香坡里,2980,3131004,1051,713,396,1274,1518.21,144.5
新店區,建國里,1061,1044777,985,664,361,1220,1102.87,112
新店區,復興里,1129,1086842,963,595,352,1044,3328.26,345.74
新店區,美城里,786,602872,767,571,334,933,977.96,127.5
新店區,安昌里,1510,1362942,903,702,411,1183,779.79,86.39
新店區,長春里,969,1634754,1687,1009,453,1771,6675.66,395.7
新店區,新和里,1284,1036373,807,611,377,1079,637.22,78.95
新店區,永平里,1624,1433356,883,647,389,1144,819.73,92.88
新店區,達觀里,1290,1269372,984,686,387,1246,1105.77,112.37
新店區,華城里,970,3567241,3678,1275,603,2667,22192.71,603.46
新店區,其　他,63,43952,698,552,306,874,590.29,84.61
新店區,合　計,92341,96278497,1043,659,378,1214,3161.52,303.22
石碇區,石碇里,132,71467,541,470,261,699,390.33,72.09
石碇區,潭邊里,192,188533,982,577,320,913,2931.96,298.59
石碇區,烏塗里,171,130413,763,530,320,897,801.34,105.07
石碇區,豐林里,73,51929,711,472,295,832,832.8,117.07
石碇區,隆盛里,198,115086,581,465,278,777,431.89,74.31
石碇區,中民里,209,123183,589,465,314,729,418.11,70.94
石碇區,永定里,128,72480,566,478,331,699,338.54,59.79
石碇區,光明里,36,23287,647,544,261,823,524.81,81.13
石碇區,彭山里,79,49933,632,488,295,743,659.82,104.39
石碇區,豐田里,101,65154,645,517,326,785,536.75,83.2
石碇區,格頭里,213,134513,632,467,310,782,558.01,88.36
石碇區,永安里,154,95703,621,520,329,801,403.01,64.85
石碇區,碧山里,0,0,0,0,0,0,0,0
石碇區,其　他,0,0,0,0,0,0,0,0
石碇區,合　計,1686,1121682,665,491,310,791,1116.24,167.78
深坑區,深坑里,928,793551,855,652,381,1078,778.47,91.04
深坑區,萬順里,745,542681,728,550,352,919,605.25,83.09
深坑區,阿柔里,171,125427,733,523,369,816,877.61,119.65
深坑區,昇高里,562,458818,816,566,341,993,890.59,109.09
深坑區,土庫里,908,759240,836,545,344,924,1627.11,194.59
深坑區,埔新里,1801,1530861,850,625,365,1085,789.46,92.88
深坑區,萬福里,825,694920,842,567,347,1005,1153.94,136.99
深坑區,賴仲里,678,643068,948,668,416,1067,1116.91,117.76
深坑區,其　他,14,7620,544,365,277,595,475.44,87.35
深坑區,合　計,6632,5556186,838,596,361,1008,1020.02,121.75
坪林區,坪林里,328,219266,668,512,307,847,618.56,92.53
坪林區,水德里,125,77716,622,530,336,757,462.72,74.42
坪林區,大林里,242,167456,692,527,317,881,629.44,90.96
坪林區,上德里,156,104425,669,511,310,795,713.52,106.59
坪林區,漁光里,176,121730,692,543,318,874,559.09,80.83
坪林區,石𥕢里,87,57969,666,537,322,764,497.46,74.66
坪林區,粗窟里,189,119883,634,489,315,751,613.73,96.76
坪林區,其　他,0,0,0,0,0,0,0,0
坪林區,合　計,1303,868445,666,519,316,826,603.1,90.49
烏來區,烏來里,583,461868,792,612,343,1032,963.68,121.64
烏來區,忠治里,359,247386,689,531,333,847,757.35,109.9
烏來區,孝義里,44,31868,724,531,421,874,482.88,66.67
烏來區,信賢里,113,71618,634,556,312,778,531.38,83.84
烏來區,福山里,101,70564,699,515,343,816,756.31,108.25
烏來區,其　他,1,344,344,344,344,344,0,0
烏來區,合　計,1201,883648,736,564,341,920,841.03,114.31
板橋區,留侯里,465,418647,900,585,355,971,1668.45,185.32
板橋區,流芳里,480,454295,946,606,338,1096,1256.44,132.75
板橋區,赤松里,248,313869,1266,710,402,1287,3178.56,251.15
板橋區,黃石里,332,253615,764,526,331,975,771.91,101.05
板橋區,挹秀里,598,680115,1137,717,398,1430,1381.01,121.43
板橋區,社後里,1778,1267656,713,540,339,877,641.06,89.91
板橋區,新埔里,693,610598,881,605,370,1045,988.55,112.2
板橋區,江翠里,1432,1262329,882,574,348,960,1355.91,153.82
板橋區,松翠里,1134,923951,815,586,370,963,844.86,103.69
板橋區,嵐翠里,658,448247,681,542,337,831,587.49,86.24
板橋區,深丘里,2693,3803990,1413,795,442,1543,2562.78,181.43
板橋區,埔墘里,2040,1811571,888,603,367,1070,952.85,107.3
板橋區,港嘴里,1880,1487068,791,572,357,975,698.42,88.3
板橋區,湳興里,1645,1313351,798,593,361,1006,726.35,90.98
