101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：宜蘭縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
宜蘭市,新生里,695,451147,649,513,324,777,540.29,83.23
宜蘭市,梅洲里,778,506413,651,518,295,876,517.69,79.53
宜蘭市,北津里,491,346957,707,548,328,927,572.73,81.05
宜蘭市,東村里,1479,1201047,812,620,344,1049,708.66,87.27
宜蘭市,延平里,1866,1581377,847,655,369,1145,674.32,79.57
宜蘭市,黎明里,506,402540,796,636,373,1028,635.14,79.84
宜蘭市,七張里,329,228134,693,526,296,768,1079.58,155.69
宜蘭市,復興里,912,745070,817,578,353,1043,852.84,104.39
宜蘭市,文化里,1047,918540,877,654,366,1104,780.93,89.01
宜蘭市,其　他,8,8803,1100,931,725,1466,611.9,55.61
宜蘭市,合　計,23737,19000285,800,598,350,1023,738.18,92.22
頭城鎮,石城里,61,35554,583,479,292,619,620.91,106.53
頭城鎮,大里里,127,71277,561,472,293,731,414.09,73.78
頭城鎮,大溪里,168,93907,559,466,307,655,480.93,86.04
頭城鎮,更新里,287,176754,616,459,281,757,674.65,109.54
頭城鎮,合興里,69,36660,531,420,254,697,396.92,74.71
頭城鎮,外澳里,167,139532,836,542,324,888,1571.05,188.03
頭城鎮,港口里,152,97555,642,422,278,751,754.73,117.59
頭城鎮,武營里,402,291034,724,550,308,946,614.38,84.86
頭城鎮,城東里,210,139104,662,475,247,812,596.66,90.08
頭城鎮,城西里,190,120164,632,484,285,790,572.14,90.47
頭城鎮,城南里,191,140128,734,531,324,840,707.56,96.44
頭城鎮,城北里,135,98138,727,561,315,949,625.68,86.07
頭城鎮,大坑里,293,168379,575,483,300,687,477.65,83.12
頭城鎮,竹安里,429,259448,605,508,303,759,477.1,78.89
頭城鎮,新建里,522,366816,703,558,338,864,569.96,81.11
頭城鎮,拔雅里,449,314158,700,527,324,850,631.83,90.3
頭城鎮,福成里,242,151437,626,529,346,749,474.42,75.81
頭城鎮,金面里,459,285951,623,516,309,757,472.66,75.87
頭城鎮,金盈里,195,129210,663,504,301,805,629.19,94.95
頭城鎮,頂埔里,385,244670,636,473,300,764,580.14,91.29
頭城鎮,下埔里,229,143998,629,531,264,773,521.28,82.9
頭城鎮,中崙里,240,141710,590,461,285,736,480.25,81.34
頭城鎮,二城里,304,171057,563,455,285,714,418.75,74.42
頭城鎮,龜山里,101,57754,572,449,324,691,412.81,72.19
頭城鎮,其　他,9,3929,437,335,310,579,211.68,48.49
頭城鎮,合　計,6016,3878324,645,500,302,779,610.46,94.69
礁溪鄉,大忠村,735,540004,735,543,346,870,694.74,94.56
礁溪鄉,大義村,167,103345,619,491,262,833,509.79,82.38
礁溪鄉,二龍村,301,204575,680,544,333,776,573.28,84.35
礁溪鄉,德陽村,1104,861971,781,580,349,947,884.6,113.3
礁溪鄉,白雲村,406,249692,615,490,294,801,532.96,86.66
礁溪鄉,玉石村,504,363220,721,513,313,819,1232.13,170.97
礁溪鄉,六結村,405,328987,812,625,385,1014,688.93,84.81
礁溪鄉,時潮村,354,226590,640,490,319,764,625.19,97.67
礁溪鄉,林美村,269,169344,630,494,324,732,593.52,94.28
礁溪鄉,三民村,630,364644,579,502,308,729,400.64,69.22
礁溪鄉,玉田村,542,371604,686,535,322,823,614.86,89.68
礁溪鄉,白鵝村,182,119925,659,488,310,792,561.83,85.26
礁溪鄉,玉光村,262,181229,692,520,308,863,628.66,90.88
礁溪鄉,光武村,319,240295,753,558,313,919,761.34,101.07
礁溪鄉,匏崙村,203,123574,609,504,296,793,462.92,76.05
礁溪鄉,二結村,115,82469,717,554,326,904,765.24,106.71
礁溪鄉,吳沙村,696,502117,721,538,319,884,700.3,97.07
礁溪鄉,龍潭村,831,535457,644,515,344,790,592.28,91.92
礁溪鄉,其　他,2,1161,581,581,552,609,81.1,13.97
礁溪鄉,合　計,8027,5570206,694,532,325,843,713.79,102.86
壯圍鄉,東港村,201,111038,552,500,290,695,415.5,75.21
壯圍鄉,復興村,340,192106,565,482,297,699,404.9,71.66
壯圍鄉,吉祥村,600,410939,685,537,335,863,544.03,79.43
壯圍鄉,新南村,209,138592,663,548,333,866,478.02,72.09
壯圍鄉,美福村,442,312848,708,573,355,837,672.29,94.98
壯圍鄉,大福村,405,239393,591,479,315,716,464.69,78.61
壯圍鄉,新社村,228,151223,663,501,293,734,663.8,100.08
壯圍鄉,忠孝村,540,369538,684,535,324,850,624.13,91.2
壯圍鄉,功勞村,292,219571,752,558,355,966,717.83,95.46
壯圍鄉,永鎮村,147,93225,634,505,306,748,528.38,83.32
壯圍鄉,過嶺村,334,202379,606,468,298,745,504.03,83.18
壯圍鄉,美城村,525,381919,727,524,320,863,753.91,103.64
壯圍鄉,古亭村,374,248987,666,537,331,869,508.04,76.31
壯圍鄉,古結村,253,183523,725,600,369,865,645.74,89.02
壯圍鄉,其　他,4,1710,427,395,365,458,109.3,25.57
壯圍鄉,合　計,4894,3256990,666,523,322,813,589.8,88.62
員山鄉,員山村,1530,1256682,821,605,370,1002,1218.36,148.33
員山鄉,尚德村,538,383011,712,564,340,908,603.15,84.72
員山鄉,內城村,311,182644,587,502,306,753,410.83,69.95
員山鄉,惠好村,382,272412,713,544,322,909,584.96,82.03
員山鄉,深溝村,400,285130,713,521,296,889,736.83,103.37
員山鄉,蓁巷村,296,186507,630,445,278,780,823.63,130.72
員山鄉,七賢村,300,221515,738,547,317,892,747.33,101.21
員山鄉,永和村,440,282108,641,484,297,796,564.02,87.97
員山鄉,枕山村,509,361262,710,517,312,784,1073.99,151.32
員山鄉,頭分村,348,231177,664,500,332,807,562.33,84.65
員山鄉,同樂村,561,349633,623,491,299,774,527.08,84.57
員山鄉,湖東村,182,113273,622,515,290,820,521.82,83.84
員山鄉,湖西村,295,250780,850,478,279,761,3931.91,462.52
員山鄉,逸仙村,199,150187,755,564,352,871,733,97.12
員山鄉,湖北村,273,169861,622,483,324,721,625.67,100.56
員山鄉,中華村,127,68137,537,447,276,682,463.95,86.47
員山鄉,其　他,2,1051,525,525,504,546,59.48,11.32
員山鄉,合　計,6693,4765369,712,528,319,848,1166.32,163.81
羅東鎮,成功里,473,357686,756,597,344,910,697.74,92.27
羅東鎮,北成里,849,818451,964,684,410,1205,1009.38,104.71
羅東鎮,仁愛里,1055,884043,838,614,375,1023,736.41,87.88
羅東鎮,竹林里,889,664044,747,587,351,971,619.28,82.91
羅東鎮,賢文里,1163,879761,756,550,334,947,709.75,93.83
羅東鎮,東安里,1036,834130,805,615,354,986,768.15,95.41
羅東鎮,新羣里,784,538508,687,531,326,861,592.78,86.3
羅東鎮,羅莊里,803,640151,797,575,343,973,1045.23,131.11
羅東鎮,仁德里,356,273219,767,564,340,967,839.53,109.39
羅東鎮,漢民里,1131,827087,731,533,323,872,825.18,112.84
羅東鎮,西安里,904,662898,733,583,355,895,648.98,88.5
羅東鎮,信義里,1038,877193,845,599,374,1086,832.35,98.49
羅東鎮,公正里,887,786443,887,634,338,1010,1376.38,155.24
羅東鎮,大新里,469,430738,918,542,300,939,2009.32,218.78
羅東鎮,南昌里,692,562972,814,606,385,984,821.94,101.03
羅東鎮,集祥里,316,262678,831,550,263,1047,976.59,117.48
羅東鎮,南豪里,406,276994,682,527,307,841,589.69,86.43
羅東鎮,樹林里,1264,1131593,895,658,387,1131,794.51,88.75
羅東鎮,維揚里,866,678731,784,602,365,963,689.12,87.93
羅東鎮,開明里,404,288824,715,539,316,878,672.51,94.07
羅東鎮,中山里,395,276036,699,493,291,900,691.67,98.98
羅東鎮,仁和里,286,187919,657,489,278,813,704.88,107.28
羅東鎮,國華里,1376,1156103,840,632,363,1081,784.06,93.32
羅東鎮,其　他,52,42832,824,493,265,910,933.83,113.37
羅東鎮,合　計,17894,14339037,801,586,346,986,873.61,109.02
五結鄉,五結村,997,687409,689,533,335,881,526.89,76.42
五結鄉,協和村,879,641720,730,530,323,865,770.69,105.57
五結鄉,大吉村,979,645493,659,526,308,827,539.41,81.81
五結鄉,福興村,562,391604,697,558,316,904,584.45,83.88
五結鄉,三興村,562,401252,714,547,337,857,674.13,94.42
五結鄉,鎮安村,715,505551,707,567,363,915,538.9,76.22
五結鄉,中興村,392,272759,696,504,310,870,610.88,87.79
五結鄉,四結村,790,645815,817,587,360,1033,712.8,87.19
五結鄉,上四村,453,298107,658,530,323,839,504.46,76.66
五結鄉,二結村,551,441643,802,562,340,1006,881.65,110
五結鄉,利澤村,567,348809,615,500,314,741,478.29,77.75
五結鄉,季新村,732,441214,603,482,286,731,556.37,92.31
五結鄉,成興村,752,503834,670,528,327,762,1331.31,198.71
五結鄉,孝威村,396,241028,609,487,303,741,511.64,84.06
五結鄉,錦衆村,359,221230,616,500,299,760,520.79,84.51
五結鄉,其　他,15,11054,737,630,382,919,493.09,66.91
五結鄉,合　計,9701,6698521,690,532,322,853,700.02,101.38
冬山鄉,南興村,903,715910,793,650,385,1023,640.97,80.85
冬山鄉,冬山村,224,163563,730,581,361,911,581.13,79.59
冬山鄉,武淵村,337,250079,742,493,299,846,1231.02,165.89
冬山鄉,珍珠村,480,393749,820,584,336,995,921.03,112.28
冬山鄉,三奇村,264,171956,651,547,351,891,440.5,67.63
冬山鄉,補城村,315,219960,698,558,320,874,579.8,83.03
冬山鄉,大興村,302,214552,710,536,351,839,608.01,85.58
冬山鄉,東城村,446,300210,673,557,337,872,522.48,77.62
冬山鄉,香和村,840,601640,716,591,360,907,605.17,84.49
冬山鄉,安平村,196,112504,574,475,333,705,376.71,65.63
冬山鄉,太和村,403,289832,719,532,361,878,657.35,91.4
冬山鄉,永美村,971,732364,754,605,378,982,599.46,79.48
冬山鄉,八寶村,244,152002,623,538,314,813,419.86,67.4
冬山鄉,丸山村,392,261587,667,537,318,853,513.21,76.91
冬山鄉,中山村,105,69221,659,538,373,738,578.93,87.82
冬山鄉,順安村,1460,957154,656,524,328,788,536.11,81.78
冬山鄉,清溝村,1161,895939,772,588,357,970,672.14,87.1
冬山鄉,羣英村,1471,1063813,723,549,337,876,675.46,93.4
冬山鄉,鹿埔村,661,422845,640,511,310,811,536.31,83.84
冬山鄉,得安村,254,169368,667,522,322,772,679.25,101.87
冬山鄉,廣興村,759,500883,660,517,319,808,597.82,90.59
冬山鄉,廣安村,488,352022,721,553,338,948,598.35,82.95
冬山鄉,柯林村,456,345429,758,578,365,971,608.32,80.3
冬山鄉,大進村,169,113879,674,500,335,735,646.24,95.9
冬山鄉,其　他,11,11481,1044,847,530,1166,787.54,75.46
冬山鄉,合　計,13312,9481942,712,555,341,885,639.22,89.74
蘇澳鎮,港邊里,322,220690,685,516,349,843,636.25,92.83
蘇澳鎮,永春里,159,108970,685,571,324,813,535.08,78.07
蘇澳鎮,東澳里,70,44204,631,520,342,735,502.25,79.53
蘇澳鎮,聖湖里,1510,1042951,691,563,358,851,590.55,85.5
蘇澳鎮,新城里,377,256194,680,546,353,840,563.69,82.95
蘇澳鎮,隘丁里,767,515895,673,565,362,856,460.94,68.53
蘇澳鎮,永榮里,993,696234,701,577,353,880,539.4,76.93
蘇澳鎮,存仁里,257,162635,633,531,338,788,463.91,73.31
蘇澳鎮,頂寮里,269,175375,652,544,340,766,528.49,81.06
蘇澳鎮,永樂里,136,85666,630,425,312,702,951.25,151.02
蘇澳鎮,蘇東里,137,90352,660,508,291,788,603.68,91.54
蘇澳鎮,朝陽里,109,61976,569,455,275,611,644.63,113.37
蘇澳鎮,南強里,145,85794,592,490,334,721,427.87,72.31
蘇澳鎮,南寧里,240,160736,670,498,290,808,736.66,109.99
蘇澳鎮,南安里,251,149303,595,513,307,794,396.87,66.72
蘇澳鎮,南正里,209,128257,614,536,334,765,494.03,80.5
蘇澳鎮,蘇西里,691,499913,723,574,356,899,581.39,80.36
蘇澳鎮,蘇南里,145,94254,650,527,328,715,652.9,100.44
蘇澳鎮,蘇北里,293,209994,717,598,332,930,567.74,79.22
蘇澳鎮,長安里,177,123952,700,544,372,904,505.17,72.14
蘇澳鎮,永光里,131,119135,909,467,289,817,2025.22,222.69
蘇澳鎮,岳明里,29,24314,838,590,435,976,717.31,85.56
蘇澳鎮,南興里,290,188561,650,514,328,779,699.07,107.51
蘇澳鎮,龍德里,939,590187,629,511,322,805,496.96,79.07
蘇澳鎮,南成里,223,124244,557,477,294,661,398.86,71.59
蘇澳鎮,南建里,222,135983,613,488,322,701,566.87,92.54
蘇澳鎮,其　他,59,33363,565,366,272,648,609.14,107.72
蘇澳鎮,合　計,9150,6129131,670,537,338,821,608.55,90.85
三星鄉,月眉村,206,136477,663,524,351,798,549.92,83.01
三星鄉,人和村,91,67193,738,517,274,952,750.8,101.68
三星鄉,義德村,280,193668,692,530,355,873,588.94,85.15
三星鄉,雙賢村,110,82524,750,604,323,980,568.63,75.8
三星鄉,集慶村,288,219643,763,515,311,821,1537.52,201.6
三星鄉,萬德村,121,73595,608,488,347,682,551.67,90.7
三星鄉,萬富村,171,141772,829,582,348,1012,737.97,89.01
三星鄉,貴林村,102,69702,683,537,352,819,521.06,76.25
三星鄉,大隱村,1031,683616,663,504,321,797,572.79,86.39
三星鄉,行健村,182,126828,697,511,279,894,751.37,107.82
三星鄉,拱照村,230,150888,656,501,288,812,586.66,89.43
三星鄉,大洲村,409,338886,829,585,333,921,1071.67,129.34
三星鄉,大義村,309,226496,733,490,299,875,831.29,113.41
三星鄉,尾塹村,348,237635,683,569,345,879,477.06,69.86
三星鄉,尚武村,180,111522,620,498,310,810,434.39,70.11
三星鄉,天山村,116,75788,653,479,283,770,664.16,101.66
三星鄉,天福村,139,91382,657,481,262,851,642.51,97.73
三星鄉,員山村,56,31320,559,427,292,661,502.51,89.85
三星鄉,其　他,2,4730,2365,2365,2346,2385,54.97,2.32
三星鄉,合　計,4371,3063665,701,518,317,850,762.02,108.72
大同鄉,寒溪村,163,99573,611,465,300,799,937.82,153.52
大同鄉,松羅村,97,57350,591,529,294,747,363.33,61.45
大同鄉,土場村,0,0,0,0,0,0,0,0
大同鄉,太平村,13,9573,736,430,286,1219,618.09,83.93
大同鄉,四季村,74,48410,654,578,351,834,441.14,67.43
大同鄉,樂水村,51,29646,581,505,346,838,388.88,66.9
大同鄉,南山村,39,22771,584,595,316,767,301.03,51.56
大同鄉,崙埤村,100,65944,659,597,425,795,370.77,56.23
大同鄉,英士村,36,20922,581,411,293,771,473.13,81.41
大同鄉,復興村,48,25539,532,434,303,626,422.85,79.47
大同鄉,茂安村,23,15249,663,664,366,822,468.74,70.7
大同鄉,其　他,0,0,0,0,0,0,0,0
大同鄉,合　計,644,394977,613,530,317,797,585.88,95.53
南澳鄉,南澳村,272,181226,666,557,337,887,480.91,72.18
南澳鄉,碧候村,180,95909,533,485,332,664,327.95,61.55
南澳鄉,東岳村,113,82139,727,623,358,900,528.3,72.68
南澳鄉,武塔村,82,60777,741,609,404,908,501.14,67.61
南澳鄉,金岳村,81,47325,584,494,377,725,353.54,60.51
南澳鄉,金洋村,82,48382,590,549,328,770,325.68,55.2
南澳鄉,澳花村,193,112183,581,485,308,695,433.11,74.51
南澳鄉,其　他,1,1268,1268,1268,1268,1268,0,0
南澳鄉,合　計,1004,629209,627,534,339,803,439.14,70.07
其　他,其　他,42,35413,843,670,461,887,737.83,87.51
其　他,合　計,42,35413,843,670,461,887,737.83,87.51
