101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：澎湖縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
湖西鄉,東石村,19,15464,814,900,511,1024,453.52,55.72
湖西鄉,鼎灣村,140,125892,899,772,447,1120,639.51,71.12
湖西鄉,中西村,33,32985,1000,711,494,1353,718.67,71.9
湖西鄉,潭邊村,53,43509,821,646,471,1142,537.21,65.44
湖西鄉,許家村,84,73342,873,749,491,1098,598.49,68.55
湖西鄉,隘門村,222,188612,850,686,403,1125,596.4,70.2
湖西鄉,林投村,232,152685,658,549,330,942,446.62,67.86
湖西鄉,尖山村,139,96496,694,576,354,834,510.51,73.54
湖西鄉,龍門村,395,253736,642,576,348,847,403.26,62.78
湖西鄉,菓葉村,123,85816,698,571,313,853,566.07,81.13
湖西鄉,北寮村,61,39383,646,565,368,825,389.54,60.33
湖西鄉,城北村,61,47020,771,644,451,1031,577.24,74.89
湖西鄉,太武村,15,9064,604,600,346,858,357.39,59.15
湖西鄉,其　他,0,0,0,0,0,0,0,0
湖西鄉,合　計,2756,2077245,754,617,372,958,609.32,80.84
白沙鄉,中屯村,133,106540,801,675,380,1095,566.23,70.69
白沙鄉,講美村,164,127241,776,634,435,988,515.91,66.5
白沙鄉,城前村,24,23622,984,797,442,1483,627.39,63.74
白沙鄉,鎮海村,32,22014,688,559,320,773,540.29,78.54
白沙鄉,港子村,69,50097,726,649,357,1018,531.76,73.24
白沙鄉,小赤村,39,34603,887,638,386,952,781.7,88.1
白沙鄉,岐頭村,35,21331,609,442,276,702,551.39,90.47
白沙鄉,赤崁村,367,279408,761,666,392,993,511.94,67.24
白沙鄉,瓦硐村,44,38456,874,727,505,1160,525.08,60.08
白沙鄉,後寮村,140,97234,695,586,345,882,532.37,76.65
白沙鄉,通梁村,149,105869,711,583,319,904,600.84,84.56
白沙鄉,吉貝村,167,115099,689,595,284,876,551.73,80.05
白沙鄉,鳥嶼村,204,116274,570,504,291,740,382.2,67.06
白沙鄉,員貝村,34,32052,943,704,407,1369,650.87,69.04
白沙鄉,大倉村,42,21251,506,444,271,662,328.63,64.95
白沙鄉,其　他,0,0,0,0,0,0,0,0
白沙鄉,合　計,1643,1191092,725,605,356,940,535.29,73.84
西嶼鄉,合界村,77,50223,652,534,296,840,526.36,80.7
西嶼鄉,橫礁村,33,19707,597,520,259,703,476.6,79.81
西嶼鄉,竹灣村,155,97233,627,492,263,788,571.25,91.06
西嶼鄉,小門村,57,40613,713,565,403,815,607.01,85.19
西嶼鄉,大池村,105,72172,687,538,298,839,624.11,90.8
西嶼鄉,二崁村,30,44991,1500,586,358,739,4748.77,316.65
西嶼鄉,池東村,144,112903,784,668,399,914,581.33,74.14
西嶼鄉,池西村,29,23084,796,708,380,1020,547.76,68.81
西嶼鄉,赤馬村,95,50394,530,471,304,700,327.95,61.82
西嶼鄉,內垵村,224,128460,573,484,300,746,424.52,74.02
西嶼鄉,外垵村,322,218689,679,550,335,810,630.46,92.83
西嶼鄉,其　他,0,0,0,0,0,0,0,0
西嶼鄉,合　計,1271,858471,675,545,312,818,911.79,134.99
望安鄉,東安村,222,194372,876,718,383,1240,612.19,69.92
望安鄉,西安村,136,110532,813,623,336,979,708.41,87.16
望安鄉,將軍村,221,136221,616,522,298,826,500.19,81.15
望安鄉,中社村,67,55093,822,606,360,1069,796.9,96.91
望安鄉,花嶼村,39,26019,667,655,275,963,455.46,68.27
望安鄉,水垵村,71,57427,809,644,351,1169,564.15,69.75
望安鄉,東吉村,45,30234,672,637,301,891,467.65,69.61
望安鄉,東坪村,53,34932,659,578,367,736,469.81,71.28
望安鄉,西坪村,40,22659,566,425,302,670,492.3,86.91
望安鄉,其　他,0,0,0,0,0,0,0,0
望安鄉,合　計,894,667487,747,591,328,983,597.81,80.07
七美鄉,東湖村,53,30639,578,420,300,826,440.06,76.12
七美鄉,西湖村,103,76645,744,575,276,960,700.19,94.09
七美鄉,中和村,155,119032,768,631,369,910,807.85,105.2
七美鄉,平和村,73,55634,762,685,407,1046,531.6,69.75
七美鄉,南港村,247,178663,723,581,320,923,600.24,82.98
七美鄉,海豐村,65,48538,747,548,340,865,644.45,86.3
七美鄉,其　他,0,0,0,0,0,0,0,0
七美鄉,合　計,696,509151,732,589,316,929,654.49,89.47
其　他,其　他,17,10620,625,520,295,799,485.62,77.73
其　他,合　計,17,10620,625,520,295,799,485.62,77.73
